qid,label_en,editor_uuid,editor,editor_stated_as,editor_series_ordinal,editor_ref1_hash,editor_ref1_referenceUrl,editor_ref1_stated_in,editor_ref1_retrieved_nodeId,editor_ref1_retrieved_val,editor_ref1_retrieved_prec
Q117229042,"The Spirit, Hermeneutics, and Dialogues",A15BC4C7-FB9B-4A9C-B389-68924B980112,Q52424203,Reimund Bieringer,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,bdc3aebc-50e3-4261-9e6d-0b9170411971,2023-03-21T00:00:00Z,11
Q117229042,"The Spirit, Hermeneutics, and Dialogues",BCB9681E-B36D-4AD0-89F9-1245705B6E6E,Q93228839,Peter de Mey,3,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,af02c3a2-882c-4819-8568-4434169e16f0,2023-03-21T00:00:00Z,11
Q117229042,"The Spirit, Hermeneutics, and Dialogues",8503A2C8-E850-4E46-88B4-5A2FB4B1A1E5,Q2741108,Didier Pollefeyt,4,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,7887b9d0-0f86-4433-999e-c1f50a4f5599,2023-03-21T00:00:00Z,11
Q117229043,The struggle over class: socioeconomic analysis of ancient Christian texts,E1C2C44C-8539-44FB-88A9-80B28177C94D,Q113804581,G Anthony Keddie,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,e1280e87-07cf-499b-81f5-b9d038512f83,2023-03-21T00:00:00Z,11
Q117229043,The struggle over class: socioeconomic analysis of ancient Christian texts,04791D5A-ACB9-4CD2-BF12-430CC4245140,Q113742616,Michael Flexsenhar,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,737cda59-693d-40a7-ab80-a04e64a8a09e,2023-03-21T00:00:00Z,11
Q117229043,The struggle over class: socioeconomic analysis of ancient Christian texts,0A798C65-B6F7-4B2F-9BC8-14183A576A3B,Q93238788,Steven J Friesen,3,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,1a0a153f-d16d-4504-8a24-99fdc99f0498,2023-03-21T00:00:00Z,11
Q117229045,The Sunday after Tuesday : college pulpits respond to 9/11,122753F5-64CD-42D2-B671-69877305E78D,Q15513988,William H Willimon,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,7afa7ad7-5e42-4a48-afbd-98ac99ff02bc,2023-03-21T00:00:00Z,11
Q117229047,The Torah: a women's commentary,0BDB62FD-1DF9-431A-9E6D-B88D0DEAA809,Q7680778,Tamara Cohn Eskenazi,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,4b45bd09-e451-4f93-a10d-1cb2417f9c62,2023-03-21T00:00:00Z,11
Q117229047,The Torah: a women's commentary,818E1763-B273-40B7-875A-F2297A1CA8C1,Q17016031,Andrea L Weiss,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,96dc018c-9fef-4448-b5fd-86259b6101ae,2023-03-21T00:00:00Z,11
Q117229048,The Unrelieved Paradox: Studies in the Theology of Franz Bibfeldt,C4FD193E-A173-433B-B35A-BA3027222995,Q6152541,Martin E Marty,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,9a780ad1-3e53-4231-a5b7-6cfea3eaa1a9,2023-03-21T00:00:00Z,11
Q117229048,The Unrelieved Paradox: Studies in the Theology of Franz Bibfeldt,5029BBC7-20E6-4E46-A044-DD3DEA18382E,Q85845610,Jerald C Brauer,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,03d46b77-a35f-4438-adbe-a1d27628202e,2023-03-21T00:00:00Z,11
Q117229054,The vocation of the child,6883EA11-F87C-47C0-80E4-1BB186284D6F,Q56255843,Patrick M Brennan,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,64f4415f-2147-4e03-bcfd-d653b76b1ffc,2023-03-21T00:00:00Z,11
Q117229055,The Wesley Study Bible,CF47D429-187D-4CED-A897-6FD0E618A5C8,Q6213191,Joel B Green,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,f115162f-76f1-468b-94c7-e4d1d5705e39,2023-03-21T00:00:00Z,11
Q117229055,The Wesley Study Bible,A3F6D55C-7FA7-4111-B23A-4DA1188E1D1F,Q15513988,William H Willimon,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,080bf221-b7fa-4a1f-b4c0-4b1bd4c73fa3,2023-03-21T00:00:00Z,11
Q117229056,Theological education for social ministry,E9DC7916-0EBB-4233-AB61-5D8FC169BF68,Q93240213,Dieter T Hessel,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,6370e7fc-795a-4e57-86bb-0a3e3d2ddc55,2023-03-21T00:00:00Z,11
Q117229057,"Theological Foundations of Worship (Worship Foundations) Biblical, Systematic, and Practical Perspectives.",25E52EFD-2891-4B91-9C96-434D0FFCF05E,Q98959522,Mark A Lamport,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,6080ddce-89bd-43fe-b678-30d1ffe69e0c,2023-03-21T00:00:00Z,11
Q117229060,"Theology and identity: Traditions, movements, and polity in the United Church of Christ",62A96B33-E9F1-4A4D-8169-9E3F81E34D9E,Q113729539,Charles Hambrick-Stowe,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,a72ecaa7-0fe4-412f-832d-57ff6ccb4a2f,2023-03-21T00:00:00Z,11
Q117229061,Theology and sacred scripture,405F97BE-313E-4A80-8C62-EA048887C5E0,Q93244914,Carol J Dempsey,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,b1dd87d4-153e-4326-b2cc-0425ff55ec1d,2023-03-21T00:00:00Z,11
Q117229061,Theology and sacred scripture,26957DC4-977E-4A43-8A25-83A025635E2E,Q93238310,William P Loewe,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,f98c9eae-1487-47bd-a2c3-421d025f3f7b,2023-03-21T00:00:00Z,11
Q117229062,Theology and the human spirit: essays in honor of Perry D. LeFevre,0E6908DA-AE1F-494C-8CCD-F7FD931C0531,Q18720284,Susan Brooks Thistlethwaite,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,c6c18ad7-5206-4dc0-bae5-12c93e2ac103,2023-03-21T00:00:00Z,11
Q117229062,Theology and the human spirit: essays in honor of Perry D. LeFevre,21D94EF9-6905-453D-861F-88876B1E0016,Q2418726,Theodore W Jennings,3,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,30e4fe64-58db-4134-b355-1fcb4d0fc640,2023-03-21T00:00:00Z,11
Q117229063,"Theology that Matters: Ecology, Economy, and God",C9AB3987-5360-4D57-A9CC-58C2D986A69C,Q113787176,Darby Kathleen Ray,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,438c88cb-655a-4d15-bed4-ca3afab21daa,2023-03-21T00:00:00Z,11
Q117229066,To each its own meaning : an introduction to biblical criticisms and their applications,914905ED-42CC-419D-AD37-3E629CE04B58,Q112450946,Stephen R Haynes,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,d42b1782-1cfc-4aed-9133-6ac4571d9a6f,2023-03-21T00:00:00Z,11
Q117229066,To each its own meaning : an introduction to biblical criticisms and their applications,8FD51E7E-4500-4CE1-B939-B749BA3C167D,Q21083504,Steven L McKenzie,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,490cd74c-7890-4b30-aec1-51f1987342be,2023-03-21T00:00:00Z,11
Q117229068,Transfigurations: Feminist Theology and the French Feminists,D1BCA849-C02C-495A-8164-AE3ED02C3E4D,Q113802120,Susan M St Ville,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,95fa7688-35e7-4f36-928f-a3d66cb1ec64,2023-03-21T00:00:00Z,11
Q117229073,Ugarit in retrospect: fifty years of Ugarit and Ugaritic,6C4A1DB2-B061-4427-B240-AF6C87D329C1,Q113127083,Gordon Douglas Young,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,365182c6-dd06-433b-987d-fbc21ef5f9ff,2023-03-21T00:00:00Z,11
Q117229074,Understanding pastoral counseling,49EE8D1E-108C-4963-A227-E4818BE70C6C,Q113739245,Jill Lynnae Snodgrass,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,cf5a72de-3199-47e4-a2df-f0d3e4b45203,2023-03-21T00:00:00Z,11
Q117229082,Veysel Donbaz'a Sunulan Yazılar DUB.SAR É.DUB.BA.A Studies presented in honour of Veysel Donbaz,3F6B3CB9-41F2-4D7B-8779-71B0920160C0,Q6100383,Şevket Dönmez,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,c8f00dfd-1de0-465b-92a6-fcf7202fca85,2023-03-21T00:00:00Z,11
Q117229085,"Virtuosos of faith: monks, nuns, canons, and friars as elites of Medieval culture",02A1E1FA-F6BB-48F2-A948-7BA734736E02,Q1515265,Gert Melville,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,4daca6f4-854b-4ae2-b902-2838365a8970,2023-03-21T00:00:00Z,11
Q117229089,We are a people! : initiatives in Hispanic American theology,932EE45B-2268-44D3-BD9C-B7FB49012CF5,Q7351888,Roberto S Goizueta,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,93d1420b-caf0-4e72-8d52-6f85fad195ab,2023-03-21T00:00:00Z,11
Q117229093,Welfare policy : feminist critiques,48B5A62C-FD4D-460C-AEA0-2659DCAC78CD,Q113837068,Pamela Brubaker,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,8dea0ba6-7c39-458d-868a-68157a1b499a,2023-03-21T00:00:00Z,11
Q117229093,Welfare policy : feminist critiques,FD0C5880-821A-4F47-82AB-FE5F42212B79,Q113397922,Mary E Hobgood,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,f77e2397-5735-4f38-bd6d-f4a7ca0f4f34,2023-03-21T00:00:00Z,11
Q117229093,Welfare policy : feminist critiques,C176B984-AE75-4870-BCE7-3B7EE83F5F6E,Q113813860,Elizabeth M Bounds,3,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,3933c9f9-100e-47ae-b8fc-d6b831ad7e1f,2023-03-21T00:00:00Z,11
Q117229097,"Wisdom, you are my sister: studies in honor of Roland E. Murphy, O. Carm on the occasion of his eightieth birthday",D1B97F30-718B-4F44-A374-B307B8EA9610,Q107265379,Michael L Barré,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,40c606e7-b9e3-4e47-9797-0914736baeaf,2023-03-21T00:00:00Z,11
Q117229099,With this root about my person: Charles H. Long and new directions in the study of religion,8C42E49D-60C9-4FB2-8866-6A721ECB3715,Q100954183,Jennifer Reid,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,3b4d929d-40cc-4742-b5da-b09603bb815b,2023-03-21T00:00:00Z,11
Q117229100,Women & Christian origins,D388DF8A-A590-4205-954E-26064389D6BD,Q93241330,Ross Shepard Kraemer,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,477a040b-4853-45d6-b215-dc62b914993f,2023-03-21T00:00:00Z,11
Q117229101,Women and The Society of Biblical Literature,6B9B2E75-FA9C-47C5-A98A-474E4CC0F2A7,Q113833220,Nicole L Tilford,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,518e38bc-2352-4586-aa1c-6089e8ae3008,2023-03-21T00:00:00Z,11
Q117229104,Women in travail and transition: a new pastoral care,E899CFA9-E806-495D-B535-DD53500C6B5A,Q107266846,Jeanne Stevenson-Moessner,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,c4cab53f-7cc8-401c-ac9c-cb30ce67dc1f,2023-03-21T00:00:00Z,11
Q117229105,Women out of order : risking change and creating care in a multicultural world,9ACBB688-1E8F-41DF-9667-164AB0B6B4FA,Q107266846,Jeanne Stevenson-Moessner,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,024a14c7-bf85-4917-8b39-9c38ecfaaeec,2023-03-21T00:00:00Z,11
Q117229106,"Women, gender, and Christian community",6979E5AE-DEB9-4233-8E73-84A11D4D4D7D,Q107234817,Jane Dempsey Douglass,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,7a9588b0-b1ce-40e2-8ee5-128410129759,2023-03-21T00:00:00Z,11
Q117229107,Women's Bible commentary,9D6CAAAB-6B27-405D-84ED-29751468F8B1,Q20807121,Carol Ann Newsom,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,f7439cb3-fad1-45be-b94f-7d30a56a5395,2023-03-21T00:00:00Z,11
Q117229107,Women's Bible commentary,B584F318-3F51-44A7-BB8A-F7308C6FD712,Q93232940,Sharon H Ringe,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,670ac85d-3e70-4ecb-a1ac-c90cb21e02a4,2023-03-21T00:00:00Z,11
Q117229107,Women's Bible commentary,7EF18027-4364-467F-B57C-D7C8310B2494,Q55681880,Jacqueline E Lapsley,3,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,4c49700d-6c23-4ee9-878d-e20150ec60f3,2023-03-21T00:00:00Z,11
Q117229111,Zikir šumim: Assyriological studies presented to F.R. Kraus on the occasion of his seventieth birthday,C5B93AE6-461A-4818-94A1-88FD09650813,Q63258084,G van Driel,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,5715ae20-b28f-4341-aeaf-3bfe8cb6372d,2023-03-21T00:00:00Z,11
Q117229977,The Mother of All… Etiologies,765C924D-A4D4-4D44-AD1B-755BBF366E26,Q93240030,Saul M Olyan,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,eff6aea2-4c8f-48c6-bc2a-24958444d5bb,2023-03-21T00:00:00Z,11
Q117229977,The Mother of All… Etiologies,7FF21E37-A427-484E-A83C-9F12E86AD2D2,Q110080174,Robert C Culley,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,37c56cbd-8966-4314-8c3b-1b4533e3a6a2,2023-03-21T00:00:00Z,11
Q117229981,Time…to Begin,98D40D28-D322-44D9-BE55-0730D6539122,Q6830314,Michael A Fishbane,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,44e4d669-c616-4a78-aa9c-d66aed128024,2023-03-21T00:00:00Z,11
Q117229981,Time…to Begin,33766875-92BA-459C-A097-A3FB3A4C1F6C,Q363134,Emanuel Tov,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,74d24cf3-ed71-46af-9b82-944739d0903d,2023-03-21T00:00:00Z,11
Q117229981,Time…to Begin,A408E915-BAA1-40C8-9FC4-0319E42ADD45,Q216499,Shemaryahu Talmon,3,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,e51e1484-3dfe-4030-bca6-e15e55c634bb,2023-03-21T00:00:00Z,11
Q117229982,Chapter Three: The Duties and Ministries in the Mass (De Officiis et Ministeriis in Missa),F75F34BB-1281-419B-98E4-1BC9181D6382,Q112432347,Edward Foley,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,42218775-543d-45e6-be80-3b548e3f4842,2023-03-21T00:00:00Z,11
Q117229982,Chapter Three: The Duties and Ministries in the Mass (De Officiis et Ministeriis in Missa),9368011F-C47E-4CA3-AE07-C75E15C1C451,Q93221648,Joanne M Pierce,3,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,fc1a018b-46c7-4113-8126-9ac3a4434304,2023-03-21T00:00:00Z,11
Q117229983,Comparative Observations on the Near Eastern Epic Traditions,DEEFF6AC-599D-429D-B24F-C97F84600B4C,Q15130482,John Miles Foley,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,8fc38690-d485-4407-a1b5-99b539439fcd,2023-03-21T00:00:00Z,11
Q117229984,Breeder or two for each leader: On Mothers in Judges 4 and 5,EC3DF31A-BCD4-45CE-B94E-024DFD679E12,Q15429831,David J A Clines,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,0536cebe-26d6-4953-8cc5-c67e423ae674,2023-03-21T00:00:00Z,11
Q117229984,Breeder or two for each leader: On Mothers in Judges 4 and 5,60AF02F7-72FB-448F-A3F3-15CA05A03DC7,Q1923428,Ellen van Wolde,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,6f02c3d2-13cf-44ec-a16b-dc3a6e17f67c,2023-03-21T00:00:00Z,11
Q117229985,Redrawing the Boundaries: A New Look at ‘Diaspora as Metaphor': Bodies and Boundaries in the Book of Tobit,9A528B2E-C8E0-4723-BA7D-5BE58A04F5F0,Q12410470,Athalya Brenner-Idan,,8075bf7a8a55c27fe146fc10d329aec339c0cb04,http://www.bloomsbury.com/us/a-feminist-companion-to-tobit-and-judith-9780567656025/,,4bcdb3a9-06b2-4387-bd00-2fbb10c94af2,2023-03-21T00:00:00Z,11
Q117229985,Redrawing the Boundaries: A New Look at ‘Diaspora as Metaphor': Bodies and Boundaries in the Book of Tobit,127C0A7C-BED0-45B6-814C-DBAF92A3AFD6,Q113824670,Helen Efthimiadis-Keith,,8075bf7a8a55c27fe146fc10d329aec339c0cb04,http://www.bloomsbury.com/us/a-feminist-companion-to-tobit-and-judith-9780567656025/,,c977f974-a29c-490c-9fda-984507599c49,2023-03-21T00:00:00Z,11
Q117229986,Jesus Talks Back,C1137B04-D002-4D8B-BEEC-E975B015C0DB,Q1384317,Jacob Neusner,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,c2e9c872-eb9e-4422-8147-0b0dc5f95f14,2023-03-21T00:00:00Z,11
Q117229986,Jesus Talks Back,0362669A-E255-45EC-A8D4-9410DEA55902,Q93242005,Alan J Avery-Peck,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,de811d35-d134-41ea-a023-990d0444214b,2023-03-21T00:00:00Z,11
Q117229987,This poor widow … (Mark 12:43): From Donation to Diatribe,9119D2EA-0C22-4BC7-BB6A-224B400098FD,Q29855452,Susan Ashbrook Harvey,1,6bffbbb9320ff75973565f3938867f3cb9160367,https://www.jstor.org/stable/10.2307/j.ctt1803z7s,,0432f4ad-4db9-4c51-a068-dd17a1bc0dff,2023-03-21T00:00:00Z,11
Q117229987,This poor widow … (Mark 12:43): From Donation to Diatribe,1C3A8764-0C32-47C1-ABEC-A90F0939D366,Q87400995,Nathaniel P DesRosiers,2,6bffbbb9320ff75973565f3938867f3cb9160367,https://www.jstor.org/stable/10.2307/j.ctt1803z7s,,58b68fc6-c8cd-4913-be59-590b8a0669df,2023-03-21T00:00:00Z,11
Q117229987,This poor widow … (Mark 12:43): From Donation to Diatribe,591632B5-7F67-454F-BCE1-C37654158484,Q113752712,Shira L Lander,3,6bffbbb9320ff75973565f3938867f3cb9160367,https://www.jstor.org/stable/10.2307/j.ctt1803z7s,,2bcb65ce-c690-4ab7-b71f-031a0bb34c4d,2023-03-21T00:00:00Z,11
Q117229987,This poor widow … (Mark 12:43): From Donation to Diatribe,71D3B141-B998-4EBA-AAC3-E1F5B1796850,Q113835684,Daniel Ullucci,5,6bffbbb9320ff75973565f3938867f3cb9160367,https://www.jstor.org/stable/10.2307/j.ctt1803z7s,,15a0caaf-1c0d-4ab0-982b-31fa80a7d370,2023-03-21T00:00:00Z,11
Q117229989,Shunukhra-Khalu,F2D735B2-048E-4999-BDDB-22DE31295260,Q59532288,Erle Leichty,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,751f1674-9825-4c5f-97d5-639d940cb00f,2023-03-21T00:00:00Z,11
Q117229995,Post-Colonial Challenges: Introduction,D690B2F2-53ED-4708-AEED-04DCE0F3395D,Q16976629,William T Cavanaugh,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,9da68cea-9b7f-4257-ba84-2f001658fc2f,2023-03-21T00:00:00Z,11
Q117229995,Post-Colonial Challenges: Introduction,743DB3C4-835B-4CEB-B4F4-1B622A99ACA0,Q112397014,Craig Hovey,3,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,6963e2bf-2ace-4f19-a72f-ea2688686ac4,2023-03-21T00:00:00Z,11
Q117229996,Gender and race. Introduction Part VII,13C238ED-FF1B-484E-AE3F-07139CEB945C,Q16976629,William T Cavanaugh,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,5b88862f-6bad-43cf-861c-f0c62faa7e12,2023-03-21T00:00:00Z,11
Q117229996,Gender and race. Introduction Part VII,FFC20DA3-3AF6-4D7A-866A-BCEE693E269D,Q112397014,Craig Hovey,3,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,b33b1dab-6416-4d28-aa27-90c0397b10b1,2023-03-21T00:00:00Z,11
Q117229997,Introduction to Part VII: Gender and Race,A33285B7-FF71-4946-9640-5A0FDD5209BE,Q16976629,William T Cavanaugh,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,18748853-4077-4cc6-9236-13554f1b85e2,2023-03-21T00:00:00Z,11
Q117229997,Introduction to Part VII: Gender and Race,19C1D90C-B14E-45CD-8F3A-19FC27B9B16C,Q112397014,Craig Hovey,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,ad67cd54-6799-4079-8cdc-ed06e6c46f49,2023-03-21T00:00:00Z,11
Q117229998,Über die binäre liturgische Sprache hinausgehen: Ein Plädoyer für inklusive und expansive Sprache,4A0666CA-FADE-4E15-AA56-417C81AF2CAA,Q113845909,Claudia D Bergmann,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,9f03f318-1371-4e72-a267-803eb0f4f80f,2023-03-21T00:00:00Z,11
Q117229999,HarvardX’s early Christianity: the letters of Paul: a retrospective on online teaching and learning,ADE7A836-1FA7-4FC0-B59F-2E49C0217B02,Q926654,Claire Clivaz,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,facb91e7-ab39-4a7a-bf51-cadb09f0c71f,2023-03-21T00:00:00Z,11
Q117230002,Jewish Biblical Interpretation,48D7CFB5-DB0A-429A-8B0F-7D154C812441,Q93232554,Carolyn Osiek,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,b459cca2-4856-4df3-8116-c91f0bbd84e0,2023-03-21T00:00:00Z,11
Q117230002,Jewish Biblical Interpretation,C2290CDA-1222-4CFE-A3DB-81BA575632C8,Q58099619,Leslie J Hoppe,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,14b216e3-e625-4bff-8402-3480abaf3add,2023-03-21T00:00:00Z,11
Q117230002,Jewish Biblical Interpretation,33C717A7-BC18-4F87-B48D-69C11DD3A38A,Q4749053,Amy-Jill Levine,3,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,e3632f91-7b56-457b-a049-299762543aa8,2023-03-21T00:00:00Z,11
Q117230003,Anti-Judaism and the Gospel of Matthew,05E6ECB3-920B-414E-B044-9D18D502749A,Q86835698,William R Farmer,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,ca25182f-d820-43b5-bae3-beb80022a1ca,2023-03-21T00:00:00Z,11
Q117230005,The Strange Woman in Persian Yehud: A Reading of Proverbs 7,C491FD96-B8CC-4D5C-A99C-F62AED1746EA,Q112394074,Jon L Berquist,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,af8d5e1b-3631-4b50-87e3-d284cc462ddb,2023-03-21T00:00:00Z,11
Q117230006,Women's Humor and Other Creative Juices,B43478BF-ECBC-47F1-A83B-0434E66CBF16,Q12410470,Athalya Brenner,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,fd251002-09a7-477a-aea6-9f5865468694,2023-03-21T00:00:00Z,11
Q117230011,"Preaching From, With, and For",4852302A-8C70-4A9E-B598-BE4C3C4FA297,Q113730825,William J Carl,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,94e599ad-2b8d-426d-a659-f394fa2efdfe,2023-03-21T00:00:00Z,11
Q117230014,"'The End of Man: Foucault, Derrida, and the Auto-Bio-Graphical'",BBFC8051-CAF1-4730-859A-5A4C198FCF1E,Q113821538,Vernon W Cisney,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,85379827-c596-4dd6-b8e9-08c750876405,2023-03-21T00:00:00Z,11
Q117230014,"'The End of Man: Foucault, Derrida, and the Auto-Bio-Graphical'",5DA637B9-E3EE-42FC-96CA-9D7CDF147255,Q92432333,Nicolae Morar,3,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,58ada45c-ddb4-4f51-a77e-cd6dfedb55b1,2023-03-21T00:00:00Z,11
Q117230015,"Texts, Trade and Travelers",87F036E6-2049-4908-B2C3-A0ED196BBA8C,Q16725750,Joan Aruz,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,dffecf8f-5a48-44ac-9fbf-93366bd98a99,2023-03-21T00:00:00Z,11
Q117230015,"Texts, Trade and Travelers",9ED69E8A-FA7F-4EFA-8A25-AB9DBB2BDEBE,Q113834594,Kim Benzel,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,76bca4fa-8ba1-40c3-83e2-9b414896faee,2023-03-21T00:00:00Z,11
Q117230017,From Mammy to welfare queen: images of Black women in public-policy formation,9CAEA5B7-7E04-4FAC-886C-F01BA0FA3467,Q4892782,Bernadette J Brooten,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,b1c749f9-7a0e-4e5a-ad7a-4274f9bc6970,2023-03-21T00:00:00Z,11
Q117230019,"The ""Tower of Babel"" as a clue to the redactional structuring of the primeval history (Gen 1-11:9)",B8F6A8FE-B68A-4C3A-B377-6744B78D3837,Q25999465,Gary Rendsburg,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,9f2c1bc4-a2ff-4ea4-927a-c639a66423c4,2023-03-21T00:00:00Z,11
Q117230020,Revisiting Behemoth,C6C06086-B7EE-4ACA-A688-F51D7E2D6CC1,Q59610740,Thomas Stegman,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,3c9eacfb-9879-47af-b404-2d0d17938f05,2023-03-21T00:00:00Z,11
Q117230020,Revisiting Behemoth,CF1EC73C-4995-44A5-82DA-1D575E5B8E1E,Q113828660,Christopher G Frechette,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,ae6c77dc-8248-4b21-8d55-4eaff7a6a48e,2023-03-21T00:00:00Z,11
Q117230023,Oracle Inquiries in Judges,86946B02-BDCF-41C6-A3F4-61D424E6C12F,Q108556270,Chaim Cohen,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,d15a5c34-d190-4d2c-9154-4ef92196b77b,2023-03-21T00:00:00Z,11
Q117230023,Oracle Inquiries in Judges,843F948F-1E41-4328-8852-05D9C01955EC,Q27020138,Shalom M Paul,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,fac80e05-f26e-4ccb-b70c-f287e54184ea,2023-03-21T00:00:00Z,11
Q117230024,"""Pondering all these things"" : Mary and motherhood",534D4D06-3F8A-4982-89F9-4EFCFA188DF0,Q113829307,Cynthia L Rigby,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,79bbd162-01e8-405e-a2f8-53f65a4dcc3e,2023-03-21T00:00:00Z,11
