Key,Divinity Faculty,Publication Year,Author,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body,Item Type,Title,Publication Title
V8U2X4T6,"Townes, Emilie",2004,"Townes, Emilie M.",,0362-1545,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001404732&site=ehost-live,,1/1/04,7/24/14 18:03,7/24/14 18:03,7/23/14 20:10,183-186,,2-Jan,58,,Union Seminary Quarterly Review,,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\C2XD5MEF\Townes - 2004 - On penguins and the South Bronx.pdf,,,"Peer reviewed; Rasmussen, Larry L.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,On penguins and the South Bronx,Union Seminary Quarterly Review
R3TJ92FG,"Townes, Emilie",2002,"Townes, Emilie M.",,0362-1545,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001354653&site=ehost-live,,1/1/02,7/24/14 17:54,7/24/14 17:54,7/23/14 20:16,99-115,,2-Jan,56,,Union Seminary Quarterly Review,Empire and forgottenness,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\6U8GKWC6\Townes - 2002 - Empire and forgottenness abysmal sylphs in the re.pdf,,,Peer reviewed; African Americans--History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Empire and forgottenness: abysmal sylphs in the reparations debate for black folks in the United States,Union Seminary Quarterly Review
GKFNEZ6R,"Townes, Emilie",2005,"Townes, Emilie M.",,0362-1545,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001610929&site=ehost-live,,1/1/05,7/23/14 20:00,7/23/14 20:00,6/26/14 12:59,75-81,,4-Mar,59,,Union Seminary Quarterly Review,,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\ECVV6CBV\Townes - 2005 - Response to New Testament and Roman Empire.pdf,,,"Politics and Christianity; Peer reviewed; Imperialism; Bush, George Walker; United States--Foreign relations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Response to ""New Testament and Roman Empire""",Union Seminary Quarterly Review
PNB8VVV8,"Townes, Emilie",2003,"McGuckin, John; Townes, Emilie M.; Yrigoyen, Charles, Jr",,0362-1545,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001404353&site=ehost-live,,1/1/03,7/24/14 18:04,7/1/20 21:03,7/23/14 20:14,243-247,,4-Mar,57,,Union Seminary Quarterly Review,,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\H9FHCNQE\McGuckin et al. - 2003 - Personal tributes.pdf,,,"Peer reviewed; Keller, Rosemary Skinner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Personal tributes,Union Seminary Quarterly Review
6BCXQCJ3,"Townes, Emilie",2001,"Townes, Emilie M.",,0362-1545,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001403859&site=ehost-live,Introduction to Bill T. Jones,1/1/01,7/24/14 17:53,6/24/20 16:52,7/23/14 20:22,21-24,,4-Mar,55,,Union Seminary Quarterly Review,Circling the object,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\5BSNUAIX\Jones and Townes - 2001 - Circling the object the one dance.pdf,,,Peer reviewed; Art and religion; Sexual ethics; Dance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,[introduction to “Circling the object: the one dance” by Bill T. Jones].,Union Seminary Quarterly Review
ZP7H37GX,"Townes, Emilie",2008,"Townes, Emilie M.",,0590-0980,,,,2008,7/23/14 20:02,7/23/14 20:02,,16-23,,3,46,,Criterion,,,,,,,,,,,,,EBSCOhost,,,,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001689352&site=ehost-live&scope=cite,,"Freedom, Academic; Theological education--United States; Religion--Study--Methodology; Critical thinking",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,The dancing mind,Criterion
DGCPKCFX,"Townes, Emilie",1979,"Townes, Emilie M.",,0590-0980,,,,1979,7/24/14 17:17,12/10/14 15:29,,11-12,,no. 1,18,,,,,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Conference on ""The University and Change in the Catholic World,"" section on ""Pastoral Care""",Criterion
FWT8597A,"Thompson, Lisa L.",2004,"Thompson, Lisa L",,0737-5778,,,,2004,11/15/22 18:17,11/15/22 18:17,,206-219,,2,31,,,Soylent Green Is People,,,,,,,,,,,,EBSCOhost,,,,,http://proxy.library.vanderbilt.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLAi5IE211213000826&site=ehost-live&scope=site&scope=cite,,Human trafficking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Soylent Green Is People: Cannibalism of the World’s Women and Children Through Sexual Trafficking and Prostitution,Social Work & Christianity
QCEGDCYC,"Thompson, Lisa L.",2012,"Thompson, Lisa L",,0737-5778,,,,2012,11/15/22 18:16,11/15/22 18:16,,481-487,,4,39,,,,,,,,,,,,,,,EBSCOhost,,,,,http://proxy.library.vanderbilt.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLAiAZI211206000251&site=ehost-live&scope=site&scope=cite,,Prostitution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,A Preface to the Chart 'Preferred Terminology for Sex Trafficking and Prostitution',Social Work & Christianity
E9VCCZ35,"McClure, John S.",1998,"McClure, John S.",,0738-0534,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001545420&site=ehost-live,,6/1/98,5/9/14 16:10,5/9/14 16:10,5/9/14 16:10,50-53,,1,23,,Homiletic,,,,,,,,,,,,,EBSCOhost,,,,"C:\Users\xus12\Zotero\storage\I23A85NP\McClure - 1998 - Liberation theologies, postmodernity, and the Amer.pdf",,book reviw,Peer reviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Liberation theologies, postmodernity, and the Americas",Homiletic
XYLGYJXF,"Thompson, Lisa L.",2009,"Thompson, Lisa L",,0738-0534,,,,2009,3/30/20 19:09,6/28/22 19:27,,,,2,34,,Homiletic (Online),Those preaching women,,,,,,,,,,,,EBSCOhost,,Place: Valley Forge,,,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLA0001867115&site=ehost-live&scope=site&scope=cite,Book reviews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Those preaching women: a multicultural collection,Homiletic (Online)
VPWECLJM,"Thompson, Lisa L.",2013,"Thompson, Lisa L",,0738-0534,,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLA0001970393&site=ehost-live&scope=site,,2013,3/30/20 19:08,6/28/22 19:26,3/30/20 19:08,,,1,38,,Homiletic (Online),"Mourner, mother, midwife",,,,,,,,,,,,EBSCOhost,,Place: Louisville,,"C:\Users\xus12\Zotero\storage\J4U2AQ5V\Thompson - 2013 - Mourner, mother, midwife reimagining God's delive.pdf",,Book reviews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Mourner, mother, midwife: reimagining God's delivering presence in the Old Testament",Homiletic (Online)
W5LAECSP,"Thompson, Lisa L.",2016,"Thompson, Lisa L",,0738-0534,,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLAiEYD161121002372&site=ehost-live&scope=site,,2016,3/30/20 17:28,3/30/20 17:28,3/30/20 17:28,58-67,,1,41,,Homiletic (Online),In Search of Our Mothers' Healings,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\N8DPZKJI\Thompson - 2016 - In Search of Our Mothers' Healings Holistic Wellb.pdf,,,"African American women; Healing; Preaching, African American; Health and religion; African Americans -- Health; Body, Human -- Religious aspects -- Christianity; Community -- Religious aspects -- Christianity; Morrison, Toni, 1931-2019; Preaching in literature; Women -- Health",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"In Search of Our Mothers' Healings: Holistic Wellbeing, Black Women, and Preaching",Homiletic (Online)
NWZV46ZM,"Sheppard, Phillis",1999,"Clendenen, Avis; Sheppard, Phillis I.",,0739-5124,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000988243&site=ehost-live,,3/1/99,10/30/14 19:38,10/30/14 19:38,10/30/14 19:38,1-12,,2,89,,Chicago Theological Seminary Register,The Grace of Difference,,,,,,,,,,,,EBSCOhost,,,,,,,Feminist theology; Racism; Womanist theology; Patriarchy; Religious change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,The Grace of Difference : A Dialogue Between Sisters,Chicago Theological Seminary Register
HFZ4U584,"Townes, Emilie",2011,"Townes, Emilie M.",,0745-3698,,,,9/1/11,7/23/14 20:00,7/23/14 20:00,,186-200,,4-Mar,30,,American Baptist Quarterly,"Memory, identity, and hope",,,,,,,,,,,,EBSCOhost,,,,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001963954&site=ehost-live&scope=cite,,"African American women; United States--Race relations; Peer reviewed; African Americans--Identity; Stereotype (Psychology); Womanist theology; Prophetic office; Race relations and church; Advertising--Ethical aspects; African Americans--Social conditions; Baldwin, James, 1924-1987; Blackface entertainers; Collective memory; Hope--Religious aspects--Christianity; Jemima, Aunt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Memory, identity, and hope: reflections for American Baptist ecclesiology in the 21st century",American Baptist Quarterly
6FPIXUIH,"Sheppard, Phillis",2009,"Sheppard, Phillis I",,0883-0053,,http://proxy.library.vanderbilt.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLA0001798690&site=ehost-live&scope=site,,2009,11/15/22 17:51,11/15/22 17:51,11/15/22 17:51,17-21,,,25,,,,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\HHSPMND9\Sheppard - 2009 - Response to Rambo.pdf,,,"Image of God; Jonestown Mass Suicide, Jonestown, Guyana, 1978; 1900-1999; Rambo, Lewis R,   , 1943-; Theological anthropology -- Christianity -- History of doctrines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Response to Rambo,Ex auditu
J8NWI4VW,"Sheppard, Phillis",2009,"Sheppard, Phillis I.",,0883-0053,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001798690&site=ehost-live,,1/1/09,10/30/14 19:22,8/31/21 17:27,10/30/14 19:22,17-21,,,25,,Ex auditu,,,,,,,,,,,,,EBSCOhost,,,,,,,"Image of God; Jonestown Mass Suicide, Jonestown, Guyana, 1978; Rambo, Lewis R.; Theological anthropology--Christianity--History of doctrines--1900-1999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Conversion Studies, Pastoral Counseling, and Cultural Studies: Engaging and Embracing a New Paradigm",Ex Auditu: An International Journal for the Theological Interpretation of Scripture
75VAG9NV,"Hudnut-Beumler, Jim",1999,"Hudnut-Beumler, James David",,0884-5379,,http://search.proquest.com/docview/229943146/55F10A605F6C47A0PQ/32?accountid=14816,,1999,7/3/14 17:00,6/19/18 15:49,7/3/14 17:00,177,,1,31,,,Houses of God,,,,,,,English,Copyright The Conference on Faith and History Winter 1999,,,,ProQuest,,,,"C:\Users\xus12\Zotero\storage\SNCE3KWR\Hudnut-Beumler - 1999 - Houses of God Region, Religion, and Agriculture i.pdf; C:\Users\xus12\Zotero\storage\2RZVEZCN\32.html",,Book review,History; Religions And Theology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Review of Houses of God: Region, Religion, and Agriculture in the United States",Fides et historia
G8WS256T,"Townes, Emilie",1998,"Townes, Emilie M.",,0888-5621,,,,1/1/98,7/24/14 18:01,7/24/14 18:01,,72-80,,,16,,Journal of Women and Religion,,,,,,,,,,,,,EBSCOhost,,,,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000992686&site=ehost-live&scope=cite,,Peer reviewed; Poems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Girlfriend, You Can't Do That, and Here's Why",Journal of Women and Religion
VXMQQPNF,"Levine, Amy-Jill",1994,"Levine, Amy-Jill",,0894-8860,,,,1994,6/22/18 16:49,6/22/18 16:59,,142-144,,,7,,Critical Review of Books in Religion,,,,,,,,,,,,,EBSCOhost,,,,,,Book review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Matthew,Critical Review of Books in Religion
CC9QPKN2,"Andrews, Dale P.",2001,"Andrews, Dale P.",,1055-2308,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001285721&site=ehost-live,,9/1/01,6/3/14 15:33,6/3/14 15:33,6/3/14 15:33,70-71,,3,15,,Journal of Family Ministry,"Listen, my son",,,,,,,,,,,,EBSCOhost,,,,,,Book reviews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Listen, my son: St. Benedict for fathers",Journal of Family Ministry
K342PT9M,"Andrews, Dale P.",2003,"Andrews, Dale P.",,1055-2308,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001424509&site=ehost-live,,3/1/03,6/3/14 15:32,6/3/14 15:32,6/3/14 15:32,82-83,,1,17,,Journal of Family Ministry,,,,,,,,,,,,,EBSCOhost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Culturally conscious worship,Journal of Family Ministry
2FHA9FC2,"Andrews, Dale P.",2004,"Andrews, Dale P.",,1055-2308,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001453688&site=ehost-live,,6/1/04,6/3/14 15:21,6/3/14 15:21,6/3/14 15:21,6-8,,2,18,,Journal of Family Ministry,,,,,,,,,,,,,EBSCOhost,,,,,,,Autobiographies; Relation (Theology); Family--Religious life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Encounters and being,Journal of Family Ministry
PNJZ9DBD,"Andrews, Dale P.",2005,"Andrews, Dale P.",,1055-2308,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001519170&site=ehost-live,,3/1/05,6/3/14 15:21,6/3/14 15:21,6/3/14 15:21,53-54,,1,19,,Journal of Family Ministry,Children of color,,,,,,,,,,,,EBSCOhost,,,,,,Book reviews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Children of color: psychological interventions with culturally diverse youth,Journal of Family Ministry
55EK838R,"Andrews, Dale P.",2005,"Andrews, Dale P.",,1055-2308,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001473801&site=ehost-live,,3/1/05,6/3/14 15:21,6/3/14 15:21,6/3/14 15:21,38-41,,1,19,,Journal of Family Ministry,Measuring grace?,,,,,,,,,,,,EBSCOhost,,,,,,,Sermons; Jesus Christ --Relations with contemporaries; Solitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Measuring grace? Mark 7:24-30,Journal of Family Ministry
SAMJ8IQ5,"Andrews, Dale P.",2005,"Andrews, Dale P.",,1055-2308,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001524843&site=ehost-live,,12/1/05,6/3/14 15:21,6/3/14 15:21,6/3/14 15:21,79-80,,4,19,,Journal of Family Ministry,,,,,,,,,,,,,EBSCOhost,,,,,,,Church work with youth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Transforming ministry,Journal of Family Ministry
FEB5GSNA,"Andrews, Dale P.",2005,"Andrews, Dale P.",,1055-2308,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001524853&site=ehost-live,,12/1/05,6/3/14 15:20,6/3/14 15:20,6/3/14 15:20,58-59,,4,19,,Journal of Family Ministry,Stand by me,,,,,,,,,,,,EBSCOhost,,,,,,Book reviews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Stand by me: the risks and rewards of mentoring today's youth,Journal of Family Ministry
JP898IVV,"Andrews, Dale P.",2006,"Andrews, Dale P.",,1055-2308,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001590109&site=ehost-live,,12/1/06,6/3/14 15:20,6/3/14 15:20,6/3/14 15:20,94-95,,4,20,,Journal of Family Ministry,,,,,,,,,,,,,EBSCOhost,,,,,,,Journal of Family Ministry; Religious periodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Backward and forward,Journal of Family Ministry
DTGSZDT5,"Andrews, Dale P.",2006,"Andrews, Dale P.",,1055-2308,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001553341&site=ehost-live,,6/1/06,6/3/14 15:20,11/21/14 3:57,6/3/14 15:20,59-60,,2,20,,Journal of Family Ministry,,,,,,,,,,,,,EBSCOhost,,,,,,,Deprivation (Psychology); Interpersonal relations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Seeking restoration,Journal of Family Ministry
MUD27EWX,"Levine, Amy-Jill",2004,"Levine, Amy-Jill",,1055-2308,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001483250&site=ehost-live,,9/1/04,9/18/14 19:09,9/18/14 19:09,9/18/14 19:09,68-70,,3,18,,Journal of Family Ministry,Putting Jesus in his place,,,,,,,,,,,,EBSCOhost,,,,,,Book review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Putting Jesus in his place: a radical vision of household and kingdom,Journal of Family Ministry
48R62N8Q,"McClure, John S.",1999,"McClure, John S.",,1055-2308,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000996284&site=ehost-live,,9/1/99,5/9/14 16:06,5/9/14 16:06,5/9/14 16:06,36-45,,3,13,,Journal of Family Ministry,"""Sing, Child, Sing!""",,,,,,,,,,,,EBSCOhost,,,,"C:\Users\xus12\Zotero\storage\TGFX3N2H\McClure - 1999 - Sing, Child, Sing!  Church Choral Music and Spi.pdf",,,Spiritual formation; Church music--Choirs; Church music--Congregational singing; Music in worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"""Sing, Child, Sing!"" : Church Choral Music and Spiritual Formation",Journal of Family Ministry
XK3MWG4W,"McClure, John S.",2002,"McClure, John S.",,1055-2308,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001413863&site=ehost-live,,9/1/02,5/9/14 15:58,5/9/14 15:58,5/9/14 15:58,91-92,,3,16,,Journal of Family Ministry,Discovering a sermon,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\XWSPAMZ6\McClure - 2002 - Discovering a sermon personal pastoral preaching.pdf,,Book review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Discovering a sermon: personal pastoral preaching,Journal of Family Ministry
69HJ7QP9,"McClure, John S.",2004,"McClure, John S.",,1055-2308,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001491555&site=ehost-live,,12/1/04,5/9/14 15:44,5/9/14 15:44,5/9/14 15:44,63-64,,4,18,,Journal of Family Ministry,Practical theology for Black churches,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\KA55NUU7\McClure - 2004 - Practical theology for Black churches bridging Bl.pdf,,Book review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Review: Practical theology for Black churches: bridging Black theology and African American folk religion,Journal of Family Ministry
WFTAMR7E,"Miller-McLemore, Bonnie",2004,"Miller-McLemore, Bonnie J.",,1055-2308,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001472985&site=ehost-live,,12/1/04,8/6/14 13:52,8/6/14 13:52,7/27/14 11:31,10-23,,4,18,,Journal of Family Ministry,Thinking about children,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\43IMU4Z5\Miller-McLemore - 2004 - Thinking about children Christian faith and popul.pdf,,,Child psychology; Parent and child--Religious aspects--Christianity; Self-love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Thinking about children: Christian faith and popular psychology,Journal of Family Ministry
A2SF88CI,"Miller-McLemore, Bonnie",2002,"Miller-McLemore, Bonnie J",,1055-2308,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001413765&site=ehost-live,,2002-09,5/9/16 22:13,5/9/16 22:13,5/9/16 22:13,80-81,,3,16,,Journal of Family Ministry,Motherhood in the balance,,,,,,,,,,,,EBSCOhost,,,,,,Book review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Motherhood in the balance: children, career, me, and God",Journal of Family Ministry
W7CRI8I2,"Thompson, Lisa L.",2019,"Thompson, Lisa L",,1057-266X,,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLAiA14190408001611&site=ehost-live&scope=site,,2019,3/30/20 18:18,3/30/20 18:18,3/30/20 18:18,18-21,,3,42,,Journal for Preachers,,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\SHSHJXWY\Thompson - 2019 - Let These Bones Live.pdf,,,"Sermons; God and human beings; Life and death, Power over",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Let These Bones Live,Journal for Preachers
AR5EPIBS,"Snarr, C. Melissa",1999,"Snarr, Melissa; James M. Jasper",,1069-4404,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000343707&site=ehost-live,,3/1/99,7/24/14 14:40,8/31/21 17:49,7/24/14 14:40,96-97,,1,60,,Sociology of Religion,The art of moral protest,,,,,,,,,,,,EBSCOhost,,,,"C:\Users\xus12\Zotero\storage\WGSZDGGA\Snarr - 1999 - The art of moral protest culture, biography, and .pdf",,Book review,Peer reviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Review of The art of moral protest: culture, biography, and creativity in social movements",Sociology of Religion
BNH9MD83,"Floyd-Thomas, Stacey",2004,"Floyd-Thomas, Stacey; Banks, Ingrid",,1089-3148,,http://search.proquest.com/docview/215529929/AD25DFCDBB434344PQ/7?accountid=14816,"In spite of Stanton's having merged anti-slavery sensibilities with a women's movement on the one hand, and Sojourner Truth's fight for both women and Black people on the other, this instance of racial (and class) bonding among middle-class white women emerges as one of many times during U.S. history when white and Black solidarity is forfeited because of racism.",2004,5/13/14 19:29,7/10/20 21:55,5/13/14 19:29,32-44,,1,6,,,BLACK FEMINIST THOUGHT AND DIFFERENCE IN THE THIRD WAVE,,,,,,,English,Copyright Institute of African American Affairs Fall 2004,,,,ProQuest,,,,C:\Users\xus12\Zotero\storage\2W6S5XAJ\Banks - 2004 - BLACK FEMINIST THOUGHT AND DIFFERENCE IN THE THIRD.pdf; C:\Users\xus12\Zotero\storage\BGCSMNJ6\7.html,,,African Americans; Race relations; African American/Caribbean/African; Civil rights; Equal rights; Equality; Ethnic Interests; Feminism; Ideology; Politics; Race; Theory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Black Feminist Thought and Difference in the Third Wave: The Identity Politics of Postmodern Feminism and Colorblind Ideology,Black Renaissance
3UU5DRVA,"Segovia, Fernando F.",2007,"Segovia, Fernando F.",,1099-0046,,http://bookreviews.org/pdf/4698_4817.pdf,,2007,6/4/14 19:43,12/11/14 17:51,,529,,,9,,,,,,,,,,,,,,,,,,,,,Book review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,The Passion of the Lord: African  American Reflections,Review of Biblical Literature
8AU3QUME,"Seow, C.L.",1999,"Seow, C. L. (Choon Leong)",,1099-0046,,,,1999-01,10/21/14 17:58,10/21/14 18:03,,174-176,,,1,,Review of Biblical Literature,Qoheleth and its pessimistic theology,,,,,,,,,,,,EBSCOhost,,,,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001442482&site=ehost-live&scope=cite,Book review,Peer reviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Qoheleth and its pessimistic theology: hermeneutical struggles in wisdom literature,Review of Biblical Literature
9MPIQQUB,"Seow, C.L.",2009,"Seow, C. L. (Choon Leong)",,1099-0046,,,,2009-07,2/5/16 23:06,10/15/20 17:26,,,,,11,,,,,,,,,,,,,,,,,,,,,Book review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"John Sawyer, A Concise Dictionary of the Bible and its Reception",Review of Biblical Literature
CIGEQNWU,"Levine, Amy-Jill",1993,"Levine, Amy-Jill",,1183 -9937,,"http://www.worldcat.org/wcpa/oclc/sn 98048527,","Title from journal home page (publisher's, Web site, viewed Jan. 13, 1999). ; First word in title is romanized from Greek.",1993-05,11/10/16 19:50,8/10/20 18:30,11/10/16 19:50,,,,,,,,,,,,,,eng,,,,,discoverlibrary.vanderbilt.edu,,,,,,,"Judaism--History--Post-exilic period, 586 B.C.-210 A.D.--Periodicals.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Recovering the Role of Women. Power and Authority in Rabbinic Jewish Society,Ioudaios review. Lehigh University
