qid,label_en,author_string_uuid,author_string,author_string_ref1_hash,author_string_ref1_referenceUrl,author_string_ref1_retrieved_nodeId,author_string_ref1_retrieved_val,author_string_ref1_retrieved_prec
Q111642898,Cortical Auditory Evoked Potentials of Children with Normal Hearing Following a Short Auditory Training with a Remote Microphone System,869F7F1E-2316-452A-8664-0003071F7B3B,Carlos Benitez-Barrera,2524f3dd7f97bc24761b0227cbb3b0bef701d82b,http://hdl.handle.net/1803/16060,04dd9fb5-b286-458c-9dbb-72eddd164d1f,2022-02-18T00:00:00Z,11
Q111642903,Using Auxiliary Item Information in the Item Parameter Estimation of a Graded Response Model for a Small to Medium Sample Size: Empirical versus Hierarchical Bayes Estimation,215C249E-D2F9-4919-9CAA-75EDB94496C0,Matthew David Hippchen Naveiras,af3c079069ee6ce024a643e6f09957ad62563471,http://hdl.handle.net/1803/16064,7599b8c3-1661-4fd3-b64c-f507c7c8c607,2022-02-18T00:00:00Z,11
Q111642904,Total Synthesis of 9-dechlorochrysophaentin Reveals a Novel Mechanism of Inhibiting Cell Wall Biosynthesis,EE2422FB-DFBA-4A77-8360-CE6C9F3243C3,Christopher Ryan Fullenkamp,0fbfa0bbb2d7a78b17e7e65a0a3305725462904f,http://hdl.handle.net/1803/16065,508c7668-424f-46cd-96dc-0aedddc8257f,2022-02-18T00:00:00Z,11
Q111642907,Cellular mRNA Export Factor UAP56 Recognizes Nucleic Acid Binding Site of Influenza Virus NP Protein,06F10CF6-269A-4016-AEB1-0530F5D18CD8,Andrew Kennedy Morris,20d3e02d5b8cdd2e6a7002cd05781748bf352b13,http://hdl.handle.net/1803/16068,53fdc18f-ef2a-4d32-880a-6f4d101d95c6,2022-02-18T00:00:00Z,11
Q111642909,Structural Investigations of Nuclear Receptor and Inositol Kinase Family Members,370F9CD0-9326-45D1-B4D0-ABB3768C3589,Corey D Seacrist,cfc7c3a90030e1cccb0b9dc7e8710ae1879b4285,http://hdl.handle.net/1803/16069,ad514456-f6dd-4d86-93fa-1d73e9b90cde,2022-02-18T00:00:00Z,11
Q111642910,Structural Effects of Secondary DNA Damage Products,7CB9C4DB-1FA2-4912-94D0-97F5D541A582,Andrew Kellum,b91c7c76c37ad5b0a9dd37c52d416fa0fbfbea71,http://hdl.handle.net/1803/16070,e8a2cb73-d66e-4200-8dc8-31ff9a420b79,2022-02-18T00:00:00Z,11
Q111642911,ANCIENT SRAP DOMAIN SHIELDS ABASIC SITES TO PROMOTE GENOME INTEGRITY,35F6A5D1-2387-47A5-8341-95CAF4796A4A,Petria Salewa Thompson,97563c8e3c00f3546725da6d6c2430481bd45c04,http://hdl.handle.net/1803/16071,9856fef2-aa73-469b-89a9-f0d430485485,2022-02-18T00:00:00Z,11
Q111642912,Developing a Freely Accessible Dataset for Training the Assessment of Connected Speech in Aphasia,C67023D9-E42B-4BBF-8D22-D55775598BF4,Zoe Rachel Ezzes,eb0e78af1a3955baa9932e8e5aa8b1249f9ac29a,http://hdl.handle.net/1803/16072,22763bea-0106-4016-b0f1-923d05ecd159,2022-02-18T00:00:00Z,11
Q111642914,"""In Pain She Shall Bear"": In Conversation with Eve's Maternal Pain",D924AC81-992C-41F4-B325-BFDB80DD5074,Stephanie Smith Matthews,b58ee19d7c8a660e96edda5719399230cda3ee13,http://hdl.handle.net/1803/16074,404868f8-8b29-4aaf-a991-fe742fc02b4d,2022-02-18T00:00:00Z,11
Q111642917,"Branching Out: Banking, Credit, and the Globalizing US Economy, 1900s–1930s",9DC6ABA0-D0E5-49C2-98BC-A8536A00BEC9,Mary Bridges,843f5e3e4fc2b0e9aab7d20b0f4a180937d39e3d,http://hdl.handle.net/1803/16076,6a9737b7-a8bf-49d8-a82f-ec76fd5c8881,2022-02-18T00:00:00Z,11
Q111642920,The general factor of psychopathology and brain network topology,C86664B7-2888-499D-B550-507A9C3238D9,Kendra Ekuse Hinton,55e05f165cfc24262cd6cfe785b6fefd27be0510,http://hdl.handle.net/1803/16079,897ed1f0-909d-4042-bd80-c2ec922d6bc4,2022-02-18T00:00:00Z,11
Q111642922,"Moving People:  Refugee Politics, Foreign Aid, and the Emergence of American Humanitarianism in the Twentieth Century",1D07D721-BFD8-48F5-90A6-3BDBF8A23B41,Eulogio Kyle Romero,b5e4bdc355398b1238e2a59b0f8c8ec491cee5d8,http://hdl.handle.net/1803/16080,869df98e-3397-4ad9-b221-cb7a8a67b1be,2022-02-18T00:00:00Z,11
Q111642923,Exploring the APOE-specific effects of VEGF family expression and signaling in cognitive aging and Alzheimer's disease,288BE64F-78AA-40F2-8BA2-B2A4D2BF0B86,Annah Moore,36fc671e73f4e6aaacbdb2afc18e58c199aeed68,http://hdl.handle.net/1803/16081,aaa424a0-9cc0-479b-a17c-afa672d07d7b,2022-02-18T00:00:00Z,11
Q111642924,Modeling DEPDC5 Mutations in Epilepsy Using Patient-Derived Cells and a Genetic Mouse Model,7DA8FC58-4BCE-4EF4-AC3D-908F1BFB135F,Lindsay K Klofas,429265caf58b40574f0f1b4233c8cc1ecdf0461c,http://hdl.handle.net/1803/16082,ccf85bf6-4322-41e9-ae94-c380d6f1839f,2022-02-18T00:00:00Z,11
Q111642925,Leptin Repolarizes Tumor-Associated Macrophages to Boost Immunotherapy Efficacy in Obesity,C6BBB2A2-E52D-4C47-810B-FD47CE93A808,Stephanie Odette Dudzinski,15bbb04150ff717c9e238e0897e3da498b5360cf,http://hdl.handle.net/1803/16083,f231dcf0-59ba-4fd9-97a2-1afc4e5e2148,2022-02-18T00:00:00Z,11
Q111642929,What Does it Mean to “Have the Means”?: Increasing Historically Marginalized Students’ Access to Capital and Academic Success,6A404AE0-5BCC-437B-8BB0-3DBAB9531A14,Ela Hemant Joshi,11c46c45adecf0dd0301ca215bea33f50da47b0d,http://hdl.handle.net/1803/16086,11bb4b22-6b56-484c-be1f-58cf5649d844,2022-02-18T00:00:00Z,11
Q111642931,Stereocontrolled approaches to ß-fluoroamines and a formal synthesis of the anti-HIV and antibacterial peptide (-)-feglymycin,8F38B225-255B-4806-87DE-9342052EACEE,Jade A Bing,a9017517e8c301c30eab1095b2151cedf6de6d96,http://hdl.handle.net/1803/16087,9b2a25d6-1c2c-46e9-b009-26708b51d098,2022-02-18T00:00:00Z,11
Q111642934,Complicating Religion in Public Reason,8845A011-53AF-4575-BBBD-E6D99759909D,Alyssa Lowery,a5dbc640bd44c1ee6524c3ae05419701ed9bc29a,http://hdl.handle.net/1803/16090,c9295e5b-4e79-460f-924d-a565d1b820e0,2022-02-18T00:00:00Z,11
Q111642935,"Assistant Principal or Assistant to the Principal? Exploring the Contributions, Duties, and Preparation of Assistant Principals",9FA34B04-1852-4EE7-90EB-E3A171EE8ADC,David Sung Woo,7bc2c2733d3606a5f35aee9574eb5f360f42ce32,http://hdl.handle.net/1803/16091,1486f89d-2fe9-4e5b-8341-0c4c1672d2a9,2022-02-18T00:00:00Z,11
Q111642936,Investigating the cellular functions of casein kinase 1 δ and ε through identification of interacting partners and substrates,15AB6D27-4227-4368-BF04-E959A904F2F2,Rodrigo Guillen,0f86596bc2d9d0ae8760a2d170071b7d8836f685,http://hdl.handle.net/1803/16092,d074a00f-e49f-4ea5-8756-895348856664,2022-02-18T00:00:00Z,11
Q111642939,"Racial Disparities in Physical and Mental Health: The Consequences of White Supremacist Organizing, Public Confederate Monuments, and Exposure to Lethal Police Encounters",73C470C4-914E-44C8-8004-44B1E3553021,Ryan Douglas Talbert,5978d0fd3340dd58d7f13dffe01d3959dddf189e,http://hdl.handle.net/1803/16094,c0f953ae-d7f8-4c4e-a20b-1baa4c175fbf,2022-02-18T00:00:00Z,11
Q111642941,Skipping Church,AF7E29B4-C442-4091-BA98-F51AF1D76AC7,Joanna Currey,e269e4582d3071760fbfedc15531adf169207b4f,http://hdl.handle.net/1803/16096,e1b26bf2-90d9-4b5b-8df9-fa79fa60f0e9,2022-02-18T00:00:00Z,11
Q111642942,The Late Greats,29F71AE8-C032-4548-8216-4F643478468B,John Miguel Shakespear,b62dd617e7b5e064cd1c4b1b609b93ce4f870f86,http://hdl.handle.net/1803/16097,f5239859-f6bb-49d2-b0cc-cca41a608c09,2022-02-18T00:00:00Z,11
Q111642943,"Cold Water, Blood Moon",D796EAB4-7A4B-46C9-ACEC-20B8994EC958,Courtney Sinclaire Brown,d77f74ae7ed5263ea67acf31f753e3b9c6ae5c55,http://hdl.handle.net/1803/16098,e4c91913-0489-4496-89b5-5157744b5d1b,2022-02-18T00:00:00Z,11
Q111642947,The Effects of National Standards-Based Reforms on Academically Vulnerable Students,BD3767FC-9599-4942-AF02-4CCE4C556C63,Joshua Bleiberg,ee6dec5c09edc6d0201ca9c16efc904ccd7c8109,http://hdl.handle.net/1803/16101,7e6b98e5-9077-4b4a-a358-00a0b7763574,2022-02-18T00:00:00Z,11
Q111642953,Damaging Intimacy: Reimagining Communities in Early Modern Drama,75464A4E-EDC6-45AB-95CD-43AC7A716867,Joanna Huh,bffc972a6f5ae88a759fc3b6be280b54e161fb50,http://hdl.handle.net/1803/16106,1616aa2a-3503-4091-bf48-4993b4a73440,2022-02-18T00:00:00Z,11
Q111642954,After Pulse,731CE937-81AE-4CC6-AF2F-99412FB3241D,Joshua Karunwi Moore,4ac01b45bbeb9249b8fc6e25e7f6aac75b1dd3fe,http://hdl.handle.net/1803/16107,27392b2d-e674-4ecd-9b4c-a1445d17e549,2022-02-18T00:00:00Z,11
Q111642955,Internal Noise and Visual Working Memory Deficits in Schizophrenia,713C8475-E6C0-478A-9E80-A51FE1E8A4C5,Megan Ichinose,93b3cafce0b718549009e7be7b46ffa5854a3da3,http://hdl.handle.net/1803/16108,e036432a-3d08-4fc6-a8cb-a4bc6a64de3b,2022-02-18T00:00:00Z,11
Q111642956,Targeting mLST8 in mTORC2-dependent cancers,BE59B7CC-FDD8-4E8F-9D3B-2350105442A8,Laura Chonghae Kim,f5a6c76d5eb48b0c619420f68cad02c01396f2ae,http://hdl.handle.net/1803/16109,a04af223-17e8-4e25-8c13-ee285a34ded3,2022-02-18T00:00:00Z,11
Q111642957,"Between Plantation, President, and Public: Institutionalized Polysemy and the Representation of Slavery, Genocide, and Democracy  at Andrew Jackson’s Hermitage",6B780490-85C8-47DB-B6A6-D12BDE8FF6EA,Elizabeth Kathryn Barna,cb4cfbb5504cb717b1f86638ea44136ce81ce697,http://hdl.handle.net/1803/16110,7d27df7c-a32f-4d4b-a568-61233d1caf99,2022-02-18T00:00:00Z,11
Q111642958,"Black-ish*:  Exploring Experiences, Attributions, and Emotional Reactions to Racial Discrimination among Monoracial and Biracial African American Adolescents",AB44BD47-C65A-491F-8C34-5E8C0EA397ED,Marlena L Debreaux,79332128ff18c99f94e7603ba7556a0cde95152e,http://hdl.handle.net/1803/16111,e2bb4285-28c3-4bed-bdc6-cf5f73587cca,2022-02-18T00:00:00Z,11
Q111642962,Aspects of High-Quality Mathematics Coaching: What Coaches Need to Know and Be Able to Do to Support Individual Teachers' Learning,F360D0F0-7757-4186-BCBB-A6E03B089E4D,Nicholas Kochmanski,3f98640a8fa5681f9fa3e853afdd44cd9ef9507b,http://hdl.handle.net/1803/16114,9a7eec2b-b306-41c1-9409-a12c8409aa89,2022-02-18T00:00:00Z,11
Q111642967,"Storming Hillbilly Heaven: The Young Patriots Organization, Radical Culture, and the Long Battle for Uptown Chicago",21D99B7A-6889-4383-9B3D-8FE8123BB768,Jesse Ambrose Montgomery,372ad69941eea2e5926d56b87ffebb3b6342d820,http://hdl.handle.net/1803/16118,919c834e-ee02-4580-9ee5-48e56ff4dd8b,2022-02-18T00:00:00Z,11
Q111642969,Silver Bullet: Stories,709DEB7E-4EE1-4C03-A788-D2B3ED63F494,Elena Britos,ad28483a26e71042c2678ad8c19cbd692685723e,http://hdl.handle.net/1803/16119,bff07488-6f1a-4d32-9fcc-9e3637aec281,2022-02-18T00:00:00Z,11
Q111642970,In Disguise: Stories,84B822BF-9B93-46D8-9048-4F7AA714CABC,Madelin Parsley,47c45e41406e5b9cfc3138462bf66a3a16ad3213,http://hdl.handle.net/1803/16120,f9b2dada-8692-41a7-be3e-8bd432054bd5,2022-02-18T00:00:00Z,11
Q111642971,Staging Justice: Negotiating Legal Reform in German Literature and Theater of the Late 18th Century,AE883BC2-3117-4F19-BC92-91D681512C7D,Sophia Yumi Clark,81f3a5c8d96161258c235d288f38387cab5c47ba,http://hdl.handle.net/1803/16121,b8b4f9d4-ac7a-4feb-9e71-2ce142f11b10,2022-02-18T00:00:00Z,11
Q111642972,"Collecting and Writing in Ernst Jünger's Heliopolis, Gläserne Bienen, and Eumeswil",20B7017B-7A07-4981-B31D-8C78C724E03D,Norman Rudolph Saliba,d3a0ae48ebce673f8ebc9949050ce4ab0cc02d10,http://hdl.handle.net/1803/16122,d0d1ad7c-1d27-4517-90aa-f6f3a6b4808b,2022-02-18T00:00:00Z,11
Q111642976,BLACK AND ASIAN AMERICAN STAND-UP COMEDY AS A REFLECTION AND CRITIQUE OF STRUCTURAL OPPRESSION IN OUR MEDIATED WORLD,71229D34-8ED1-4256-B1B0-526A5A256F4F,Mariann J VanDevere,e48c62c9d51bbfad24eed15d26fe910db016eb4f,http://hdl.handle.net/1803/16125,a4f90241-5607-4535-bc0d-bda06ffe5d9e,2022-02-18T00:00:00Z,11
Q111642977,Functional MRI Study of Alzheimer's and Cognitive Normal Elderly Subjects,7F2C24AE-4EC5-4BEB-B84F-DD19DFB87B6F,Yuchen Wu,d72e80e5b16196e70b3e67a3129ce5970df5019b,http://hdl.handle.net/1803/16126,320cbf82-62ce-42ed-a175-c0504afcef25,2022-02-18T00:00:00Z,11
Q111642979,Victorian Vita Activa: Work Ethics and Prowork Politics,BBCD8EC9-95A4-4A38-A678-28A0FA3B0378,Kira Braham,1bbbed3d3c854237c4bee2c8f5ab0ea96e2c7d76,http://hdl.handle.net/1803/16128,33e90fa5-b9bc-4a70-8237-490395c46037,2022-02-18T00:00:00Z,11
Q111642980,Prediction of Accelerometer Activity through Statistical Modeling and Machine Learning,6A923826-D4DA-4040-8675-D2F1B7175221,Ryan Moore,3812cd207be6be6598dff05b587aab159a14b6ae,http://hdl.handle.net/1803/16129,4a2cdd4d-45cf-45df-a10e-c3d4a07a74de,2022-02-18T00:00:00Z,11
Q111642981,Gender bias through production about and memory for names,0A52096B-CC0C-40DE-8FB3-5449FB06C250,Bethany Gardner,e89819ca33a8f3801d955ffc954b9b0f09c42016,http://hdl.handle.net/1803/16130,d4e74f88-98ec-439c-a987-dfaa64777600,2022-02-18T00:00:00Z,11
Q111642982,The effect of disfluency on memory for what was said,56678F69-5569-4F24-9E70-DDC557EE1B3F,Evgeniia Diachek,107f9faf8ea96f1a21b62204b333fc5741938cf3,http://hdl.handle.net/1803/16131,b2a0d0e2-f209-4eb6-90d7-44a1c96e732d,2022-02-18T00:00:00Z,11
Q111642984,Graduate Student,E2F1FFB2-171B-4975-BE27-F0787E049748,Jonah Cosmo Rosch,fe77a34629c7ff4abcadcfddba7624577f1e4f18,http://hdl.handle.net/1803/16132,822ed46e-6e13-4aa5-918f-926a60b2ee6e,2022-02-18T00:00:00Z,11
Q111642986,Mechanics-based estimation of intraoperative soft tissue deformation for enhancing navigation during image-guided liver intervention,08F1C3F8-195B-4D28-B694-DDE20A3FE9E8,Jon S Heiselman,596610a3bb8398e2c9b0c47361159b234bf84f0a,http://hdl.handle.net/1803/16134,56357965-2630-4cce-a822-888d28d8ae4f,2022-02-18T00:00:00Z,11
Q111642988,"Believing its Own Rhetoric: The Impact of Knowledge and Creative Development Accumulation on Racial-Ethnic and Occupational Segregation in Austin, Texas",7118B547-CA92-4EAE-B92C-94A9B14F118F,Megan Elizabeth Robinson,de2fc4ced16351f8fb99918d49e345ba02cded6a,http://hdl.handle.net/1803/16136,cb176ff6-608f-4141-b37f-bfbe87031aec,2022-02-18T00:00:00Z,11
Q111642990,"News Discourse, Political Awareness, and Lived Experience: American Public Opinion on Immigration Across Racial Lines",6471CA21-829C-4FDE-8305-4501BB36C98F,HeeJu Jang-Paulsen,a3e04c0aff73029f0bedbb218084c2ac53f2b657,http://hdl.handle.net/1803/16137,d26b6526-772f-4886-92e9-9da25a191829,2022-02-18T00:00:00Z,11
Q111642993,Mobility for Whom? Transit Equity in the Unaffordable City,34B95D7D-3638-429C-A425-F91C2ECDE19E,Rachel Gayle McKane,8d258928b4324cdd869a2e712eefb04729a1b2e2,http://hdl.handle.net/1803/16139,6726e5ce-f541-4e0b-a6f2-678e83bba2f4,2022-02-18T00:00:00Z,11
Q111642995,A Data Adaptive Estimator for the Average Treatment Effect Based on Inverse Probability Weighting,26A0A72D-7ED8-441D-8003-03B28CEEA973,Yue Gao,c62439f000e7b2c3e5546ec77988f2a26f61803f,http://hdl.handle.net/1803/16218,6dece2f1-cda5-492f-8632-ad971af27777,2022-02-18T00:00:00Z,11
Q111642996,"Directedness, Duality, and Parity Conditions for Embedded Graphs",162F7ABB-7286-4712-94E8-F90118E89507,Blake Dunshee,c57952bb5a77e978c382eb98a47085e5cfb45a46,http://hdl.handle.net/1803/16219,3e6f1146-e6e4-4b79-af51-d39d8c9c38e2,2022-02-18T00:00:00Z,11
Q111642998,Role of mechanical forces in mitosis and heart muscle,B7A8CB6C-EE43-4B68-9CC0-126464BB33CD,Nilay Taneja,29bff8f061632b462270e156ccb929ab7df3c351,http://hdl.handle.net/1803/16221,4ceeece3-3507-4662-bcd9-291927b8b4b6,2022-02-18T00:00:00Z,11
Q111643000,The role of surface recombination in single event phenomena,E51758BE-0F30-44D1-B709-3E174437BB72,Andrew Michael Tonigan,0ea142abd7ddc1ddf4d00377bc11768096749237,http://hdl.handle.net/1803/16222,c6c76138-f14b-475a-95a4-35e0a7eec1ca,2022-02-18T00:00:00Z,11
Q111643001,"Investigation of Photonic Crystal Nanobeams for Resonator Coupling, Modal Fingerprinting and Wavelength Filtering",23C28F65-93FF-4D18-AD12-6C1DE29CBDAA,Francis Omar Afzal,86ae96fdceb7e666334ae2b8fcd4a0154294d0df,http://hdl.handle.net/1803/16223,1040a655-f80c-4f8a-9fb7-c8c35dcfb286,2022-02-18T00:00:00Z,11
Q111643003,Utilizing human induced pluripotent stem cells and derived models to study neurodevelopment and neurodegenerative disease,76B50C4B-2D6F-44B3-A667-BE46C34461EE,Piyush Joshi,0dd8fd126e91b089814b64b6c3b92173bbe755b9,http://hdl.handle.net/1803/16225,5d5ba338-e3b3-4132-8c44-9f2603c2c2ec,2022-02-18T00:00:00Z,11
Q111643004,"Design, Development and Evaluation of Quasi-Passive Wearable Assistive Devices",31736B13-EF0F-438C-874D-6E6DEC7107F3,Erik Lamers,9847c259e13c02d798d3422d3ef95913f970d71c,http://hdl.handle.net/1803/16226,f9245488-912c-48c9-bb42-0dd7f99b8666,2022-02-18T00:00:00Z,11
Q111643005,Spatiotemporal Anomaly Detection and Prediction of Anomaly Propagation Path Using LSTM Networks,02B9E598-FA48-40A8-AC3F-B2AA30B9B90B,Sanchita Basak,797d10355b6fde2de6f7714c15ffbdd84cf2d19a,http://hdl.handle.net/1803/16227,3218e397-66d4-4d7a-a189-f14c19720a3e,2022-02-18T00:00:00Z,11
Q111643008,Acoustic Softening and Acoustic Stiffening: Modifications of Thermal Conductivity from Altered Dispersion Relations in Si and ZnO Nanostructures,E23ED009-6269-4CDD-B105-AA248DAA7320,Matthew Dale Gerboth,ba19e35a365fae694247c5fd701a1e81dc032af7,http://hdl.handle.net/1803/16229,a51a761a-f689-4623-a3e6-0349a40dda96,2022-02-18T00:00:00Z,11
Q111643011,"Paleontology and -ichnology of the Late Ediacaran Nasep-Huns transition (Nama Group, southern Namibia)",34BE31D7-5F38-4195-BAFD-95374BD6A9C4,Katherine Antonia Turk,f53a752f6aa9061b34efbacf0db66636a1d15f23,http://hdl.handle.net/1803/16232,ecf0ea4d-13f0-4b5e-9ce8-2257ba0f0086,2022-02-18T00:00:00Z,11
Q111643012,Changing the Narrative on High School Dropout: An Ethnography of a Nontraditional School,5FBCE0F3-2DCE-46EC-BC74-60D8C9C5FAFB,Ashley Jones,9912062beb67491da37b1e812b7feeb1533c9404,http://hdl.handle.net/1803/16233,3a75edff-1028-4ea8-a13f-333a840a686c,2022-02-18T00:00:00Z,11
Q111643014,Textual Resurrection: Suicidal Women in Eighteenth-Century Media,D611F5A6-0B14-4D22-81F5-257A1CDDE3CF,Luke Thomas Vines,fb9e578c953bb350e5f73a0e96f383baceda4272,http://hdl.handle.net/1803/16234,d1a8444b-a41d-4d32-bba9-4345aa54c9a8,2022-02-18T00:00:00Z,11
Q111643015,“A Connected Idea of the Lesson”: Black Women’s Construction of the Pedagogical Edifice After Reconstruction (1873-1913),41B74EE0-8293-4019-8151-DAE527292A86,Benjamin Bowen Schwartz,cc1d9e6e7f1953bc513ec512952d1044ea6f5d22,http://hdl.handle.net/1803/16235,c6995530-bb4f-4fd0-bda0-4845a73d4c0b,2022-02-18T00:00:00Z,11
Q111643016,The Relationship Between Number Skills and Language in Preschool Children,8FE3D80E-DDBC-4192-A804-632923B7D844,Jake Kaufman,5c45d91adbbb6b8e26ea5ae9875821ba22b36ef1,http://hdl.handle.net/1803/16236,0f84e985-978b-4e64-89c5-eb28991507cf,2022-02-18T00:00:00Z,11
Q111643019,Single-Event-Latchup Models Based on Two-Photon-Absorption and Ion Irradiation,E9F89FB5-A3A5-4D88-AEB9-93266CEA837F,Peng Wang,adede1e28d026844a159470e0220339938d3c8d0,http://hdl.handle.net/1803/16356,198114d9-a079-412f-87cf-f680c6318f25,2022-02-18T00:00:00Z,11
Q111643020,"American Studies: Nation, Knowledge, and the American University, 1937-2001",23B5C527-8670-4A9D-A76F-B09DC8B2B0F7,Mario Rewers,d57f542f5a000fa4b090449cc697dcdbc3d79311,http://hdl.handle.net/1803/16357,70083556-19b1-431a-b43c-4bb2545fe9e8,2022-02-18T00:00:00Z,11
Q111643021,Measurements of Identified Hadrons in p+Au Collisions at 200 GeV,9DB104BE-E7C7-4777-B27E-150E23DACE38,Weizhuang Peng,b126a96f37d5253ca149048d07cba15323dd8d12,http://hdl.handle.net/1803/16358,51fd6ece-5145-4514-8ae0-8e91aaeb3073,2022-02-18T00:00:00Z,11
Q111643025,Ralph Waldo Emerson’s Anglo-Saxonist Theory of Despair,1EE0D33B-5B69-4E39-ACDA-C90580F9D42E,David Brandt,f5a86cfa6f26fb35c1218a730eba83f21b9fa6f1,http://hdl.handle.net/1803/16361,c9d2129e-f2b9-4781-ad48-ccbd9f6a1018,2022-02-18T00:00:00Z,11
Q111643026,"""On account of you I have no translator!"" Michael Chabon and Cynthia Ozick's Literary Conceptions of Intergenerational Yiddishlands",41C8BF45-09BE-4D4B-A159-5E42E3CFCDD0,Ethan Calof,fdbf6d331dfe13025ffae38b5159951a0592246d,http://hdl.handle.net/1803/16362,cc845fee-fdc1-4245-abd6-fd2cf53f371d,2022-02-18T00:00:00Z,11
Q111643027,“Spinning with the brain”: Spinsterhood in Margaret Cavendish’s Poems and Fancies,EBDD3659-8E35-4299-82CC-493E8AB91804,Kelsey Rall,612466be6c2681e5b979a5c162f5d5bdf2b418ea,http://hdl.handle.net/1803/16363,547f45ba-e756-4997-83c8-9f3bf291ff72,2022-02-18T00:00:00Z,11
Q111643028,Functional Characterization of an AMPA receptor auxiliary subunit GSG1L in vivo,218C7204-43B7-408C-9353-2F6347F6B258,Aichurok Kamalova,774c1ac97532fc19216f4535b62f3514d925f0c1,http://hdl.handle.net/1803/16364,202e9446-c950-47e8-9ea4-73adf7ec728a,2022-02-18T00:00:00Z,11
Q111643029,The Aesthetics of Water Reclamation: Cinema and the Irrigated West,8B9D1F57-389A-4E93-A4DB-A5EFECDB3891,Maren Loveland,9400a2ebe28eea2e49d81e41a1421109bce2b352,http://hdl.handle.net/1803/16365,b8373022-cc98-4ce2-abf5-bcc139fd24a1,2022-02-18T00:00:00Z,11
Q111643030,"A Martial Meteorology: Carceral Ecology in the US South of Jesmyn Ward’s Sing, Unburied, Sing",BFF47F8C-D618-45C2-8D9C-AC6E52FC1A79,Savannah DiGregorio,8a8be1db748c047066699b4b16ee4bcbfc50fd67,http://hdl.handle.net/1803/16366,8c8bdca8-9ad1-46ee-84f6-352924db1c72,2022-02-18T00:00:00Z,11
Q111643031,"""I'm a person like any goddamn man's a person"": Feminine Cognitive Embodiment in 'Kathy Goes to Haiti'",423B6ABC-0AE7-4027-9684-1D2D59389348,Sarah Hagaman,abe36fbe13c0947b7cccdeb3da8432d1d7ca8267,http://hdl.handle.net/1803/16367,6a070c49-7018-4c49-bc84-8d4505b3d051,2022-02-18T00:00:00Z,11
Q111643033,Embedded and Embodied: The Cognition of Movement in A Sicilian Romance,C813A0C9-E17D-460C-AD55-BFCF437336B6,Erica Paige Oliver,c0172c44e0f2509cf347cff51aeb1760468cbdc9,http://hdl.handle.net/1803/16368,3905291e-f17b-4d2c-9475-322c37137c78,2022-02-18T00:00:00Z,11
Q111643034,Internalized Racial Oppression In La Négresse Blanche,44991348-56A1-47EE-AD5D-620C35D31312,Djenanway Se-Gahon,8ddf7282d96ed466713dba52cd81faad5932578f,http://hdl.handle.net/1803/16369,39769b31-9098-47aa-ba37-8933006f5090,2022-02-18T00:00:00Z,11
Q111643035,Impact of Delayed Event Time on Cox and Logistic Regression Models and Its Application to GWAS,5ED61F3F-E37E-4020-962C-508CEF51EE9D,Rebecca Terese Irlmeier,093e5a44910fcc685b16e74541ed9315c63fce0b,http://hdl.handle.net/1803/16371,b45e0f80-117e-4012-a62b-85dc18d4856e,2022-02-18T00:00:00Z,11
Q111643038,THE EFFECT OF TEMPORALLY VARIABLE ENVIRONMENTS ON MOLECULAR CHANGES IN HUMAN CELLS,CA96D240-C628-4EC6-B333-BF88545C825C,Alexander Thiemicke,664bd9ca108d2d588914775a06744e1baa85b6c9,http://hdl.handle.net/1803/16373,41241c10-b9c4-4811-b2df-be8f7f9d0654,2022-02-18T00:00:00Z,11
Q111643039,Prism-Hamiltonicity and Hamiltonicity of Graph Products,397DB685-D954-41C8-8344-B2828FA13D2F,Pouria Salehi Nowbandegani,d3d210428d817af8833bb7447781835eda77ae77,http://hdl.handle.net/1803/16374,fa0acbac-44fc-412a-8d3e-d859bbf5112b,2022-02-18T00:00:00Z,11
Q111643040,Variable-Viewpoint Representations for Object Recognition,F2D5BE6A-BA12-4257-A7D5-C48FBC3C2E15,Tengyu Ma,caee5a8dcecf623d553ad9c17611a03aee4a9ddf,http://hdl.handle.net/1803/16375,05feed5c-6771-4e85-ba84-2fb40d6c6c29,2022-02-18T00:00:00Z,11
Q111643043,Development of a scintillation-based CMOS Quantitative Autoradiography imager for Safeguard Applications,F196CE2E-6A71-48C4-825A-141963E86684,Ardelia Michelle Clarke,a0ff33813cd736cb5a1dca431d74fa865bf4f3d8,http://hdl.handle.net/1803/16377,ae043e35-5f88-42bb-a136-560769706082,2022-02-18T00:00:00Z,11
Q111643046,Modeling of Material Degradation using Decoupled Finite Element Approaches: Applications to Localized Corrosion of Iron Alloys and Hydraulic Fracture of Glaciers,5F290B0E-E80D-44C4-908B-162DA9F67CA2,Xiangming Sun,ccb3c84c904d02ab168c82c9f3440200894299d5,http://hdl.handle.net/1803/16379,146dd3f8-4c49-411d-bef4-1227971d34d9,2022-02-18T00:00:00Z,11
Q111643047,"A Stochastic, Molecular Model of Non-small Cell Lung Cancer Fate Decision",88A53B4D-8050-4B6A-BCF8-F8CFB301E850,Austin Nicholes Oleskie,7a80a8b08b3e553200ff4b86720f02adace458fc,http://hdl.handle.net/1803/16380,d68b90e6-8c2c-475e-994e-b6b7ea99a310,2022-02-18T00:00:00Z,11
