qid,label_en,description_en,instance_of_uuid,instance_of,doi_uuid,doi,doi_ref1_hash,doi_ref1_referenceUrl,doi_ref1_retrieved_nodeId,doi_ref1_retrieved_val,doi_ref1_retrieved_prec,pmid_uuid,pmid,pmid_ref1_hash,pmid_ref1_referenceUrl,pmid_ref1_retrieved_nodeId,pmid_ref1_retrieved_val,pmid_ref1_retrieved_prec,published_uuid,published_nodeId,published_val,published_prec,published_ref1_hash,published_ref1_referenceUrl,published_ref1_retrieved_nodeId,published_ref1_retrieved_val,published_ref1_retrieved_prec,title_en_uuid,title_en,title_en_ref1_hash,title_en_ref1_referenceUrl,title_en_ref1_retrieved_nodeId,title_en_ref1_retrieved_val,title_en_ref1_retrieved_prec,journal_uuid,journal,journal_ref1_hash,journal_ref1_referenceUrl,journal_ref1_retrieved_nodeId,journal_ref1_retrieved_val,journal_ref1_retrieved_prec,volume_uuid,volume,volume_ref1_hash,volume_ref1_referenceUrl,volume_ref1_retrieved_nodeId,volume_ref1_retrieved_val,volume_ref1_retrieved_prec,page_uuid,page,page_ref1_hash,page_ref1_referenceUrl,page_ref1_retrieved_nodeId,page_ref1_retrieved_val,page_ref1_retrieved_prec,issue_uuid,issue,issue_ref1_hash,issue_ref1_referenceUrl,issue_ref1_retrieved_nodeId,issue_ref1_retrieved_val,issue_ref1_retrieved_prec,isbn10_uuid,isbn10,isbn10_ref1_hash,isbn10_ref1_referenceUrl,isbn10_ref1_retrieved_nodeId,isbn10_ref1_retrieved_val,isbn10_ref1_retrieved_prec,isbn13_uuid,isbn13,isbn13_ref1_hash,isbn13_ref1_referenceUrl,isbn13_ref1_retrieved_nodeId,isbn13_ref1_retrieved_val,isbn13_ref1_retrieved_prec,publisher_uuid,publisher,publisher_ref1_hash,publisher_ref1_referenceUrl,publisher_ref1_retrieved_nodeId,publisher_ref1_retrieved_val,publisher_ref1_retrieved_prec
Q111731389,"Herbert, Edward (Lord of Cherbury)",encyclopedia article,6E3CF047-62E8-434F-8FF6-76437FA67E65,Q13433827,5122311E-8CB5-4C14-9776-3206DE792DAF,10.1515/EBR.HERBERTEDWARDLORDOFCHERBURY,29545e120fe103fb3a4c90f8a2801db96fe3cbef,http://doi.org/10.1515/EBR.HERBERTEDWARDLORDOFCHERBURY,1ba87589-99e4-414d-a430-a5f6ae08710f,2022-04-26T00:00:00Z,11,,,,,,,,50BBFA63-9758-4EE6-BC84-484B2C21ABDA,78819ff2-1686-4a92-8f92-86f8996e5acc,2019-10-30T00:00:00Z,11,29545e120fe103fb3a4c90f8a2801db96fe3cbef,http://doi.org/10.1515/EBR.HERBERTEDWARDLORDOFCHERBURY,9afdb299-48c7-4ad9-8125-fcee07f9e455,2022-04-26T00:00:00Z,11,BD772379-6C96-40AA-AC5C-44DDC62567F9,"Herbert, Edward (Lord of Cherbury)",29545e120fe103fb3a4c90f8a2801db96fe3cbef,http://doi.org/10.1515/EBR.HERBERTEDWARDLORDOFCHERBURY,4fb2113f-e3d9-45e5-b1c1-6f96c2e60b6f,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3167C235-58B8-4F39-98E5-8F0B7A6BC578,Q98818,29545e120fe103fb3a4c90f8a2801db96fe3cbef,http://doi.org/10.1515/EBR.HERBERTEDWARDLORDOFCHERBURY,7a6efe25-9938-42d8-86e2-7c61a4988a5f,2022-04-26T00:00:00Z,11
Q111731390,Hope In Two Keys: Musical Impact And The Poetics Of Job 14,academic book chapter,86028268-AE21-4F17-94B1-ABB1C31F8BFA,Q21481766,5B5EAC09-42AA-4888-9E7E-04A2D141FC1A,10.1163/EJ.9789004179776.I-640.112,3a0feea93435fb0acbd9af71a0647d2441ce882b,http://doi.org/10.1163/EJ.9789004179776.I-640.112,2eac77b4-1367-46ad-9c94-be1ddf017baf,2022-04-26T00:00:00Z,11,,,,,,,,1A3E2FC1-573A-48BE-8779-48CDEC8C0C27,883e0d52-3cc3-439e-a034-5fd3a775232a,2010-11-29T00:00:00Z,11,3a0feea93435fb0acbd9af71a0647d2441ce882b,http://doi.org/10.1163/EJ.9789004179776.I-640.112,efb42947-d1cc-4a6d-9cf5-84c3ae25fe7b,2022-04-26T00:00:00Z,11,67AC1E56-010E-48E1-B371-ED80DF76906F,Hope In Two Keys: Musical Impact And The Poetics Of Job 14,3a0feea93435fb0acbd9af71a0647d2441ce882b,http://doi.org/10.1163/EJ.9789004179776.I-640.112,867b0912-5fd7-4411-ae9b-24cffbc8d1da,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,87F439DE-4993-415C-A31B-87B0A6EBCCFC,495-510,3a0feea93435fb0acbd9af71a0647d2441ce882b,http://doi.org/10.1163/EJ.9789004179776.I-640.112,b6964b08-9e9f-4496-b160-6b2cb8e28fe9,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,1ACF5D7D-C929-4BEF-A9B0-807FA152449C,Q917031,3a0feea93435fb0acbd9af71a0647d2441ce882b,http://doi.org/10.1163/EJ.9789004179776.I-640.112,fad33077-d6d0-4e04-aac7-8a4a400c07df,2022-04-26T00:00:00Z,11
Q111731391,Intercultural Bible Reading as Transformation for Liberation: Intercultural Hermeneutics and Biblical Studies,academic book chapter,4F72467F-FF73-40D0-8F84-FD547D5B299E,Q21481766,5FFB3A79-1D04-4B0E-A7D4-7644F3AE4575,10.2307/J.CTT18Z4H3G.4,2faea6bebb35ec9f0fb9035b0007b3e5b20c3785,http://doi.org/10.2307/J.CTT18Z4H3G.4,5a6d7cab-169d-467a-9cda-04f4b38969a6,2022-04-26T00:00:00Z,11,,,,,,,,B41DD192-698B-4B35-94C4-7DB96063C53D,01b4fa5f-9cb3-47ab-bdeb-9cebed00eddc,2017-09-07T00:00:00Z,11,2faea6bebb35ec9f0fb9035b0007b3e5b20c3785,http://doi.org/10.2307/J.CTT18Z4H3G.4,ae410147-aa86-485b-8780-7e1eca6fe297,2022-04-26T00:00:00Z,11,1B3C7636-3D4F-4A9B-8150-3C516AB174CE,Intercultural Bible Reading as Transformation for Liberation: Intercultural Hermeneutics and Biblical Studies,2faea6bebb35ec9f0fb9035b0007b3e5b20c3785,http://doi.org/10.2307/J.CTT18Z4H3G.4,535a516d-391e-44d7-8146-f8f8fda25e7f,2022-04-26T00:00:00Z,11,BEA1198D-12C3-4D26-8F56-3D5C0728A8A4,Q111725140,2faea6bebb35ec9f0fb9035b0007b3e5b20c3785,http://doi.org/10.2307/J.CTT18Z4H3G.4,0023ddfc-e013-4e9d-b80b-2bae1f66cea8,2022-04-26T00:00:00Z,11,,,,,,,,A4700C12-289C-4ACD-8E4D-937B055965FD,19-52,2faea6bebb35ec9f0fb9035b0007b3e5b20c3785,http://doi.org/10.2307/J.CTT18Z4H3G.4,c7cb307a-c36d-46a7-ade0-4445fa2a6de6,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,4A7DF8A6-696B-4112-A1AE-06F81501584F,Q100324324,2faea6bebb35ec9f0fb9035b0007b3e5b20c3785,http://doi.org/10.2307/J.CTT18Z4H3G.4,4770e075-c450-4d0d-8eee-14259b52c9fa,2022-04-26T00:00:00Z,11
Q111731392,James I (King of England),encyclopedia article,256A130F-7AD8-43F5-834E-AE82837E1C68,Q13433827,4199CC97-ADB4-4526-A34B-D1A1E7D258D5,10.1515/EBR.JAMESIKINGOFENGLAND,abaab258343f2194504b05c74911ecec95a1772d,http://doi.org/10.1515/EBR.JAMESIKINGOFENGLAND,1d77d962-bf5f-4c82-b70c-8f5d99715b4b,2022-04-26T00:00:00Z,11,,,,,,,,259F106E-12CD-4029-92F1-581A4FF08A70,c46f7066-45b7-4938-af20-d8b2c2c385b2,2019-10-30T00:00:00Z,11,abaab258343f2194504b05c74911ecec95a1772d,http://doi.org/10.1515/EBR.JAMESIKINGOFENGLAND,9cade73a-d980-4242-b7e5-ffb25ce7f22f,2022-04-26T00:00:00Z,11,B65AC0E2-1867-415E-887F-E345DA4B2038,James I (King of England),abaab258343f2194504b05c74911ecec95a1772d,http://doi.org/10.1515/EBR.JAMESIKINGOFENGLAND,29268f5d-d846-4a1b-b59d-f517a356475c,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E797CDF1-7F6B-43CA-9143-4810CA88FC0C,Q98818,abaab258343f2194504b05c74911ecec95a1772d,http://doi.org/10.1515/EBR.JAMESIKINGOFENGLAND,36a77b76-b091-47ed-9182-8e5273e66059,2022-04-26T00:00:00Z,11
Q111731393,Jesus Christ,academic book chapter,1C390639-E00D-4F69-86CD-DCC38D3DF2E0,Q21481766,BF6BDBAF-2118-40F2-A368-443197F6F29E,10.2307/J.CTV1HQDHMW.9,26407da8b1d1a97a76a2bb94335913d9712621c7,http://doi.org/10.2307/J.CTV1HQDHMW.9,e9a787a3-21a5-404c-be83-6052bdf50f41,2022-04-26T00:00:00Z,11,,,,,,,,36726EE6-A488-4B71-A457-593B35007D85,bc3e49e0-46d4-4df6-b8c8-1dc7e8cd8dce,2021-03-12T00:00:00Z,11,26407da8b1d1a97a76a2bb94335913d9712621c7,http://doi.org/10.2307/J.CTV1HQDHMW.9,908d0756-c187-4d3b-bcf1-ce2d4b68b078,2022-04-26T00:00:00Z,11,E2C53A34-7DAF-4458-B87B-494ADFD0450E,Jesus Christ,26407da8b1d1a97a76a2bb94335913d9712621c7,http://doi.org/10.2307/J.CTV1HQDHMW.9,dc87540b-7af7-4c2c-8a23-931338ec4fec,2022-04-26T00:00:00Z,11,1CF71091-1D98-47AB-B4EC-1F30473E1B24,Q111725138,26407da8b1d1a97a76a2bb94335913d9712621c7,http://doi.org/10.2307/J.CTV1HQDHMW.9,45cc7d55-77ea-470b-9881-9c94bc674722,2022-04-26T00:00:00Z,11,,,,,,,,ECE1B570-C2D5-4AFD-B089-BA222B6AB265,161-200,26407da8b1d1a97a76a2bb94335913d9712621c7,http://doi.org/10.2307/J.CTV1HQDHMW.9,c892d9d7-4543-4798-8171-9e382291b0f0,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,5EFE3065-E6E7-41F8-867B-EF2909D1C505,Q89377628,26407da8b1d1a97a76a2bb94335913d9712621c7,http://doi.org/10.2307/J.CTV1HQDHMW.9,88fde632-2a1d-4732-8394-ac9945b45807,2022-04-26T00:00:00Z,11
Q111731394,"Job’s gō’ēl, again",academic book chapter,58606350-60BD-4203-830C-BFF4C0603939,Q21481766,906F8F36-0A8A-49FF-AE40-0D53E50D5727,10.1515/9783110910001.689,d10fcc35d6b33d28d78e965ff9c4fc0bc57a437d,http://doi.org/10.1515/9783110910001.689,01693bbd-a31a-45df-aea4-dda50a592cd3,2022-04-26T00:00:00Z,11,,,,,,,,31446926-B578-40E8-BD9A-8138A91865DE,a48a546c-153b-431c-ac54-12d491887959,2013-02-04T00:00:00Z,11,d10fcc35d6b33d28d78e965ff9c4fc0bc57a437d,http://doi.org/10.1515/9783110910001.689,145f9e10-d80a-491c-9764-9699d8fcdc2b,2022-04-26T00:00:00Z,11,BB265D78-4085-4640-8D17-E050ED565C40,"Job’s gō’ēl, again",d10fcc35d6b33d28d78e965ff9c4fc0bc57a437d,http://doi.org/10.1515/9783110910001.689,b097c6bb-b7f6-4424-b255-b9331ecffe2b,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,136CF7F6-585C-4A81-A2F5-92791611DDC3,689-710,d10fcc35d6b33d28d78e965ff9c4fc0bc57a437d,http://doi.org/10.1515/9783110910001.689,7e67023e-25db-45ed-a626-998cae40187e,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,4C4476EF-158D-4C28-867D-075F1AA328B9,Q98818,d10fcc35d6b33d28d78e965ff9c4fc0bc57a437d,http://doi.org/10.1515/9783110910001.689,7f60ad2c-c6ea-48d2-8788-3524f852bb7e,2022-04-26T00:00:00Z,11
Q111731395,Liberation in African American Theology,academic book chapter,7374CD28-F4D5-41FC-8CAE-A2949209285A,Q21481766,52A2F6CF-D98A-4116-A597-26E2557ED9E6,10.1093/OXFORDHB/9780199755653.013.0014,a4c2c6ef19041dd79622719983d1fd5ef4695cb9,http://doi.org/10.1093/OXFORDHB/9780199755653.013.0014,7b72a6ac-c938-4ff0-bd48-047acadbf54b,2022-04-26T00:00:00Z,11,,,,,,,,77AB777C-ACBB-46F7-9824-2DEC54D65066,562cfc2b-1ef5-4097-8463-68d324ffc245,2014-07-08T00:00:00Z,11,a4c2c6ef19041dd79622719983d1fd5ef4695cb9,http://doi.org/10.1093/OXFORDHB/9780199755653.013.0014,28661d4f-c50d-4fe7-876a-88c8c3a10da4,2022-04-26T00:00:00Z,11,701944A9-D241-43BB-9B06-B717486D9A64,Liberation in African American Theology,a4c2c6ef19041dd79622719983d1fd5ef4695cb9,http://doi.org/10.1093/OXFORDHB/9780199755653.013.0014,eb9f325e-f1b2-48c6-8fca-f91226c4807a,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D1F11685-7743-42D1-92D0-4A0533D8A510,Q217595,a4c2c6ef19041dd79622719983d1fd5ef4695cb9,http://doi.org/10.1093/OXFORDHB/9780199755653.013.0014,490e61d1-47e5-4ea1-b0dc-64baa285b425,2022-04-26T00:00:00Z,11
Q111731396,Marian Hymnology in the East and West,academic book chapter,0E3FF627-BBBF-4C30-8F23-D3CDCEBD9F66,Q21481766,4C806B56-0ACE-432D-ABEA-38E89D66EF28,10.2307/J.CTV14GPJGT.20,9fcc0d2bd8a87c321739f632a021f9690db0e27b,http://doi.org/10.2307/J.CTV14GPJGT.20,6b781695-8f5a-4fc2-9330-cb5ce05be282,2022-04-26T00:00:00Z,11,,,,,,,,23A75CA8-D7FD-40F1-B3F3-59A1ED957F7D,688717dd-6e1b-415c-a968-9d41c4d13503,2021-03-03T00:00:00Z,11,9fcc0d2bd8a87c321739f632a021f9690db0e27b,http://doi.org/10.2307/J.CTV14GPJGT.20,f01a9ba4-608a-4c9e-9810-317f71a8fe25,2022-04-26T00:00:00Z,11,EEA2F394-E4CC-40CD-8B31-84A2051A97E2,Marian Hymnology in the East and West,9fcc0d2bd8a87c321739f632a021f9690db0e27b,http://doi.org/10.2307/J.CTV14GPJGT.20,7b539951-f3ab-44e1-99e9-a374e5908d64,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,BDEAF696-4E54-4C8F-ABFF-5D748CB65D29,189-204,9fcc0d2bd8a87c321739f632a021f9690db0e27b,http://doi.org/10.2307/J.CTV14GPJGT.20,5d5f9e14-a8c1-4609-9ae0-2fee409aaee8,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,4E7CBA7A-0BD1-4665-AD59-659C25175C0F,Q6705969,9fcc0d2bd8a87c321739f632a021f9690db0e27b,http://doi.org/10.2307/J.CTV14GPJGT.20,daf08f73-cb01-44d7-9ea3-e3ed0721312f,2022-04-26T00:00:00Z,11
Q111731398,Option for the Poor,encyclopedia article,10710898-FAEF-4E46-8847-51147AE9535C,Q13433827,01C3913E-7AA2-4E38-83A7-849EDB69E3E3,10.4135/9781412956215.N636,cd0fccbcb963b0879861d4101f6fa95101f83ee4,http://doi.org/10.4135/9781412956215.N636,aef0801c-6d4c-4242-a628-badbfc39a9ba,2022-04-26T00:00:00Z,11,,,,,,,,4E5E8433-E3B1-4B56-A57D-0123E9246122,9c652d42-2acd-4241-abde-c36ab30a9650,2013-03-13T00:00:00Z,11,cd0fccbcb963b0879861d4101f6fa95101f83ee4,http://doi.org/10.4135/9781412956215.N636,8cbd3b8e-bd25-4459-8fc1-e598e8edecb4,2022-04-26T00:00:00Z,11,E0960D15-924E-4D70-9C21-939E8A1D0BD5,Option for the Poor,cd0fccbcb963b0879861d4101f6fa95101f83ee4,http://doi.org/10.4135/9781412956215.N636,e80caef6-6654-4e2c-a5f5-4032086e73f6,2022-04-26T00:00:00Z,11,C57AE7FF-6DF5-4D99-8582-FAF533274B47,Q111725136,cd0fccbcb963b0879861d4101f6fa95101f83ee4,http://doi.org/10.4135/9781412956215.N636,003be6ab-2398-4733-9e11-3d96bf373a14,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17E99421-C04A-4C5C-BE55-97EAC4CD22FA,Q251266,cd0fccbcb963b0879861d4101f6fa95101f83ee4,http://doi.org/10.4135/9781412956215.N636,06e2789d-ee83-4964-99ec-478a262815fc,2022-04-26T00:00:00Z,11
Q111731399,"Performative, Queer Theories for Religion: Judith Butler",academic book chapter,1752BC59-4990-4198-B0C5-2CCF5EDE9B9E,Q21481766,60B4A0AA-2849-486A-9FDB-7DB37163FD76,10.5040/9781350023772.CH-009,6e95fa9bfd891fa145181ebd8dfe7651f7cd44ef,http://doi.org/10.5040/9781350023772.CH-009,5157e070-d6fd-45f1-a1ae-77c44b224413,2022-04-26T00:00:00Z,11,,,,,,,,D0A5E2B7-EF20-44C1-9C04-B4B3850EAA45,d7462945-f0ca-4f20-8f45-c14d9d64da98,2021-09-23T00:00:00Z,11,6e95fa9bfd891fa145181ebd8dfe7651f7cd44ef,http://doi.org/10.5040/9781350023772.CH-009,44e6de22-d4b9-4d49-b69c-80e345ed3099,2022-04-26T00:00:00Z,11,F2DAECEF-15BF-46C3-A248-97E4B728F59F,"Performative, Queer Theories for Religion: Judith Butler",6e95fa9bfd891fa145181ebd8dfe7651f7cd44ef,http://doi.org/10.5040/9781350023772.CH-009,95b0f0e5-b010-4ac2-b0ff-d52bb013d0f2,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84881D5A-80A5-4F33-A587-D80564F0C8D6,Q99521181,6e95fa9bfd891fa145181ebd8dfe7651f7cd44ef,http://doi.org/10.5040/9781350023772.CH-009,fae052b1-e3c7-49af-a30b-7a8279e6e169,2022-04-26T00:00:00Z,11
Q111731400,Perspectives on a Pluriform Classic,academic book chapter,61EB0DDE-6B0B-4C23-8DB1-6797CB1F3891,Q21481766,F16592A4-CBD3-4504-B794-409194C998E8,10.5040/9780567687357.0014,0a19f4fba94e1a39e6efd3706bab603e1f40bf1e,http://doi.org/10.5040/9780567687357.0014,2d828d84-bf92-41f2-b4de-b3758657b279,2022-04-26T00:00:00Z,11,,,,,,,,51092A32-D13F-4FCF-97E6-52DEB05FDD77,a42345cf-5166-4427-826d-b6e1eb1fc558,2020-05-25T00:00:00Z,11,0a19f4fba94e1a39e6efd3706bab603e1f40bf1e,http://doi.org/10.5040/9780567687357.0014,73957e93-8869-4589-95f1-28394f20c14c,2022-04-26T00:00:00Z,11,D43A66F7-51B7-420D-A235-480F61D8C2CC,Perspectives on a Pluriform Classic,0a19f4fba94e1a39e6efd3706bab603e1f40bf1e,http://doi.org/10.5040/9780567687357.0014,78d413ca-a119-4e4e-8c04-45b82351f2d0,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ED3F780-877D-4428-BEC2-C02C502D0724,Q568642,0a19f4fba94e1a39e6efd3706bab603e1f40bf1e,http://doi.org/10.5040/9780567687357.0014,393d3146-0f40-4fe4-b301-1e9297c40cca,2022-04-26T00:00:00Z,11
Q111731401,PFAT 783: Fruit and the Bazikara,academic book chapter,B8B1BFAE-EE62-44CD-ABE9-3ADB53DD35F8,Q21481766,3D589FCE-F885-4681-8550-96FA4D908FD5,10.2307/J.CTV1Q26JHJ.4,9ac00513c3f0b6342a5b68c8fbc383ad22c17f71,http://doi.org/10.2307/J.CTV1Q26JHJ.4,49d8fc79-0016-415f-8678-87d802b07b02,2022-04-26T00:00:00Z,11,,,,,,,,AAB68B9E-C144-4CF2-B98A-8CFE6B75206A,fb4fb36b-e0b0-4687-97bf-85dda4176d7b,2021-06-09T00:00:00Z,11,9ac00513c3f0b6342a5b68c8fbc383ad22c17f71,http://doi.org/10.2307/J.CTV1Q26JHJ.4,ebbf7b6f-6ff1-4a0d-80ce-57e2e3260b2d,2022-04-26T00:00:00Z,11,14335421-B86D-41A1-816C-9DC5D2CD12B7,PFAT 783: Fruit and the Bazikara,9ac00513c3f0b6342a5b68c8fbc383ad22c17f71,http://doi.org/10.2307/J.CTV1Q26JHJ.4,0443c5aa-0fd1-46c1-96da-362c8f7a0776,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,B0877CD5-B278-402C-B4A6-E86DCD9AB275,11-16,9ac00513c3f0b6342a5b68c8fbc383ad22c17f71,http://doi.org/10.2307/J.CTV1Q26JHJ.4,1e795be0-91ab-44bd-8257-e2828b5bb21b,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,7AAF3128-F284-49F9-B2C5-D348A6B0D000,Q21406262,9ac00513c3f0b6342a5b68c8fbc383ad22c17f71,http://doi.org/10.2307/J.CTV1Q26JHJ.4,7084b2c1-dacf-4ad5-89b3-45713772343f,2022-04-26T00:00:00Z,11
Q111731402,Philoxenos of Mabbug and the Simplicity of Evagrian Gnosis Competing Uses of Evagrius in the Early Sixth Century,academic book chapter,C5BF774D-68C1-4B84-A9D8-4B2DE6943561,Q21481766,9F1E358A-747E-4770-BF16-9DDE12570559,10.2307/J.CTVPJ7DSK.12,0e6f2979ae6b490edcff8197368635e7466cfd9a,http://doi.org/10.2307/J.CTVPJ7DSK.12,2ad23633-45bb-46c2-9e54-7759e375c319,2022-04-26T00:00:00Z,11,,,,,,,,48FD938E-7CA0-442B-8972-1828F16E4836,482e695d-f733-43f1-9cf7-332edaabde53,2019-09-19T00:00:00Z,11,0e6f2979ae6b490edcff8197368635e7466cfd9a,http://doi.org/10.2307/J.CTVPJ7DSK.12,7bc78b55-7025-402c-9d0c-af5d8a187e7f,2022-04-26T00:00:00Z,11,DA960688-53D9-4591-98F6-1E3D52FB474F,Philoxenos of Mabbug and the Simplicity of Evagrian Gnosis Competing Uses of Evagrius in the Early Sixth Century,0e6f2979ae6b490edcff8197368635e7466cfd9a,http://doi.org/10.2307/J.CTVPJ7DSK.12,58cb198f-763c-4ae3-9648-ea8f11f0b79e,2022-04-26T00:00:00Z,11,1FC5107C-E435-40AB-B066-CC359919DC46,Q111725119,0e6f2979ae6b490edcff8197368635e7466cfd9a,http://doi.org/10.2307/J.CTVPJ7DSK.12,ebf4dae4-8f8b-4957-be9e-d54944d57606,2022-04-26T00:00:00Z,11,,,,,,,,FDF61EB3-34CE-4691-B905-76E938285A7C,175-205,0e6f2979ae6b490edcff8197368635e7466cfd9a,http://doi.org/10.2307/J.CTVPJ7DSK.12,058313c4-a6b9-4850-89ad-e83b5531b764,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,1BF0590E-3D8F-4738-992E-E233B305053D,Q3551356,0e6f2979ae6b490edcff8197368635e7466cfd9a,http://doi.org/10.2307/J.CTVPJ7DSK.12,245bc260-43ec-4976-8fdd-a2406f5eaff8,2022-04-26T00:00:00Z,11
Q111731404,Philoxenos of Mabbug: A Cappadocian Theologian on the Banks of the Euphrates?,academic book chapter,6CB71CFE-74D3-473D-AB19-9B4DF76AB9FD,Q21481766,A04B0E97-7EE9-4E28-89F8-861A55B66626,10.1484/M.CELAMA-EB.5.108243,be97bf85bf3259f8cc62f969781bf7310ffa6f12,http://doi.org/10.1484/M.CELAMA-EB.5.108243,0082fd36-e8f9-4cac-98e0-6ccb011f1513,2022-04-26T00:00:00Z,11,,,,,,,,D9EE12F3-E245-4CF3-8FB1-35B9AEE05804,dc401c26-c65b-4423-af70-0f8698dde1ed,2016-10-18T00:00:00Z,11,be97bf85bf3259f8cc62f969781bf7310ffa6f12,http://doi.org/10.1484/M.CELAMA-EB.5.108243,6848a88d-6418-452c-96d7-f864a35ada37,2022-04-26T00:00:00Z,11,01F5604D-2C9A-4632-8C01-C256F160D0D6,Philoxenos of Mabbug: A Cappadocian Theologian on the Banks of the Euphrates?,be97bf85bf3259f8cc62f969781bf7310ffa6f12,http://doi.org/10.1484/M.CELAMA-EB.5.108243,04cb7c22-9645-4e9e-b4bf-16941e56a193,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,78D4E4E2-2AD5-4683-A5A9-D2FF0056B456,151-174,be97bf85bf3259f8cc62f969781bf7310ffa6f12,http://doi.org/10.1484/M.CELAMA-EB.5.108243,25386c23-40a7-47e7-ab63-5075a9626d18,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,42D6BFBB-D754-4D60-B3FB-BA5B1DF751C3,9782503549118,be97bf85bf3259f8cc62f969781bf7310ffa6f12,http://doi.org/10.1484/M.CELAMA-EB.5.108243,435f519c-1ea9-4003-974c-89e1a5d00c08,2022-04-26T00:00:00Z,11,7668C5DE-8BA4-4AB1-8F29-AA6391D394DE,Q981917,be97bf85bf3259f8cc62f969781bf7310ffa6f12,http://doi.org/10.1484/M.CELAMA-EB.5.108243,f77c3351-0a7e-4c8c-a1c7-dcf2282d0112,2022-04-26T00:00:00Z,11
Q111731405,Planetary Sightings? Negotiating Sexual Differences in Globalization's Shadow,academic book chapter,35CCC5AE-5614-4574-B2E1-AE4C83F55C61,Q21481766,E33C4D04-E3F1-4AC6-B22D-A583D51E5427,10.5422/FSO/9780823233250.003.0013,58535433d520d17504d0c993876fb65323b18ba8,http://doi.org/10.5422/FSO/9780823233250.003.0013,eead37c1-8bd4-4623-9c8a-675f813ce9f9,2022-04-26T00:00:00Z,11,,,,,,,,81F06FE8-14ED-4B04-B2B2-8481E74439A9,cb9d0add-eaf7-47b4-87a1-c26dd0d62a26,2011-05-11T00:00:00Z,11,58535433d520d17504d0c993876fb65323b18ba8,http://doi.org/10.5422/FSO/9780823233250.003.0013,6f76a9fc-de28-4127-9e0e-85dfb476bf5c,2022-04-26T00:00:00Z,11,3CA6CC33-DE36-4070-B233-F984059CE4C8,Planetary Sightings? Negotiating Sexual Differences in Globalization's Shadow,58535433d520d17504d0c993876fb65323b18ba8,http://doi.org/10.5422/FSO/9780823233250.003.0013,90d3cf18-2f89-4bfc-ae95-7af8c04272e0,2022-04-26T00:00:00Z,11,36B8DE33-FF99-479B-8D5B-8DCF258E50A4,Q111725101,58535433d520d17504d0c993876fb65323b18ba8,http://doi.org/10.5422/FSO/9780823233250.003.0013,c9544c9b-c341-4b28-bac7-12266c2fb133,2022-04-26T00:00:00Z,11,,,,,,,,F18EC714-CCC0-4DF9-8A4B-51CC4F0A4D80,209-224,58535433d520d17504d0c993876fb65323b18ba8,http://doi.org/10.5422/FSO/9780823233250.003.0013,691f6e6e-8654-4f8a-ae7b-02cdebb4b8ae,2022-04-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,66334D9E-4C93-48F3-8AB3-FDF063553055,Q3077116,58535433d520d17504d0c993876fb65323b18ba8,http://doi.org/10.5422/FSO/9780823233250.003.0013,b393e6e6-c439-4dea-b473-b58903b69f4d,2022-04-26T00:00:00Z,11
