qid,label_en,description_en,doi_uuid,doi,doi_ref1_hash,doi_ref1_referenceUrl,doi_ref1_retrieved_nodeId,doi_ref1_retrieved_val,doi_ref1_retrieved_prec,pmid_uuid,pmid,pmid_ref1_hash,pmid_ref1_referenceUrl,pmid_ref1_retrieved_nodeId,pmid_ref1_retrieved_val,pmid_ref1_retrieved_prec,published_uuid,published_nodeId,published_val,published_prec,published_ref1_hash,published_ref1_referenceUrl,published_ref1_retrieved_nodeId,published_ref1_retrieved_val,published_ref1_retrieved_prec,title_en_uuid,title_en,title_en_ref1_hash,title_en_ref1_referenceUrl,title_en_ref1_retrieved_nodeId,title_en_ref1_retrieved_val,title_en_ref1_retrieved_prec,journal_uuid,journal,journal_ref1_hash,journal_ref1_referenceUrl,journal_ref1_retrieved_nodeId,journal_ref1_retrieved_val,journal_ref1_retrieved_prec,volume_uuid,volume,volume_ref1_hash,volume_ref1_referenceUrl,volume_ref1_retrieved_nodeId,volume_ref1_retrieved_val,volume_ref1_retrieved_prec,page_uuid,page,page_ref1_hash,page_ref1_referenceUrl,page_ref1_retrieved_nodeId,page_ref1_retrieved_val,page_ref1_retrieved_prec,issue_uuid,issue,issue_ref1_hash,issue_ref1_referenceUrl,issue_ref1_retrieved_nodeId,issue_ref1_retrieved_val,issue_ref1_retrieved_prec,isbn10_uuid,isbn10,isbn10_ref1_hash,isbn10_ref1_referenceUrl,isbn10_ref1_retrieved_nodeId,isbn10_ref1_retrieved_val,isbn10_ref1_retrieved_prec,isbn13_uuid,isbn13,isbn13_ref1_hash,isbn13_ref1_referenceUrl,isbn13_ref1_retrieved_nodeId,isbn13_ref1_retrieved_val,isbn13_ref1_retrieved_prec,publisher_uuid,publisher,publisher_ref1_hash,publisher_ref1_referenceUrl,publisher_ref1_retrieved_nodeId,publisher_ref1_retrieved_val,publisher_ref1_retrieved_prec
Q109408075,Book Review: Theologie aus asiatischen Quellen: Der theologische Weg Choan-Seng Songs vor dem Hintergrund der asiatischen ökumenischen Diskussion,journal article/book review,AEC22CF5-EB23-479A-BF9A-DA63383FD964,10.1177/002096439605000334,8e74d3f98af3c650796b635b55c38342b3bb4960,http://doi.org/10.1177/002096439605000334,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,5C411AD6-0B5D-4E18-83DD-35DA4A183258,8bfa0351f2c8da4a2bb5609d25410886,2011-10-05T00:00:00Z,11,8e74d3f98af3c650796b635b55c38342b3bb4960,http://doi.org/10.1177/002096439605000334,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,F83BFAEA-8D69-4F77-B29D-F370AE379EA3,Book Review: Theologie aus asiatischen Quellen: Der theologische Weg Choan-Seng Songs vor dem Hintergrund der asiatischen ökumenischen Diskussion,8e74d3f98af3c650796b635b55c38342b3bb4960,http://doi.org/10.1177/002096439605000334,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,47B7D989-EFCD-4995-9B65-24D43F03E264,Q6056454,8e74d3f98af3c650796b635b55c38342b3bb4960,http://doi.org/10.1177/002096439605000334,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,B16114E3-15BF-4E2D-BB1C-6A89D2FD961F,50,8e74d3f98af3c650796b635b55c38342b3bb4960,http://doi.org/10.1177/002096439605000334,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,29372DE9-CE89-4B26-BC5F-48EAAE7C469B,332-333,8e74d3f98af3c650796b635b55c38342b3bb4960,http://doi.org/10.1177/002096439605000334,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,624C974F-1BBE-4F2F-B5C2-A0BCDD934FB9,3,8e74d3f98af3c650796b635b55c38342b3bb4960,http://doi.org/10.1177/002096439605000334,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109408076,Capitalism and Christian theology,journal article,E2A1FF6C-0042-4708-B535-D8CF9A233561,10.1111/REC3.12350,f0b68375c42115b5663adb43313c9f3c81ee97b6,http://doi.org/10.1111/REC3.12350,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,4A19025B-2641-447F-A04F-23A7CED62CB9,2269a8f4a882c57fddba3158cae6b901,2020-02-29T00:00:00Z,11,f0b68375c42115b5663adb43313c9f3c81ee97b6,http://doi.org/10.1111/REC3.12350,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,594C7917-898F-444C-A94E-144B1677FEBD,Capitalism and Christian theology,f0b68375c42115b5663adb43313c9f3c81ee97b6,http://doi.org/10.1111/REC3.12350,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,5CE9CE93-8F49-4D66-B9DD-DC136CDEF2C9,Q15749660,f0b68375c42115b5663adb43313c9f3c81ee97b6,http://doi.org/10.1111/REC3.12350,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,41BBDF08-2011-4B91-AC81-DB647DF2DD09,14,f0b68375c42115b5663adb43313c9f3c81ee97b6,http://doi.org/10.1111/REC3.12350,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,5371D9B2-8B98-4A23-9C98-6A4A026EFEFD,5,f0b68375c42115b5663adb43313c9f3c81ee97b6,http://doi.org/10.1111/REC3.12350,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109408077,Engaging whiteness (more) constructively: Conversations with James Cone and Frederick Herzog on the future of race and class in theology,journal article,F1B584CE-2933-4979-9419-93541A34BBC1,10.1177/0034637320903301,288f719077106f98e6e5cd5e05d57340bd22803a,http://doi.org/10.1177/0034637320903301,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,EDB707E5-CCFC-4E9A-9762-C467A5CF2B21,f22c9ba98179253ef1c4eb6ce8c0afed,2020-03-20T00:00:00Z,11,288f719077106f98e6e5cd5e05d57340bd22803a,http://doi.org/10.1177/0034637320903301,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,62B86B05-B2BB-4CE7-BAF6-D9C6FE2516ED,Engaging whiteness (more) constructively: Conversations with James Cone and Frederick Herzog on the future of race and class in theology,288f719077106f98e6e5cd5e05d57340bd22803a,http://doi.org/10.1177/0034637320903301,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,F5CCABA1-A2BE-4C01-8077-8AC1C00B60ED,Q15710137,288f719077106f98e6e5cd5e05d57340bd22803a,http://doi.org/10.1177/0034637320903301,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,DAE3FA6F-D7F9-4824-98F8-13D7DA381E95,117,288f719077106f98e6e5cd5e05d57340bd22803a,http://doi.org/10.1177/0034637320903301,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,DBE3B8E7-7546-4146-AB51-A20A8FC65491,58-71,288f719077106f98e6e5cd5e05d57340bd22803a,http://doi.org/10.1177/0034637320903301,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,C326294A-B627-4772-9E45-8270DDB2EF30,1,288f719077106f98e6e5cd5e05d57340bd22803a,http://doi.org/10.1177/0034637320903301,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109408079,Hoping against Hope: Dealing with Hopelessness in Ancient Times and Today †,journal article,E219FF0F-CE72-488D-9F77-14CCC80BD160,10.3390/REL11070331,c89f018430ac080351e762dc768a54874bc6afd7,http://doi.org/10.3390/REL11070331,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,563D518B-F48F-4066-A833-F0B9E88271AA,0f2d64196589d70f5e046a4b34ff9ac7,2020-07-06T00:00:00Z,11,c89f018430ac080351e762dc768a54874bc6afd7,http://doi.org/10.3390/REL11070331,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,18E8C760-0EF3-4BEA-A01C-B58DF02602CC,Hoping against Hope: Dealing with Hopelessness in Ancient Times and Today †,c89f018430ac080351e762dc768a54874bc6afd7,http://doi.org/10.3390/REL11070331,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,814DB455-3BBE-43B7-ABCC-59F6AC6FF2C1,Q27725268,c89f018430ac080351e762dc768a54874bc6afd7,http://doi.org/10.3390/REL11070331,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,741FDB07-51A2-4A54-A3A7-9B36E1AEDE50,11,c89f018430ac080351e762dc768a54874bc6afd7,http://doi.org/10.3390/REL11070331,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,8DA460AD-95D0-4734-B0B0-0FC6BBE09DEA,331,c89f018430ac080351e762dc768a54874bc6afd7,http://doi.org/10.3390/REL11070331,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,6B5BB2C4-897A-4B48-936F-996A66E0118A,7,c89f018430ac080351e762dc768a54874bc6afd7,http://doi.org/10.3390/REL11070331,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109408080,Restructuring Interreligious Dialogue from the Bottom Up through the Lenses of Deep Solidarity and the Multitude,journal article,2B9C2F3A-6B7C-4EB0-8523-95FAF5EEA850,10.1111/EREV.12468,7d334d4bff42ac37855a458904da1e4b3ccbadba,http://doi.org/10.1111/EREV.12468,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,3C6183E7-1F63-40DC-A21A-C5C3805DF72E,bc8d8bd28d65cb45cc57bb10b0ad37b8,2019-12-16T00:00:00Z,11,7d334d4bff42ac37855a458904da1e4b3ccbadba,http://doi.org/10.1111/EREV.12468,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,FB9DB425-5205-4496-9806-DF48B8E245DA,Restructuring Interreligious Dialogue from the Bottom Up through the Lenses of Deep Solidarity and the Multitude,7d334d4bff42ac37855a458904da1e4b3ccbadba,http://doi.org/10.1111/EREV.12468,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,1E0B7403-7CD2-4721-9448-C3A00A039866,Q15762548,7d334d4bff42ac37855a458904da1e4b3ccbadba,http://doi.org/10.1111/EREV.12468,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,822F2260-EE33-4710-8A59-4ACB39117292,71,7d334d4bff42ac37855a458904da1e4b3ccbadba,http://doi.org/10.1111/EREV.12468,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,DDBE530D-F785-431A-B604-AECED5B1DF47,628-641,7d334d4bff42ac37855a458904da1e4b3ccbadba,http://doi.org/10.1111/EREV.12468,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,D5C99EBE-18E4-4ABE-87E8-8E045D8C33BF,5,7d334d4bff42ac37855a458904da1e4b3ccbadba,http://doi.org/10.1111/EREV.12468,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109408397,Protestants and giving: The tithes that bind?,journal article,243C4BC0-D595-46BE-8EA5-B685EF745E6A,10.1002/PF.41219950707,a2bf736c1223147b242388ca9628d83ca015a68b,http://doi.org/10.1002/PF.41219950707,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,BE6D27EB-53F1-4587-848F-322075AB80F2,bff1a1ec063c340addb6d7a822c7c97e,2007-07-16T00:00:00Z,11,a2bf736c1223147b242388ca9628d83ca015a68b,http://doi.org/10.1002/PF.41219950707,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,0D0129F6-789E-4E84-AE8B-B26A588678BC,Protestants and giving: The tithes that bind?,a2bf736c1223147b242388ca9628d83ca015a68b,http://doi.org/10.1002/PF.41219950707,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,4B5B43F5-4872-4B78-B5AB-D0C38657FBE8,Q38312865,a2bf736c1223147b242388ca9628d83ca015a68b,http://doi.org/10.1002/PF.41219950707,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,4A7139E4-6820-446E-8103-FD917987D80C,1995,a2bf736c1223147b242388ca9628d83ca015a68b,http://doi.org/10.1002/PF.41219950707,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,BD401F8A-3F37-4090-BA1E-200CCD8F93FE,79-89,a2bf736c1223147b242388ca9628d83ca015a68b,http://doi.org/10.1002/PF.41219950707,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,7D1E545F-5FC1-4E51-A87C-870DC32DDD32,7,a2bf736c1223147b242388ca9628d83ca015a68b,http://doi.org/10.1002/PF.41219950707,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109408398,"Idols, Fetishes and Foreskins: The Other of Religion",journal article,DB862253-493C-4617-9B68-27AE815A5CEA,10.1006/RELI.1997.0070,9c85bc10defa3868291f5f36739aeb2b8cbcfdd8,http://doi.org/10.1006/RELI.1997.0070,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,57B911D1-AB9A-426A-B55C-C1D090BE01B1,bc5154170c79a401f8664d3d64a7321d,2002-10-06T00:00:00Z,11,9c85bc10defa3868291f5f36739aeb2b8cbcfdd8,http://doi.org/10.1006/RELI.1997.0070,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,5A9DE7A9-E14A-47D2-842A-F7DD188AF867,"Idols, Fetishes and Foreskins: The Other of Religion",9c85bc10defa3868291f5f36739aeb2b8cbcfdd8,http://doi.org/10.1006/RELI.1997.0070,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,B21F3034-AB92-4152-9664-151DEF07292F,Q7311115,9c85bc10defa3868291f5f36739aeb2b8cbcfdd8,http://doi.org/10.1006/RELI.1997.0070,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,22644713-CCF7-4EE6-8CB3-E14BE3921397,27,9c85bc10defa3868291f5f36739aeb2b8cbcfdd8,http://doi.org/10.1006/RELI.1997.0070,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,1FF4AB2B-CBF5-4B54-9F4A-B95B17B344D5,117-122,9c85bc10defa3868291f5f36739aeb2b8cbcfdd8,http://doi.org/10.1006/RELI.1997.0070,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,73CB2B7B-26F7-4FD5-B110-70841A102D6C,2,9c85bc10defa3868291f5f36739aeb2b8cbcfdd8,http://doi.org/10.1006/RELI.1997.0070,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109408399,Academic Freedom and the Plight of German Theological Studies,journal article,A4AB7349-A931-4166-A3B5-E7A586DA7EE3,10.1006/RELI.2002.0417,b662487e35a27ad2e8155d9a91f2751584e72972,http://doi.org/10.1006/RELI.2002.0417,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,7B9D62D8-FCC2-4EB0-ADF8-B1712CAFAF24,21df2d7e85600ee9449c452b8ab56c73,2002-12-10T00:00:00Z,11,b662487e35a27ad2e8155d9a91f2751584e72972,http://doi.org/10.1006/RELI.2002.0417,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,FF3A5247-C956-47A6-B0BE-265F4F541D5D,Academic Freedom and the Plight of German Theological Studies,b662487e35a27ad2e8155d9a91f2751584e72972,http://doi.org/10.1006/RELI.2002.0417,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,3C3801FF-BA60-4803-9BBA-44292B5145A2,Q7311115,b662487e35a27ad2e8155d9a91f2751584e72972,http://doi.org/10.1006/RELI.2002.0417,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,CD7D84B6-0C33-4D38-A531-C60A147965C1,32,b662487e35a27ad2e8155d9a91f2751584e72972,http://doi.org/10.1006/RELI.2002.0417,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,FB8A502D-034B-4292-97A6-66C54A97353C,107-112,b662487e35a27ad2e8155d9a91f2751584e72972,http://doi.org/10.1006/RELI.2002.0417,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,A59B42AF-0D89-4D5A-ABE0-79BB4F989EF6,2,b662487e35a27ad2e8155d9a91f2751584e72972,http://doi.org/10.1006/RELI.2002.0417,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109408400,The Gentilemen's Agreement,journal article,24C22991-CBA2-4A72-B57C-1A847A6AEF74,10.1006/RELI.2002.0419,5bd6873786c420d3f924c4fa734ed6d7596a5da6,http://doi.org/10.1006/RELI.2002.0419,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,30614A85-1331-4028-931F-808EB2CCBEA7,21df2d7e85600ee9449c452b8ab56c73,2002-12-10T00:00:00Z,11,5bd6873786c420d3f924c4fa734ed6d7596a5da6,http://doi.org/10.1006/RELI.2002.0419,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,83D60BED-31CF-419F-98DD-32AE07BE03CB,The Gentilemen's Agreement,5bd6873786c420d3f924c4fa734ed6d7596a5da6,http://doi.org/10.1006/RELI.2002.0419,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,E8929CAB-0668-4AE2-BB68-1BAC9E868626,Q7311115,5bd6873786c420d3f924c4fa734ed6d7596a5da6,http://doi.org/10.1006/RELI.2002.0419,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,26968543-E870-4886-8F7B-3C04052396E9,32,5bd6873786c420d3f924c4fa734ed6d7596a5da6,http://doi.org/10.1006/RELI.2002.0419,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,79B8B94D-4B85-4CD3-BC0C-7AA36C6566F5,119-123,5bd6873786c420d3f924c4fa734ed6d7596a5da6,http://doi.org/10.1006/RELI.2002.0419,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,F6C53F7B-6045-4F8E-A9D3-4A1216BBC8F1,2,5bd6873786c420d3f924c4fa734ed6d7596a5da6,http://doi.org/10.1006/RELI.2002.0419,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109408403,Comment,journal article,A8E8ABE1-5A42-4FE0-A7F2-10498574A64B,10.1007/BF02779045,0caa7dedafbefae845f84d829922ae0ed6fb84cc,http://doi.org/10.1007/BF02779045,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,1579DFFE-7EED-4D79-A3A8-936440CA0B7D,38471df935730e02e8d2a4b4d4b8e65d,2007-12-12T00:00:00Z,11,0caa7dedafbefae845f84d829922ae0ed6fb84cc,http://doi.org/10.1007/BF02779045,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,9E24D5CD-31D3-428C-A322-A66E9923B6E5,Comment,0caa7dedafbefae845f84d829922ae0ed6fb84cc,http://doi.org/10.1007/BF02779045,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,A2A0F8A5-B5C7-4AA6-BAEC-697A3D531ED2,Q15756224,0caa7dedafbefae845f84d829922ae0ed6fb84cc,http://doi.org/10.1007/BF02779045,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,0735532E-B901-4909-B64E-53A574E75D86,25,0caa7dedafbefae845f84d829922ae0ed6fb84cc,http://doi.org/10.1007/BF02779045,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,A65EDF17-9839-4828-88A4-34724C4E835D,33-36,0caa7dedafbefae845f84d829922ae0ed6fb84cc,http://doi.org/10.1007/BF02779045,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,E37BE6B4-F548-4759-8D40-17014A60EB60,1,0caa7dedafbefae845f84d829922ae0ed6fb84cc,http://doi.org/10.1007/BF02779045,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109408404,Seeing Things Differently and Not Being Looked At,journal article,D82154FF-B3D2-4C1B-9C8A-936223CAA631,10.1007/S11089-009-0237-3,a64f544391209baf9ae92b5f4e45750e9ba7f180,http://doi.org/10.1007/S11089-009-0237-3,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,0868ED59-DE00-4F47-93FC-2E62020DA0D2,2c14c4aa4c6daabc70c4b5d959cf94c9,2009-07-27T00:00:00Z,11,a64f544391209baf9ae92b5f4e45750e9ba7f180,http://doi.org/10.1007/S11089-009-0237-3,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,A50DDB08-27DD-46A4-8A00-C37B886A6A15,Seeing Things Differently and Not Being Looked At,a64f544391209baf9ae92b5f4e45750e9ba7f180,http://doi.org/10.1007/S11089-009-0237-3,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,CD3A5272-09C7-43C1-A8B0-B2E01F12F6AC,Q15766254,a64f544391209baf9ae92b5f4e45750e9ba7f180,http://doi.org/10.1007/S11089-009-0237-3,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,3E554F49-EFA3-4601-96B8-35FBF518E50E,58,a64f544391209baf9ae92b5f4e45750e9ba7f180,http://doi.org/10.1007/S11089-009-0237-3,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,549F24C6-92AF-4324-ABE1-90522B6C3AA4,551-562,a64f544391209baf9ae92b5f4e45750e9ba7f180,http://doi.org/10.1007/S11089-009-0237-3,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,97C10A14-8B15-4D2D-B21E-DBD53ADC8325,5-6,a64f544391209baf9ae92b5f4e45750e9ba7f180,http://doi.org/10.1007/S11089-009-0237-3,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109408522,Resistance to Women in Ministry and the Psychodynamics of Sadness,journal article,CAAA7156-5DCF-4399-BBDE-E7E7D01591C1,10.1007/S11089-010-0299-2,74457520342dcc7a285f4c68e233bd618b59f343,http://doi.org/10.1007/S11089-010-0299-2,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,9FFA0BF1-C77E-4C21-AACD-254AB8CBF496,6c83b09997a3d50f1a5b8b0d199f4a75,2010-07-19T00:00:00Z,11,74457520342dcc7a285f4c68e233bd618b59f343,http://doi.org/10.1007/S11089-010-0299-2,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,7D23835C-7AF2-46C8-874B-F7ED9DE7CE1D,Resistance to Women in Ministry and the Psychodynamics of Sadness,74457520342dcc7a285f4c68e233bd618b59f343,http://doi.org/10.1007/S11089-010-0299-2,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,921DD0CB-7BE9-48AE-901A-98525178FDC5,Q15766254,74457520342dcc7a285f4c68e233bd618b59f343,http://doi.org/10.1007/S11089-010-0299-2,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,0C77953E-F4F9-4294-98AA-924658BEDB25,59,74457520342dcc7a285f4c68e233bd618b59f343,http://doi.org/10.1007/S11089-010-0299-2,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,DD6B2E6D-67EE-4AA0-A83E-254A6C7F99FF,769-781,74457520342dcc7a285f4c68e233bd618b59f343,http://doi.org/10.1007/S11089-010-0299-2,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,7D69340B-307B-4261-9B02-F5CEB7B91DC5,6,74457520342dcc7a285f4c68e233bd618b59f343,http://doi.org/10.1007/S11089-010-0299-2,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q109408524,Revisiting Forgiveness as a Pastoral Theological “Problem”,journal article,A8CA3D48-A935-46B8-AB7C-EDA9109AF6FF,10.1007/S11089-012-0435-2,6acda37febda629f1a612760865498e5393ec0dd,http://doi.org/10.1007/S11089-012-0435-2,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,5B5B1600-73F4-445F-8087-6B311F0A55B2,744406ec0a4b06c521cebbc3ee0d8d3f,2012-02-19T00:00:00Z,11,6acda37febda629f1a612760865498e5393ec0dd,http://doi.org/10.1007/S11089-012-0435-2,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,0179A238-C2FE-4267-B92A-5883C629AB54,Revisiting Forgiveness as a Pastoral Theological “Problem”,6acda37febda629f1a612760865498e5393ec0dd,http://doi.org/10.1007/S11089-012-0435-2,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,C5A9F2AF-10AA-460F-8022-861E23793395,Q15766254,6acda37febda629f1a612760865498e5393ec0dd,http://doi.org/10.1007/S11089-012-0435-2,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,8DDFF043-4587-40B1-8B90-8589A12C0680,61,6acda37febda629f1a612760865498e5393ec0dd,http://doi.org/10.1007/S11089-012-0435-2,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,76368332-4C01-41E3-A130-A0DFB47F6250,435-450,6acda37febda629f1a612760865498e5393ec0dd,http://doi.org/10.1007/S11089-012-0435-2,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,46CD4C51-F538-4DBF-A2D5-AA58654A0B05,4,6acda37febda629f1a612760865498e5393ec0dd,http://doi.org/10.1007/S11089-012-0435-2,1a33e8170ee201bef4524f5ebbdbb797,2021-11-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
