qid,local_filename,local_identifier,rank,label,notes,kilobytes,height,width,photo_inception,subdir
Q102962477,1993.009.TIF,1993.009,primary,,,17653,2000,3008,2010-07-27,1993
Q102962477,1993.009.jpg,1993.009,suppress,,,169,332,500,2010-07-27,1993
Q102962482,1993.010.jpg,1993.010,suppress,,,167,332,500,2010-07-27,1993
Q102962482,1993.010.TIF,1993.010,primary,,,17652,2000,3008,2010-07-27,1993
Q105095894,1993.014.jpg,1993.014,suppress,,,141,500,243,2011-07-11,1993
Q105095894,1993.014.tif,1993.014,primary,,,83628,5423,2631,2011-07-11,1993
Q102977480,1993.015.tif,1993.015,primary,,,52504,3456,5184,2012-03-11,1993
Q102977416,1993.021.tif,1993.021,primary,,,52504,3456,5184,2012-03-11,1993
Q102975456,1993.065.tif,1993.065,primary,,,63957,3217,3392,2017-04-27,1993
Q102975259,1993.074.tif,1993.074,primary,,,21221,1779,2034,2016-02-23,1993
Q102962200,1993.075.tif,1993.075,primary,,,63037,3112,3456,2017-04-27,1993
Q102962398,1993.082.JPG,1993.082,primary,,,1837,3024,4032,2019-12-05,1993
Q102969168,1993.101.JPG,1993.101,primary,,,1707,3024,4032,2019-12-05,1993
Q102968066,1993.108.tif,1993.108,primary,,,51285,5075,3448,2012-03-11,1993
Q102973928,1993.112.tif,1993.112,primary,,,53032,2618,3456,2017-04-27,1993
Q102963985,1993.170.tif,1993.170,primary,,,34212,2499,2335,2016-02-08,1993
Q102971431,1993.172.tif,1993.172,primary,,,20808,1798,1973,2016-02-23,1993
Q102962863,1993.178.jpg,1993.178,primary,,,1346,3024,4032,2018-01-31,1993
Q102963201,1993.183.tif,1993.183,primary,,,61273,3025,3456,2017-04-27,1993
Q102965265,1993.185.tif,1993.185,primary,,,45825,2177,3591,2016-11-16,1993
Q102965898,1993.188.tif,1993.188,primary,,,63441,3132,3456,2017-04-27,1993
Q102966811,1993.191.tif,1993.191,primary,,,88551,4372,3456,2017-04-27,1993
Q102962676,1993.194.tif,1993.194,primary,,,27072,2678,3448,2012-03-11,1993
Q102961750,1993.197.tif,1993.197,primary,,,54379,3132,2962,2017-04-27,1993
Q102973896,1993.198.tif,1993.198,primary,,,48901,2854,2923,2017-04-27,1993
Q102961734,1993.199.tif,1993.199,primary,,,57288,3346,2921,2017-04-27,1993
Q102961744,1993.200.tif,1993.200,primary,,,61739,3688,2856,2017-04-27,1993
Q104030930,1993.201a.tif,1993.201a,primary,,,66311,3560,3178,2017-04-27,1993
Q104030931,1993.201b.tif,1993.201b,primary,,,71160,3793,3201,2017-04-27,1993
Q104030934,1993.202a.tif,1993.202a,primary,,,56012,3346,2856,2017-04-27,1993
Q104030935,1993.202b.tif,1993.202b,primary,,,49664,3260,2599,2017-04-27,1993
Q102969398,1993.210.tif,1993.210,primary,,,61098,3153,3306,2017-04-27,1993
Q102963212,1993.213.tif,1993.213,primary,,,62344,3281,3242,2017-04-27,1993
Q103312085,1993.214.jpg,1993.214,suppress,,,281,500,344,2010-09-08,1993
Q103312085,1993.214.tif,1993.214,primary,,,53705,5159,3553,2010-09-08,1993
Q105091845,1993.215a.tif,1993.215a,primary,,,96943,3178,10409,2010-09-09,1993
Q105091845,1993.215a.jpg,1993.215a,suppress,,,79,153,500,2010-09-09,1993
Q103308136,1993.216.jpg,1993.216,primary,,,418,1200,1063,2010-02-23,1993
Q103312239,1993.217.jpg,1993.217,primary,,,548,1200,1150,2010-02-23,1993
Q103308154,1993.218.tif,1993.218,primary,,,26772,3692,2473,2012-07-11,1993
Q103312575,1993.219.tif,1993.219,primary,,,21265,3009,2409,2011-02-07,1993
Q103312575,1993.219.jpg,1993.219,suppress,,,130,390,274,2011-02-08,1993
Q103308329,1993.220_2.tif,1993.220,,,,150902,8677,5935,2020-02-28,1993
Q103308329,1993.220.tif,1993.220,,,,35212,4228,2840,2011-02-07,1993
Q103308329,1993.220.jpg,1993.220,,,,284,500,336,2011-02-08,1993
Q102969681,1993.221.tif,1993.221,primary,,,21997,1730,4340,2015-10-20,1993
Q102961566,1993.222.tif,1993.222,primary,,,41471,3659,3866,2010-09-08,1993
Q102961566,1993.222.jpg,1993.222,suppress,,,236,473,500,2010-09-08,1993
Q102968384,1993.223.tif,1993.223,primary,,,67216,3081,3722,2012-07-31,1993
Q102968346,1993.224.tif,1993.224,primary,,,62829,3072,3489,2012-07-31,1993
Q102968331,1993.225.tif,1993.225,primary,,,53362,3021,3013,2012-07-31,1993
Q105092172,1994.001.tif,1994.001,primary,,,71825,2988,4101,2014-07-29,1994
Q104032810,1994.002.tif,1994.002,primary,,,78212,4926,2709,2012-12-05,1994
Q104032811,1994.003.tif,1994.003,primary,,,78390,4901,2729,2012-12-05,1994
Q104032813,1994.004.tif,1994.004,primary,,,80431,4983,2754,2012-12-05,1994
Q104032076,1994.005a.tif,1994.005a,primary,,,90968,4685,3313,2012-10-17,1994
Q104032077,1994.005b.tif,1994.005b,primary,,,101012,5071,3399,2012-10-17,1994
Q104032078,1994.005c.tif,1994.005c,primary,,,98787,5053,3336,2012-10-17,1994
Q104032079,1994.005d.tif,1994.005d,primary,,,101100,5062,3408,2012-10-17,1994
Q104032080,1994.005e.tif,1994.005e,primary,,,86731,4436,3336,2012-10-17,1994
Q104032081,1994.005f.tif,1994.005f,primary,,,92399,4712,3346,2012-10-17,1994
Q104032082,1994.005g.tif,1994.005g,primary,,,88633,4477,3378,2012-10-17,1994
Q104032083,1994.005h.tif,1994.005h,primary,,,87336,4542,3281,2012-10-17,1994
Q104032084,1994.005i.tif,1994.005i,primary,,,90577,4706,3284,2012-10-17,1994
Q104032086,1994.005j.tif,1994.005j,primary,,,87514,4427,3373,2012-10-17,1994
Q106577345,1994.005k.tif,1994.005k,primary,,,89587,3267,4679,2012-10-17,1994
Q106577344,1994.005l.tif,1994.005l,primary,,,92951,3386,4684,2012-10-17,1994
Q102964692,1994.006.jpg,1994.006,,,,66,380,500,2011-06-29,1994
Q102964692,1994.006lg.jpg,1994.006,,,,1039,1805,2373,2010-02-23,1994
Q102972148,1994.007.tif,1994.007,primary,,,104992,3456,5184,2013-04-15,1994
Q102972225,1994.008.tif,1994.008,primary,,,104993,3456,5184,2013-04-15,1994
Q102972034,1994.010.tif,1994.010,primary,,,104992,3456,5184,2013-04-15,1994
Q102972853,1994.011.tif,1994.011,primary,,,104993,3456,5184,2013-04-15,1994
Q102972234,1994.012.tif,1994.012,primary,,,104994,3456,5184,2013-04-15,1994
Q104032360,1994.013.tif,1994.013,primary,,,104994,3456,5184,2013-04-15,1994
Q104032364,1994.014.tif,1994.014,primary,,,104994,3456,5184,2013-04-15,1994
Q102971873,1994.016.tif,1994.016,primary,,,104993,3456,5184,2013-04-15,1994
Q104032366,1994.017.tif,1994.017,primary,,,104994,3456,5184,2013-04-15,1994
Q104032369,1994.019.tif,1994.019,primary,,,104993,3456,5184,2013-04-15,1994
Q102972185,1994.020.tif,1994.020,primary,,,104992,3456,5184,2013-04-15,1994
Q102972657,1994.022.tif,1994.022,primary,,,104992,3456,5184,2013-04-15,1994
Q102972577,1994.023.tif,1994.023,primary,,,104992,3456,5184,2013-04-15,1994
Q102972589,1994.024.tif,1994.024,primary,,,104993,3456,5184,2013-04-15,1994
Q102972022,1994.025.tif,1994.025,primary,,,104992,3456,5184,2013-04-15,1994
Q102972547,1994.026.tif,1994.026,primary,,,104993,3456,5184,2013-04-15,1994
Q102972606,1994.027.tif,1994.027,primary,,,104991,3456,5184,2013-04-15,1994
Q102972871,1994.028.tif,1994.028,primary,,,104994,3456,5184,2013-04-15,1994
Q102972320,1994.029.tif,1994.029,primary,,,104994,3456,5184,2013-04-15,1994
Q102972741,1994.030.tif,1994.030,primary,,,51895,2996,2955,2013-04-14,1994
Q102972307,1994.031.tif,1994.031,primary,,,104992,3456,5184,2013-04-15,1994
Q102972775,1994.034.tif,1994.034,primary,,,104991,3456,5184,2013-04-15,1994
Q102972177,1994.042.tif,1994.042,primary,,,104992,3456,5184,2013-04-15,1994
Q104032390,1994.049.tif,1994.049,primary,,,104995,3456,5184,2013-04-15,1994
Q106567600,1994.086.tif,1994.086,primary,,,62304,3194,3328,2017-04-27,1994
Q102968142,1994.106.tif,1994.106,primary,,,83047,4286,3306,2017-04-27,1994
Q102973904,1994.122.tif,1994.122,primary,,,65609,3239,3456,2017-04-27,1994
Q102965641,1994.123.tif,1994.123,primary,,,70366,3474,3456,2017-04-27,1994
Q102965635,1994.124a.tif,1994.124a,primary,,,61939,3217,3285,2017-04-27,1994
Q106566934,1994.129.tif,1994.129,primary,,,47438,4694,3448,2012-03-11,1994
Q102969152,1994.131.JPG,1994.131,primary,,,500,2448,3264,2017-10-24,1994
Q102968623,1994.152.JPG,1994.152,primary,,,2201,3024,4032,2019-12-05,1994
Q102971191,1994.153.jpg,1994.153,primary,,,238,675,360,2005-06-25,1994
Q102969225,1994.173.JPG,1994.173,primary,,,1780,3024,4032,2019-12-05,1994
Q102969216,1994.174.JPG,1994.174,primary,,,1879,3024,4032,2019-12-05,1994
Q102969230,1994.175.JPG,1994.175,primary,,,1628,3024,4032,2019-12-05,1994
Q102971395,1994.178.tif,1994.178,primary,,,61537,3196,3285,2017-04-27,1994
Q102964496,1994.180.JPG,1994.180,primary,,,1783,3024,4032,2019-12-05,1994
Q102964382,1994.189.tif,1994.189,primary,,,104996,5184,3456,2013-04-01,1994
Q102965829,1994.201.tif,1994.201,primary,,,72497,4714,2624,2013-04-01,1994
Q102973919,1994.206.tif,1994.206,primary,,,75553,3730,3456,2017-04-27,1994
Q102968635,1994.207.tif,1994.207,primary,,,78269,4094,3262,2017-04-27,1994
Q102962868,1994.218.jpg,1994.218,primary,,,509,2525,2249,2018-01-31,1994
Q102963763,1994.219.jpg,1994.219,primary,,,1779,3024,4032,2018-01-31,1994
Q102966911,1994.226.tif,1994.226,primary,,,82052,4051,3456,2017-04-27,1994
Q102968780,1994.332.tif,1994.332,primary,,,64282,2373,4622,2012-06-27,1994
Q103312673,1994.333.jpg,1994.333,primary,,,225,1200,800,2010-02-23,1994
Q106577271,1994.334.jpg,1994.334,primary,,,300,891,1200,2010-02-23,1994
Q102963250,1994.335.tif,1994.335,primary,,,7766,894,2965,2012-07-30,1994
Q102969711,1994.336.jpg,1994.336,suppress,,,76,296,321,2006-10-30,1994
Q102969711,1994.336.tif,1994.336,primary,,,21653,2568,2878,2018-12-17,1994
Q103298116,1994.340.jpg,1994.340,primary,,,267,990,360,2005-06-25,1994
Q103301089,1994.344.tif,1994.344,primary,,,52909,4262,2118,2016-02-08,1994
Q103299640,1994.352.jpg,1994.352,primary,,,144,441,360,2005-06-25,1994
Q103305897,1994.354.JPG,1994.354,primary,,,75,480,640,2019-06-14,1994
Q103304839,1994.357.jpg,1994.357,primary,,,373,1320,360,2005-06-25,1994
Q104031022,1994.362.tif,1994.362,primary,,,52518,5184,3456,2018-09-05,1994
Q104032314,1994.364.jpg,1994.364,primary,,,1212,1936,968,2005-06-25,1994
Q103298110,1994.365.tif,1994.365,primary,,,32855,3124,1794,2016-02-08,1994
Q103312301,1994.369.tif,1994.369,primary,,,52518,5184,3456,2018-09-05,1994
Q103299793,1994.375.tif,1994.375,primary,front,,52518,5184,3456,2018-09-05,1994
Q103299793,1994-375-179.dng,1994.375,suppress,side,,30990,171,256,2020-07-22,1994
Q103299988,1994.377.tif,1994.377,primary,,,52519,5184,3456,2018-09-05,1994
Q103308130,1994.385.tif,1994.385,primary,,,52517,5184,3456,2018-09-05,1994
Q102973292,1994.392.tif,1994.392,primary,,,52518,5184,3456,2018-09-05,1994
Q102973298,1994.396.tif,1994.396,primary,,,52518,5184,3456,2018-09-05,1994
Q103305420,1994.407.tif,1994.407,primary,,,52517,5184,3456,2018-09-05,1994
Q102964952,1994.408.tif,1994.408,primary,,,52517,5184,3456,2018-09-05,1994
Q102315563,1994.413.jpg,1994.413,primary,,,166,464,360,2005-06-25,1994
Q103301002,1994.415.jpg,1994.415,suppress,,,49,484,500,2011-01-31,1994
Q103301002,1994.415.tif,1994.415,primary,,,43282,2674,2760,2011-01-28,1994
Q104032426,1994.417.tif,1994.417,primary,,,52518,5184,3456,2018-09-05,1994
Q103307207,1994.418.tif,1994.418,,,,44250,2780,2715,2017-02-01,1994
Q103307207,1994.418_2.tif,1994.418,,,,39284,2578,2599,2017-02-01,1994
Q103307207,1994.418_3.tif,1994.418,,,,40921,2552,2735,2017-02-01,1994
Q103307207,1994.418_7.tif,1994.418,,,,34619,2458,2402,2017-02-01,1994
Q103307207,1994.418_6.tif,1994.418,,,,45536,2802,2772,2017-02-01,1994
Q103307207,1994.418_4.tif,1994.418,,,,38141,2147,3030,2017-02-01,1994
Q103307207,1994.418_5.tif,1994.418,,,,46681,2490,3198,2017-02-01,1994
Q103298768,1994.420.tif,1994.420,primary,,,52518,5184,3456,2018-09-05,1994
Q103308038,1994.422.tif,1994.422,primary,,,52518,5184,3456,2018-09-05,1994
Q103304834,1994.423.jpg,1994.423,primary,,,293,855,360,2005-06-25,1994
Q103304843,1994.424.jpg,1994.424,primary,,,306,891,360,2005-06-25,1994
Q103298738,1994.432.JPG,1994.432,primary,,,1014,2448,3264,2017-02-01,1994
Q103297678,1994.440.tif,1994.440,primary,,,52518,5184,3456,2018-09-05,1994
Q103300655,1994.441.jpg,1994.441,primary,,,213,504,383,2010-02-23,1994
Q104032479,1994.444.jpg,1994.444,primary,,,196,638,360,2005-06-25,1994
Q103298730,1994.445.tif,1994.445,primary,,,52518,3456,5184,2018-09-05,1994
Q102965138,1994.446.jpg,1994.446,primary,,,181,394,504,2005-06-25,1994
Q104032432,1994.453.jpg,1994.453,primary,,,194,583,360,2005-06-25,1994
Q103299898,1994.454.tif,1994.454,primary,,,52518,5184,3456,2018-09-05,1994
Q103308973,1994.455.jpg,1994.455,primary,,,208,666,360,2005-06-25,1994
Q104032449,1994.456.jpg,1994.456,primary,,,184,591,360,2005-06-25,1994
Q104031980,1994.457.tif,1994.457,primary,,,40852,3798,1835,2016-02-08,1994
Q104032436,1994.459.tif,1994.459,primary,,,52518,5184,3456,2018-09-05,1994
Q103308926,1994.465.jpg,1994.465,primary,,,281,842,360,2005-06-25,1994
Q103298776,1994.468.jpg,1994.468,primary,,,152,445,360,2005-06-25,1994
Q103308960,1994.469.jpg,1994.469,primary,,,273,788,360,2005-06-25,1994
Q103301349,1994.470.tif,1994.470,primary,,,52518,5184,3456,2018-09-05,1994
Q103300248,1994.471.tif,1994.471,primary,,,52519,5184,3456,2018-09-05,1994
Q104032490,1994.473.jpg,1994.473,primary,,,191,614,360,2005-06-25,1994
Q104032493,1994.474.jpg,1994.474,primary,,,269,761,360,2005-06-25,1994
Q103299325,1994.480.tif,1994.480,primary,,,16490,2436,1154,2016-02-08,1994
Q103299974,1994.481.tif,1994.481,primary,,,30676,2971,1761,2016-02-08,1994
Q103308893,1994.482.tif,1994.482,primary,,,52519,5184,3456,2018-09-05,1994
Q103298742,1994.489.jpg,1994.489,primary,,,233,690,360,2005-06-25,1994
Q103308953,1994.491.jpg,1994.491,primary,,,262,767,360,2005-06-25,1994
Q104032446,1994.492.tif,1994.492,primary,,,52518,5184,3456,2018-09-05,1994
Q103308879,1994.496.JPG,1994.496,primary,,,1893,2448,3264,2017-02-01,1994
Q104032311,1994.502.jpg,1994.502,primary,,,211,672,360,2005-06-25,1994
Q103308044,1994.504.jpg,1994.504,primary,,,157,504,325,2010-02-23,1994
Q103310153,1994.507.tif,1994.507,primary,,,24320,3492,2376,2004-04-12,1994
Q103310153,1994.507.jpg,1994.507,suppress,,,42,504,343,2010-02-23,1994
Q103309070,1994.508.jpg,1994.508,primary,,,234,731,360,2005-06-25,1994
Q103300016,1994.512.tif,1994.512,primary,,,52518,5184,3456,2018-09-05,1994
Q103298725,1994.515.jpg,1994.515,primary,,,164,467,360,2005-06-25,1994
Q102968494,1994.518.jpg,1994.518,primary,,,250,504,365,2010-02-23,1994
Q103300164,1994.519.tif,1994.519,primary,,,58820,4824,2080,2014-11-12,1994
Q102965725,1994.520.tif,1994.520,primary,,,62955,2153,4989,2016-02-08,1994
Q103299765,1994.522.JPG,1994.522,primary,,,1496,2448,3264,2017-02-01,1994
Q103301037,1994.523.tif,1994.523,primary,,,49936,1770,4812,2014-11-12,1994
Q103307280,1994.525.jpg,1994.525,primary,,,6402,3249,2766,2019-01-29,1994
Q102974011,1994.526.jpg,1994.526,primary,,,5224,2729,2720,2019-01-29,1994
Q104032500,1994.528.tif,1994.528,primary,,,52518,5184,3456,2018-09-05,1994
Q96063416,1994.530.tif,1994.530,primary,,,104995,5184,3456,2014-10-05,1994
Q103298272,1994.531.tif,1994.531,primary,,,104994,5184,3456,2014-10-05,1994
Q94970906,1994.532.jpg,1994.532,primary,,,162,519,360,2005-06-25,1994
Q103299954,1994.534.jpg,1994.534,primary,,,299,936,360,2005-06-25,1994
Q103306260,1994.535.jpg,1994.535 a&b,suppress,,,122,332,500,2010-07-26,1994
Q103306260,1994.535.TIF,1994.535 a&b,primary,,,17647,2000,3008,2010-07-26,1994
Q103306236,1994.536.jpg,1994.536a&b,suppress,,,136,500,332,2010-07-26,1994
Q103306236,1994.536.TIF,1994.536a&b,primary,,,17649,3008,2000,2010-07-26,1994
Q103306530,1994.537.jpg,1994.537,suppress,,,97,500,332,2010-07-26,1994
Q103306530,1994.537.TIF,1994.537,primary,,,17645,3008,2000,2010-07-26,1994
Q102966256,1994.538a.tif,1994.538a,primary,,,101744,3402,5103,2012-03-20,1994
Q102969076,1994.538b.tif,1994.538b,primary,,,56291,3564,5388,2010-06-28,1994
Q102969076,1994.538b.jpg,1994.538b,suppress,,,239,323,484,2011-07-08,1994
Q102970782,1994.538c.tif,1994.538c,primary,,,104998,3456,5184,2012-03-20,1994
Q102961573,1994.538d.tif,1994.538d,primary,,,104999,3456,5184,2012-03-20,1994
Q102969469,1994.538e.tif,1994.538e,primary,,,56399,3568,5392,2010-06-28,1994
Q102969469,1994.538e.jpg,1994.538e,suppress,,,268,331,500,2011-07-08,1994
Q102973537,1994.538f.tif,1994.538f,primary,,,105005,3456,5184,2012-03-20,1994
Q102969023,1994.538g.tif,1994.538g,primary,,,52698,3428,5244,2010-06-28,1994
Q102969023,1994.538g.jpg,1994.538g,suppress,,,229,327,500,2011-07-08,1994
Q102976664,1994.538h.jpg,1994.538h,suppress,,,239,324,500,2011-07-08,1994
Q102976664,1994.538h.tif,1994.538h,primary,,,54163,3460,5340,2010-06-28,1994
Q102971281,1994.538i.tif,1994.538i,primary,,,105008,3456,5184,2012-03-20,1994
Q102967194,1994.538j.tif,1994.538j,primary,,,104999,3456,5184,2012-03-20,1994
Q106577294,1994.539a.tif,1994.539a,primary,,,74398,2981,4258,2012-10-18,1994
Q104031946,1994.539b.tif,1994.539b,primary,,,99371,4906,3456,2012-10-18,1994
Q104031948,1994.539c.tif,1994.539c,primary,,,91221,4754,3274,2012-10-18,1994
Q104031949,1994.539d.tif,1994.539d,primary,,,91495,4755,3283,2012-10-18,1994
Q104031950,1994.539e.tif,1994.539e,primary,,,92138,4787,3284,2012-10-18,1994
Q104031951,1994.539f.tif,1994.539f,primary,,,90240,4710,3269,2012-10-18,1994
Q104031952,1994.539g.tif,1994.539g,primary,,,89891,4716,3252,2012-10-18,1994
Q104031953,1994.539h.tif,1994.539h,primary,,,91153,4752,3273,2012-10-18,1994
Q104031954,1994.539i.tif,1994.539i,primary,,,90930,4730,3280,2012-10-18,1994
Q102974961,1994.540.jpg,1994.540,primary,,,60,700,351,2010-02-23,1994
Q102966074,1994.541large.jpg,1994.541,,,,1020,3234,2500,2010-01-18,1994
Q102966074,1994.541.jpg,1994.541,,,,137,494,380,2010-02-23,1994
Q102974621,1994.542.tif,1994.542,primary,,,57817,3604,2736,2011-01-28,1994
Q102974621,1994.542.jpg,1994.542,suppress,,,53,500,380,2011-01-31,1994
Q102968666,1994.543.jpg,1994.543,primary,,,46,480,625,2010-02-23,1994
Q105092099,1995.001.jpg,1995.001,,,,53,256,500,2011-01-31,1995
Q105092099,1995.001.tif,1995.001,,,,108031,3072,6000,2011-01-26,1995
Q105092099,1995.001med.jpg,1995.001,,,,248,614,1200,2011-02-13,1995
Q102968323,1995.002.jpg,1995.002,,,,44,255,500,2011-01-31,1995
Q102968323,1995.002.tif,1995.002,,,,108620,3076,6025,2011-01-26,1995
Q102968323,1995.002med.jpg,1995.002,,,,199,613,1200,2011-02-13,1995
Q102969447,1995.003.lg.jpg,1995.003,,,,555,973,1920,2011-02-17,1995
Q102969447,1995.003.jpg,1995.003,,,,50,253,500,2011-01-31,1995
Q102969447,1995.003.tif,1995.003,,,,106950,3041,6000,2011-01-26,1995
Q102969447,1995.003med.jpg,1995.003,,,,282,609,1200,2010-02-23,1995
Q102969447,1995.003_detail.tif,1995.003,,,,15390,1460,1794,2011-01-26,1995
Q102969447,1995.003_detail.jpg,1995.003,,,,1255,1065,1304,2011-02-18,1995
Q105095900,1995.004med.jpg,1995.004,,,,191,610,1200,2011-02-13,1995
Q105095900,1995.004.jpg,1995.004,,,,42,254,500,2011-01-31,1995
Q105095900,1995.004.tif,1995.004,,,,107219,3049,6000,2011-01-26,1995
Q106577463,1995.006.jpg,1995.006,suppress,,,217,374,500,2011-02-08,1995
Q106577463,1995.006.tif,1995.006,primary,,,39040,3159,4218,2011-02-08,1995
Q104032737,1995.008.tif,1995.008,primary,,,29564,2896,3481,2010-11-08,1995
Q104032737,1995.008.jpg,1995.008,suppress,,,250,416,500,2010-11-08,1995
Q104032738,1995.009.tif,1995.009,primary,,,29494,2887,3487,2010-11-08,1995
Q104032738,1995.009.jpg,1995.009,suppress,,,231,414,500,2010-11-08,1995
Q104032739,1995.010.jpg,1995.010,suppress,,,257,414,500,2010-11-08,1995
Q104032739,1995.010.tif,1995.010,primary,,,29875,2906,3509,2010-11-08,1995
Q104032740,1995.011.jpg,1995.011,suppress,,,271,411,500,2010-11-08,1995
Q104032740,1995.011.tif,1995.011,primary,,,29512,2878,3500,2010-11-08,1995
Q104032741,1995.012.jpg,1995.012,suppress,,,257,409,500,2010-11-08,1995
Q104032741,1995.012.tif,1995.012,primary,,,29066,2850,3481,2010-11-08,1995
Q104032742,1995.013.jpg,1995.013,suppress,,,259,417,500,2010-11-08,1995
Q104032742,1995.013.tif,1995.013,primary,,,29459,2896,3472,2010-11-08,1995
Q102966793,1995.014.tif,1995.014,primary,,,63725,3248,3347,2012-03-21,1995
Q102966788,1995.015.tif,1995.015,primary,,,61745,3238,3253,2012-03-21,1995
Q106577245,1995.016a.tif,1995.016a,primary,,,83798,3126,4574,2012-07-31,1995
Q106577246,1995.016b.tif,1995.016b,primary,,,84171,3118,4606,2012-07-31,1995
Q106577247,1995.016c.tif,1995.016c,primary,,,85191,3151,4613,2012-07-31,1995
Q106577248,1995.016d.tif,1995.016d,primary,,,85881,3169,4624,2012-07-31,1995
Q106577249,1995.016e.tif,1995.016e,primary,,,85348,3150,4623,2012-07-31,1995
Q106577250,1995.016f.tif,1995.016f,primary,,,84782,3140,4607,2012-07-31,1995
Q106577251,1995.016g.tif,1995.016g,primary,,,84916,3147,4604,2012-07-31,1995
Q106577252,1995.016h.tif,1995.016h,primary,,,83380,3111,4573,2012-07-31,1995
Q106577253,1995.016i.tif,1995.016i,primary,,,84066,3129,4584,2012-07-31,1995
Q106577254,1995.017a.tif,1995.017a,primary,,,85562,3145,4642,2012-07-31,1995
Q106577255,1995.017b.tif,1995.017b,primary,,,84382,3136,4591,2012-07-31,1995
Q106577256,1995.017c.tif,1995.017c,primary,,,85639,3156,4630,2012-07-31,1995
Q106577257,1995.017d.tif,1995.017d,primary,,,84865,3139,4613,2012-07-31,1995
Q106577258,1995.017e.tif,1995.017e,primary,,,84274,3128,4597,2012-07-31,1995
Q106577259,1995.017f.tif,1995.017f,primary,,,84337,3131,4596,2012-07-31,1995
Q106577260,1995.017g.tif,1995.017g,primary,,,83521,3121,4566,2012-07-31,1995
Q103305057,1995.018.tif,1995.018,primary,,,104995,5184,3456,2014-11-12,1995
Q102964524,1995.019.tif,1995.019,primary,,,54767,2130,4386,2014-11-12,1995
Q102968218,1995.020.tif,1995.020,primary,,,81747,3231,4317,2012-10-17,1995
Q102968218,1995.020.jpg,1995.020,suppress,,,178,372,500,2011-07-08,1995
Q102970670,1995.021.tif,1995.021,primary,,,83444,3243,4390,2012-10-17,1995
Q103304923,1995.022.jpg,1995.022,primary,,,106,750,628,2010-02-23,1995
Q103310800,1995.023.tif,1995.023,primary,,,14952,2493,2047,2010-11-08,1995
Q103310800,1995.023.jpg,1995.023,suppress,,,275,500,411,2010-11-08,1995
Q105092241,1995.024.jpg,1995.024,primary,,,183,900,760,2010-02-23,1995
Q105091801,1995.027_copy.jpg,1995.027,,,,1168,3988,2962,2015-07-02,1995
Q105091801,1995.027.tif,1995.027,,,,69245,3988,2962,2015-07-02,1995
Q103298005,1995.028.tif,1995.028,primary,,,74128,4385,2884,2015-06-11,1995
Q103306178,1995.029.tif,1995.029,primary,,,77033,4434,2964,2012-06-28,1995
Q103298011,1995.030.tif,1995.030,primary,,,76659,4429,2953,2012-06-28,1995
Q105091886,1995.042.jpg,1995.042,primary,,,292,1208,828,2010-02-23,1995
Q103310785,1995.043_2.tif,1995.043,,,,188671,16273,3957,2020-02-28,1995
Q103310785,1995.043.jpg,1995.043,,,,91,1200,300,2010-02-23,1995
Q103310785,1995.043.tif,1995.043,,,,30826,4942,1064,2012-07-31,1995
Q105092168,1995.044.jpg,1995.044,suppress,,,248,500,329,2011-02-08,1995
Q105092168,1995.044.tif,1995.044,primary,,,40101,4559,3000,2011-02-07,1995
Q105091970,1995.047.jpg,1995.047,suppress,,,79,500,399,2011-01-31,1995
Q105091970,1995.047.tif,1995.047,primary,,,229028,7000,5583,2011-01-26,1995
Q103301368,1995.049.tif,1995.049,primary,,,74966,4017,3184,2015-07-02,1995
Q102974710,1995.051.tif,1995.051,primary,,,91738,3301,4742,2012-10-18,1995
Q105092114,1995.052.tif,1995.052,primary,,,75521,3129,4118,2012-10-18,1995
Q103302070,1995.053a-d.jpg,1995.053a-d,suppress,,,218,500,311,2011-02-08,1995
Q103302070,1995.053a-d.tif,1995.053a-d,primary,,,33655,4297,2671,2011-02-07,1995
Q103311117,1995.055.tif,1995.055,primary,,,73942,4186,3014,2012-08-02,1995
Q104033121,1995.056a.tif,1995.056a,primary,,,76882,2986,4393,2012-07-31,1995
Q104033123,1995.056b.tif,1995.056b,primary,,,75852,2984,4337,2012-07-31,1995
Q104033124,1995.056c.tif,1995.056c,primary,,,77165,3028,4348,2012-07-31,1995
Q104033125,1995.056d.tif,1995.056d,primary,,,78011,3034,4387,2012-07-31,1995
Q104033127,1995.056e.tif,1995.056e,primary,,,77219,3019,4364,2012-07-31,1995
Q104033128,1995.056f.tif,1995.056f,primary,,,75930,2970,4362,2012-07-31,1995
Q104033130,1995.056g.tif,1995.056g,primary,,,77188,3002,4387,2012-07-31,1995
Q104033131,1995.056h.tif,1995.056h,primary,,,74231,2925,4330,2012-07-31,1995
Q102973547,1995.057.jpg,1995.057,suppress,,,223,500,413,2011-07-08,1995
Q102973547,1995.057.tif,1995.057,primary,,,44096,4268,3524,2010-06-28,1995
Q102973570,1995.058.tif,1995.058,primary,,,45858,3380,4628,2010-06-28,1995
Q102973570,1995.058.jpg,1995.058,suppress,,,198,365,500,2011-07-08,1995
Q102969343,1995.059.tif,1995.059,primary,,,39680,3780,3580,2010-06-28,1995
Q102969343,1995.059.jpg,1995.059,suppress,,,243,492,466,2011-07-08,1995
Q102969347,1995.060.tif,1995.060,primary,,,37730,3676,3500,2010-06-28,1995
Q102969347,1995.060.jpg,1995.060,suppress,,,277,500,476,2011-07-08,1995
