filename,template_type,artist,author,title,description,depicted people,depicted place,date,medium,dimensions,institution,department,accession number,place of creation,place of discovery,object history,exhibition history,credit line,inscriptions,notes,references,source,permission,other_versions,wikidata,other fields,other versions,photographer,camera coord,attribution,collection,genre,object type,source/photographer,current location
Fra Angelico 027.jpg,artwork,"[""Fra Angelico"", ""(circa 1395"", ""date QS:P,+1395\u201300\u201300T00:00:00Z/9,P1480,Q5727902"", ""\u20131455)"", ""Alternative names"", ""Beato Angelico, (Fra) Beato, (Fra) Giovanni, (Fra) Giovanni da Fiesole, (Fra) Giovanni da Fiesole Angelico, Fra Angelico da Fiesole, (Fra) Giovanni Angelico da Fiesole, Guido di Pietro Trosini, Guido di Pietro da Mugello, Guidolino di Pietro da Mugello"", ""Description"", ""Italian painter, fresco painter, miniaturist and monk"", ""Date of birth/death"", ""circa 1395"", ""date QS:P,+1395-00-00T00:00:00Z/9,P1480,Q5727902"", ""18 February 1455"", ""Location of birth/death"", ""Vicchio"", ""Rome"", ""Work period"", ""between 1402 and 1455"", ""date QS:P,+1450-00-00T00:00:00Z/7,P1319,+1402-00-00T00:00:00Z/9,P1326,+1455-00-00T00:00:00Z/9"", ""Work location"", ""Fiesole"", ""(1407),"", ""Foligno"", ""(1409-1414),"", ""Cortona"", ""(1414-1418),"", ""Fiesole"", ""(1420-1436),"", ""Perugia"", ""(1437),"", ""Florence"", ""(1436-1445),"", ""Rome"", ""(1445-1455),"", ""Orvieto"", ""(1447-1449),"", ""Fiesole"", ""(1451-1452)"", ""Authority control"", "":"", ""Q5664"", ""VIAF"", "":"", ""88038345"", ""ISNI"", "":"", ""0000 0001 2242 4267"", ""ULAN"", "":"", ""500029319"", ""LCCN"", "":"", ""n50083291"", ""NLA"", "":"", ""35083616"", ""WorldCat"", ""artist QS:P170,Q5664""]",[],"[""Freskenzyklus im Dominikanerkloster San Marco in Florenz, Szene:"", ""Kreuzigung mit Lanzenstich des Hauptmanns Longinus""]",[],[],[],"[""\ncirca 1437-1446""]","[""fresco"", ""medium QS:P186,Q25631150""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""[1]""]",[],[],[],[],[],[],[],"[""Museum of San Marco"", ""Native name"", ""Museo nazionale di San Marco"", ""Parent institution"", ""basilica of St. Mark"", ""Location"", ""Florence"", "","", ""Italy"", ""Coordinates"", ""43\u00b0\u00a046\u2032\u00a040.44\u2033\u00a0N, 11\u00b0\u00a015\u2032\u00a033.814\u2033\u00a0E"", ""Established"", ""1869"", ""Web page"", ""Museo Nazionale di San Marco"", ""Authority control"", "":"", ""Q13453137"", ""VIAF"", "":"", ""149510990"", ""ISNI"", "":"", ""0000 0001 2182 1295"", ""ULAN"", "":"", ""500304862"", ""LCCN"", "":"", ""n79061238"", ""NLA"", "":"", ""35383647"", ""WorldCat"", ""institution QS:P195,Q13453137""]",[],"[""painting"", ""object_type QS:P31,Q3305213""]","[""The Yorck Project (2002)"", ""10.000 Meisterwerke der Malerei"", ""(DVD-ROM), distributed by"", ""DIRECTMEDIA"", ""Publishing GmbH."", ""ISBN"", "":"", ""3936122202"", "".""]",[]
Christ with beard.jpg,none,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Sweet Honey in the Rock.jpg,information,[],"[""singitonline""]",[],"[""\nSweet Honey in the Rock live at Ravinia""]",[],[],"[""\n10 July 2006, 21:03:39""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""originally posted to"", ""Flickr"", ""as"", ""Sweet Honey in the Rock""]","[""This image, which was originally posted to"", ""Flickr"", "", was uploaded to Commons using"", ""Flickr upload bot"", ""on 28 March 2009, 03:48 by"", ""Leahtwosaints"", "". On that date, it was confirmed to be licensed under the terms of the license indicated."", ""This file is licensed under the"", ""Creative Commons"", ""Attribution-Share Alike 2.0 Generic"", ""license."", ""You are free:"", ""to share"", ""\u2013 to copy, distribute and transmit the work"", ""to remix"", ""\u2013 to adapt the work"", ""Under the following conditions:"", ""attribution"", ""\u2013 You must give appropriate credit, provide a link to the license, and indicate if changes were made. You may do so in any reasonable manner, but not in any way that suggests the licensor endorses you or your use."", ""share alike"", ""\u2013 If you remix, transform, or build upon the material, you must distribute your contributions under the"", ""same or compatible license"", ""as the original."", ""https://creativecommons.org/licenses/by-sa/2.0"", ""CC BY-SA 2.0"", ""Creative Commons Attribution-Share Alike 2.0"", ""true"", ""true""]",[],[],[],[],[],[],[],[],[],[],[],[]
Jeanne Jugan.jpg,artwork,"[""Leon Brune""]",[],"[""English:"", ""Blessed Jeanne Jugan"", ""(October 25, 1792 \u2013 1879) foundress of the"", ""Little Sisters of the Poor"", "".""]",[],[],[],"[""1885"", ""date QS:P571,+1885-00-00T00:00:00Z/9""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[""This is a faithful photographic reproduction of a two-dimensional,"", ""public domain"", ""work of art. The work of art itself is in the public domain for the following reason:"", ""Public domain"", ""Public domain"", ""false"", ""false"", ""This work is in the"", ""public domain"", ""in its country of origin and other countries and areas where the"", ""copyright term"", ""is the author's"", ""life plus 100 years or fewer"", ""."", ""You must also include a"", ""United States public domain tag"", ""to indicate why this work is in the public domain in the United States."", ""This file has been identified as being free of known restrictions under copyright law, including all related and neighboring rights."", ""https://creativecommons.org/publicdomain/mark/1.0/"", ""PDM"", ""Creative Commons Public Domain Mark 1.0"", ""false"", ""false"", ""The official position taken by the Wikimedia Foundation is that \"""", ""faithful reproductions of two-dimensional public domain works of art are public domain"", ""\""."", ""This photographic reproduction is therefore also considered to be in the public domain in the United States."", ""In other jurisdictions, re-use of this content may be restricted;"", ""see"", ""Reuse of PD-Art photographs"", ""for details.""]",[],[],[],[],[],[],[],[],[],[],"[""\nscanned from prayer booklet.""]",[]
Ingobertus 001.jpg,artwork,"[""Ingobertus"", ""Description"", ""calligrapher"", ""Work period"", ""circa 880"", ""Work location"", ""Reims"", ""Authority control"", "":"", ""Q26248636"", ""artist QS:P170,Q26248636""]",[],"[""Deutsch:"", ""Bibel Karls des Kahlen, Szene: K\u00f6nig Salomo""]",[],[],[],"[""\ncirca 880""]","[""Deutsch:"", ""Pergament""]","[""Height: 44.8 cm (17.6 in); Width: 34.5 cm (13.5 in)"", ""dimensions QS:P2048,44.8U174728"", ""dimensions QS:P2049,34.5U174728""]",[],[],[],[],[],[],[],[],[],"[""Deutsch:"", ""Buchmalerei""]",[],[],"[""[1]""]",[],[],[],[],[],[],[],"[""Deutsch:"", ""San Paolo Fuori Le Mura""]",[],"[""painting"", ""object_type QS:P31,Q3305213""]","[""The Yorck Project (2002)"", ""10.000 Meisterwerke der Malerei"", ""(DVD-ROM), distributed by"", ""DIRECTMEDIA"", ""Publishing GmbH."", ""ISBN"", "":"", ""3936122202"", "".""]","[""Deutsch:"", ""Rom""]"
Rembrandt Harmensz. van Rijn - Het Joodse bruidje.jpg,artwork,"[""Rembrandt"", ""(1606\u20131669)"", ""Alternative names"", ""Rembrandt van Rijn, Birth name: Rembrandt Harmenszoon van Rijn, Rembrandt Harmensz. van Rijn"", ""Description"", ""Dutch painter, printmaker and drawer"", ""Date of birth/death"", ""15 July 1606"", ""4 October 1669"", ""Location of birth/death"", ""Leiden"", ""Amsterdam"", ""Work period"", ""between circa 1625 and circa 1669"", ""date QS:P,+1650-00-00T00:00:00Z/7,P1319,+1625-00-00T00:00:00Z/9,P1326,+1669-00-00T00:00:00Z/9,P1480,Q5727902"", ""Work location"", ""Leiden"", ""(1620-1624),"", ""Amsterdam"", ""(1624-1625),"", ""Leiden"", ""(1625-1633),"", ""Amsterdam"", ""(1631-1669)"", ""Authority control"", "":"", ""Q5598"", ""VIAF"", "":"", ""64013650"", ""ISNI"", "":"", ""0000 0001 2136 3802"", ""ULAN"", "":"", ""500011051"", ""LCCN"", "":"", ""n79142935"", ""NLA"", "":"", ""35139809"", ""WorldCat"", ""artist QS:P170,Q5598""]",[],"[""Portrait of a Couple as Isaac and Rebecca, known as \u2018The Jewish bride\u2019""]",[],"[""Isaac""]",[],"[""between 1662 and 1666"", ""date QS:P571,+1662-00-00T00:00:00Z/8,P1319,+1662-00-00T00:00:00Z/9,P1326,+1666-00-00T00:00:00Z/9""]","[""oil on canvas"", ""medium QS:P186,Q296955;P186,Q12321255,P518,Q861259""]","[""Height: 121.5 cm (47.8 in); Width: 166.5 cm (65.5 in)"", ""dimensions QS:P2048,121.5U174728"", ""dimensions QS:P2049,166.5U174728""]",[],[],"[""SK-C-216""]","[""Amsterdam""]",[],"[""by 1825"", ""date QS:P,+1825-00-00T00:00:00Z/7,P1326,+1825-00-00T00:00:00Z/9"", "":  Vaillant (Probably Christiaan Everhard Vaillant (1746-1829)),"", ""Amsterdam"", ""1825:  purchased by John Smith (art dealer),"", ""London"", "", from Vaillant, Amsterdam    for NLG 5,000"", ""from 2 May 1828 until 3 May 1828"", ""date QS:P,+1828-05-00T00:00:00Z/10,P580,+1828-05-02T00:00:00Z/11,P582,+1828-05-03T00:00:00Z/11"", "":  sale of the collection of John Smith at Stanley,"", ""London"", "", lot no. 67,, for GBP 420 (as \u2018Lot 67. Rembrandt. Jephthah and his Daughter. The judge of Israel, in compliance with his rash vow, is about to sacrifice his only child. The parties, according to modern notions, appear to be habited rather for the matrimonial than the sacrificial altar, for their dresses are of rich stuffs, and silks of great brilliancy, and the lady is adorned with pearls and jewels; but this is strictly in accordance with ancient custom. Rembrandt, however inelegant in his forms, is generally correct in his adaptations; no painter whatever tells his story with more thruth; no painter whatever has found a nearer way to the understanding. Instead of the cold common-place of covering the father's face with a robe or a veil to hide his grief, he has representing him with joyous countenance, mingled with affectionate regard, congratulating his daughter on the transit she is about to make, and, as far as human nature will permit, exhibiting signs of satisfaction that he has the fortitude to accomplish his vow. His daughter stands the willing as well as the devoted victim: oriental custom commanded andenforced obedience; and, in her case, piety and filial affection rendered obedience easy. This capital picture, painted in the artist's best time, is from the Collection of Monsieur Vaillant, of Amsterdam.\u2019)"", ""July 1833 (?):  purchased by Albertus Brondgeest from Smith   for Adriaan van der Hoop (1778-1854), Amsterdam for NLG 6,825"", ""1854:  bequeathed to the city of Amsterdam, Inventory number SA 8292, by Adriaan van der Hoop, Amsterdam"", ""30 June 1885:  lent to the"", ""Rijksmuseum Amsterdam"", "", Amsterdam, Inventory number SK-C-216, by the city of Amsterdam""]","[""Rembrandt. Schilderijen bijeengebracht ter gelegenheid van de inhuldiging van Hare Majesteit Koningin Wilhelmina"", "", Stedelijk Museum,"", ""Amsterdam"", "", 8 September 1898\u2013November 1898, cat.no. 119."", ""Rembrandt tentoonstelling ter plechtige herdenking van het 300-jarig bestaan der Universiteit van Amsterdam"", "", Rijksmuseum, Amsterdam, 11 June 1932\u20134 September 1932, cat.no. 40."", ""Rembrandt Tentoonstelling. Ter herdenking van de geboorte van Rembrandt op 15 juli 1606"", "", Rijksmuseum,"", ""Amsterdam"", "", 18 May 1956\u20135 August 1956, Museum Boijmans Van Beuningen,"", ""Rotterdam"", "", 8 August 1956\u201321 October 1956, OCLC 15659340, cat.no. 96."", ""Rembrandt 1669/1969"", "", Rijksmuseum, Amsterdam, 13 September 1969\u201330 November 1969, cat.no. 22."", ""Rembrandt-Caravaggio"", "", 24 February 2006\u201318 June 2006, Van Gogh Museum,"", ""Amsterdam"", "", Cat.no. 29.""]",[],"[""Signature and date bottom right:"", ""Rembrandt f. 16[..]""]",[],"[""Anonymous"", ""Unknown author"", "","", ""Rijksmuseum Amsterdam online catalogue"", "", as"", ""Isaac and Rebecca, Known as \u2018The Jewish Bride\u2019"", "", circa 1665"", ""date QS:P,+1665-00-00T00:00:00Z/9,P1480,Q5727902"", ""-circa 1669"", ""date QS:P,+1669-00-00T00:00:00Z/9,P1480,Q5727902"", "", Height: 121.5 cm (47.8 in); Width: 166.5 cm (65.5 in)"", ""dimensions QS:P2048,121.5U174728"", ""dimensions QS:P2049,166.5U174728"", ""."", ""Anonymous"", ""Unknown author"", "","", ""Amsterdam Museum collectie online"", "", as"", ""Portrait of a couple as figures from the Old Testament, known as \u2018The Jewish bride\u2019"", "", 1655-1675, Height: 121.5 cm (47.8 in); Width: 166.5 cm (65.5 in)"", ""dimensions QS:P2048,121.5U174728"", ""dimensions QS:P2049,166.5U174728"", ""."", ""Anonymous"", ""Unknown author"", "","", ""RKDimages, Art-work number 3068"", "", as"", ""Portrait of a couple as Isaac and Rebecca"", "", 1662-1666, Height: 121.6 cm (47.8 in); Width: 166.4 cm (65.5 in)"", ""dimensions QS:P2048,121.6U174728"", ""dimensions QS:P2049,166.4U174728"", ""."", ""Anonymous"", ""Unknown author"", "","", ""Bildindex der Kunst und Architektur, object 20186112"", "", as"", ""Das Brautpaar (Die Judenbraut)"", "", after 1665"", ""date QS:P,+1665-00-00T00:00:00Z/7,P1319,+1665-00-00T00:00:00Z/9"", "", Height: 121.5 cm (47.8 in); Width: 166.5 cm (65.5 in)"", ""dimensions QS:P2048,121.5U174728"", ""dimensions QS:P2049,166.5U174728"", ""Anonymous"", ""Unknown author"", "","", ""Web Gallery of Art"", "", as"", ""The Jewish Bride"", "", circa 1665"", ""date QS:P,+1665-00-00T00:00:00Z/9,P1480,Q5727902"", "", Height: 122 cm (48 in); Width: 167 cm (65.7 in)"", ""dimensions QS:P2048,122U174728"", ""dimensions QS:P2049,167U174728"", ""."", ""Domenicus-van Soest, Marleen (2003)"", ""Les Chefs-d'oeuvre. Guide"", ""[mus.cat.], [Amsterdam]: Rijksmuseum Amsterdam, p. 108, as"", ""Isaac et R\u00e9becca ou \u00ab\u00a0La Fianc\u00e9e Juive\u00a0\u00bb"", "".""]",[],[],[],[],[],"[""File:Rembrandt Harmensz. van Rijn - Portret van een paar als Oud-Testamentische figuren, genaamd 'Het Joodse bruidje' - Google Art Project.jpg"", ""Version from Google Cultural Institution"", ""File:Rembrandt Harmensz. van Rijn - Het Joodse bruidje.jpg"", ""File:Rembrandt La novia judia 1667.jpg"", ""File:Rembrandt - The Jewish Bride - WGA19158.jpg"", ""Version from www.wga.hu"", ""File:Rembrandt Harmensz. van Rijn 042.jpg"", ""Version from"", ""10.000 Meisterwerke der Malerei""]",[],[],[],"[""Rijksmuseum"", ""Native name"", ""Rijksmuseum Amsterdam"", ""Location"", ""Amsterdam"", ""Coordinates"", ""52\u00b0\u00a021\u2032\u00a036\u2033\u00a0N, 4\u00b0\u00a053\u2032\u00a007\u2033\u00a0E"", ""Established"", ""1800"", ""Web page"", ""rijksmuseum.nl"", ""Authority control"", "":"", ""Q190804"", ""VIAF"", "":"", ""159624082"", ""ISNI"", "":"", ""0000 0001 2196 1335"", ""ULAN"", "":"", ""500246547"", ""LCCN"", "":"", ""n79007489"", ""NLA"", "":"", ""36126463"", ""WorldCat"", ""institution QS:P195,Q190804""]","[""portrait""]","[""painting""]","[""www.rijksmuseum.nl\u00a0:"", ""Home"", "":"", ""Info""]","[""Gallery of Honour""]"
Simone Martini and Lippo Memmi - The Annunciation and Two Saints - WGA15010.jpg,artwork,"[""Simone Martini"", ""(1284\u20131344)"", ""Alternative names"", ""Simone Senese"", ""Description"", ""Italian painter and"", ""manuscript illuminator"", ""Date of birth/death"", ""between 1280 and 1285"", ""date QS:P,+1280-00-00T00:00:00Z/8,P1319,+1280-00-00T00:00:00Z/9,P1326,+1285-00-00T00:00:00Z/9"", ""1 August 1344"", ""Location of birth/death"", ""Siena"", ""Avignon"", ""Work period"", ""between 1313 and 1342"", ""date QS:P,+1350-00-00T00:00:00Z/7,P1319,+1313-00-00T00:00:00Z/9,P1326,+1342-00-00T00:00:00Z/9"", ""Work location"", ""Naples"", "","", ""Assisi"", "","", ""Siena"", "","", ""Avignon"", ""Authority control"", "":"", ""Q221043"", ""VIAF"", "":"", ""101100651"", ""ISNI"", "":"", ""0000 0001 1692 5591"", ""ULAN"", "":"", ""500029357"", ""LCCN"", "":"", ""n50066929"", ""NLA"", "":"", ""35774007"", ""WorldCat"", ""artist QS:P170,Q221043"", ""and"", ""Lippo Memmi"", ""(1291\u20131356)"", ""Alternative names"", ""Lippo Memmi da Siena; Filippo di Memmo; Lippo Memmi Da Siena; Filippo Di Memmo Memmi Da Siena"", ""Description"", ""Italian painter"", ""Date of birth/death"", ""circa 1291"", ""date QS:P,+1291-00-00T00:00:00Z/9,P1480,Q5727902"", ""1356"", ""Location of birth/death"", ""Siena"", ""Siena"", ""Authority control"", "":"", ""Q504963"", ""VIAF"", "":"", ""47562574"", ""ISNI"", "":"", ""0000 0001 1569 5894"", ""ULAN"", "":"", ""500031555"", ""LCCN"", "":"", ""nr91028520"", ""WGA"", "":"", ""MEMMI, Lippo"", ""WorldCat"", ""artist QS:P170,Q504963""]",[],"[""The Annunciation"", ""and  Two Saints""]","[""Die Darstellung breitet sich unter f\u00fcnf vergoldeten Spitzb\u00f6gen aus und ist noch ganz im Stil der hochgotischen Sch\u00f6nlinigkeit gehalten. Ein goldenes Spruchband liegt zwischen dem Engel Gabriel und Maria, die \u00fcber die Frage nachdenkt.""]","[""Virgin Mary"", ""Ansanus"", ""Jeremiah""]",[],"[""1333"", ""date QS:P571,+1333-00-00T00:00:00Z/9""]","[""tempera"", ""on"", ""wood"", ""medium QS:P186,Q175166;P186,Q287,P518,Q861259""]","[""Height: 265 cm (104.3 in); Width: 305 cm (10 ft)"", ""dimensions QS:P2048,265U174728"", ""dimensions QS:P2049,305U174728""]",[],[],"[""00284557"", ""("", ""Uffizi"", "")""]",[],[],[],[],[],[],[],"[""catalogue"", "":"", ""A Treasury of Art Masterpieces: from the Renaissance to the Present Day"", "",  5"", ""described at URL"", "":"", ""https://www.uffizi.it/en/artworks/annunciation-with-st-margaret-and-st-ansanus""]",[],"[""This is a faithful photographic reproduction of a two-dimensional,"", ""public domain"", ""work of art. The work of art itself is in the public domain for the following reason:"", ""Public domain"", ""Public domain"", ""false"", ""false"", ""This work is in the"", ""public domain"", ""in its country of origin and other countries and areas where the"", ""copyright term"", ""is the author's"", ""life plus 100 years or fewer"", ""."", ""You must also include a"", ""United States public domain tag"", ""to indicate why this work is in the public domain in the United States."", ""This file has been identified as being free of known restrictions under copyright law, including all related and neighboring rights."", ""https://creativecommons.org/publicdomain/mark/1.0/"", ""PDM"", ""Creative Commons Public Domain Mark 1.0"", ""false"", ""false"", ""The official position taken by the Wikimedia Foundation is that \"""", ""faithful reproductions of two-dimensional public domain works of art are public domain"", ""\""."", ""This photographic reproduction is therefore also considered to be in the public domain in the United States."", ""In other jurisdictions, re-use of this content may be restricted;"", ""see"", ""Reuse of PD-Art photographs"", ""for details.""]",[],[],[],[],[],[],[],"[""Uffizi"", ""Native name"", ""Galleria degli Uffizi"", ""Location"", ""Florence"", ""Coordinates"", ""43\u00b0\u00a046\u2032\u00a006.38\u2033\u00a0N, 11\u00b0\u00a015\u2032\u00a021.24\u2033\u00a0E"", ""Established"", ""1581 (built), 1765 (open to public)"", ""Authority control"", "":"", ""Q51252"", ""VIAF"", "":"", ""169401840"", ""ISNI"", "":"", ""0000 0001 2172 1622"", ""LCCN"", "":"", ""n79007196"", ""GND"", "":"", ""2042762-1"", ""SUDOC"", "":"", ""027439534"", ""WorldCat"", ""institution QS:P195,Q51252""]","[""religious art""]","[""painting"", ""/"", ""triptych""]","[""Web Gallery of Art"", "":"", ""Image"", ""Info about artwork"", ""reference_wga QS:P973,\"""", ""http://www.wga.hu/html/m/memmi/annuncia.html"", ""\""""]","[""Uffizi""]"
Kievskaya psaltir iov 02.jpg,information,[],"[""\nunknown medieval painter""]",[],"[""English:"", ""Kievan Psalter"", ""\u0420\u0443\u0441\u0441\u043a\u0438\u0439:"", ""\u041a\u0438\u0435\u0432\u0441\u043a\u0430\u044f \u041f\u0441\u0430\u043b\u0442\u0438\u0440\u044c""]",[],[],"[""\n1397""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""English:"", ""This image was scanned or photoreproduced by"", ""Andrew Butko"", "". Contact inf\u043ermation -  e-mail:"", ""abutko@gmail.com"", "". Other scans"", ""see here"", ""."", ""\u0420\u0443\u0441\u0441\u043a\u0438\u0439:"", ""\u042d\u0442\u043e \u0438\u0437\u043e\u0431\u0440\u0430\u0436\u0435\u043d\u0438\u0435 \u0431\u044b\u043b\u043e \u043e\u0442\u0441\u043a\u0430\u043d\u0438\u0440\u043e\u0432\u0430\u043d\u043e \u0438\u043b\u0438 \u043f\u0435\u0440\u0435\u0444\u043e\u0442\u043e\u0433\u0440\u0430\u0444\u0438\u0440\u043e\u0432\u0430\u043d\u043e"", ""\u0410\u043d\u0434\u0440\u0435\u0435\u043c \u0411\u0443\u0442\u043a\u043e"", "". \u041a\u043e\u043d\u0442\u0430\u043a\u0442\u043d\u0430\u044f \u0438\u043d\u0444\u043e\u0440\u043c\u0430\u0446\u0438\u044f - e-mail:"", ""abutko@gmail.com"", "". \u0414\u0440\u0443\u0433\u0438\u0435 \u043e\u0442\u0441\u043a\u0430\u043d\u0438\u0440\u043e\u0432\u0430\u043d\u044b\u0435 \u043f\u0440\u0435\u0434\u043c\u0435\u0442\u044b"", ""\u0441\u043c. \u0437\u0434\u0435\u0441\u044c"", "".""]","[""This is a faithful photographic reproduction of a two-dimensional,"", ""public domain"", ""work of art. The work of art itself is in the public domain for the following reason:"", ""Public domain"", ""Public domain"", ""false"", ""false"", ""This work is in the"", ""public domain"", ""in its country of origin and other countries and areas where the"", ""copyright term"", ""is the author's"", ""life plus 100 years or fewer"", ""."", ""You must also include a"", ""United States public domain tag"", ""to indicate why this work is in the public domain in the United States."", ""This file has been identified as being free of known restrictions under copyright law, including all related and neighboring rights."", ""https://creativecommons.org/publicdomain/mark/1.0/"", ""PDM"", ""Creative Commons Public Domain Mark 1.0"", ""false"", ""false"", ""The official position taken by the Wikimedia Foundation is that \"""", ""faithful reproductions of two-dimensional public domain works of art are public domain"", ""\""."", ""This photographic reproduction is therefore also considered to be in the public domain in the United States."", ""In other jurisdictions, re-use of this content may be restricted;"", ""see"", ""Reuse of PD-Art photographs"", ""for details.""]",[],[],[],[],[],[],[],[],[],[],[],[]
Duccio di Buoninsegna 063.jpg,artwork,"[""Duccio di Buoninsegna"", ""(1255\u20131319)"", ""Alternative names"", ""Duccio di Buoninsegna, Duccio"", ""Description"", ""Italian painter"", ""Date of birth/death"", ""between 1250 and 1260"", ""date QS:P,+1250-00-00T00:00:00Z/7,P1319,+1250-00-00T00:00:00Z/9,P1326,+1260-00-00T00:00:00Z/9"", ""1318"", ""Location of birth/death"", ""Siena"", ""Siena"", ""Work location"", ""Siena"", "","", ""Assisi"", "","", ""Florence"", ""Authority control"", "":"", ""Q15792"", ""VIAF"", "":"", ""102317335"", ""ISNI"", "":"", ""0000 0001 0929 500X"", ""ULAN"", "":"", ""500029165"", ""LCCN"", "":"", ""n80025843"", ""NLA"", "":"", ""35795558"", ""WorldCat"", ""artist QS:P170,Q15792""]",[],"[""Deutsch:"", ""Maest\u00e0, Altarretabel des Sieneser Doms, Vorderseite, Predella mit Szenen aus der Kindheit Jesu und Propheten, Szene: Prophet Hosea""]",[],[],[],"[""\n1308-1311""]","[""Deutsch:"", ""Tempera auf Holz""]","[""Height: 42.5 cm (16.7 in); Width: 16 cm (6.2 in)"", ""dimensions QS:P2048,42.5U174728"", ""dimensions QS:P2049,16U174728""]",[],[],[],[],[],[],[],[],[],"[""Deutsch:"", ""Sieneser Schule, Auftraggeber: Sieneser Dombauh\u00fctte, Altar nur teilweise erhalten""]",[],[],"[""[1]""]",[],[],[],[],[],[],[],"[""Deutsch:"", ""Museo dell'Opera del Duomo""]",[],"[""painting"", ""object_type QS:P31,Q3305213""]","[""The Yorck Project (2002)"", ""10.000 Meisterwerke der Malerei"", ""(DVD-ROM), distributed by"", ""DIRECTMEDIA"", ""Publishing GmbH."", ""ISBN"", "":"", ""3936122202"", "".""]","[""Deutsch:"", ""Siena""]"
"Mattias Stom, Christ before Caiaphas.jpg",artwork,"[""Matthias Stom"", ""("", ""fl"", "". 1615\u20131649)"", ""Alternative names"", ""Matheo Schem, Matthias Stohom, Matteo Stom, Matteo Stoma, Mattheus Stomer, Matthias Stomer, Mattia Stomer, Matthias Stomma, Matteo Tomar, Matteo Fiamengo"", ""Description"", ""Dutch-Flemish painter and drawer"", ""Date of birth/death"", ""circa 1600"", ""date QS:P,+1600-00-00T00:00:00Z/9,P1480,Q5727902"", ""after 1649"", ""date QS:P,+1649-00-00T00:00:00Z/7,P1319,+1649-00-00T00:00:00Z/9"", ""Location of birth/death"", ""Sicily"", ""(?)"", ""Work period"", ""from 1615 until 1649"", ""date QS:P,+1650-00-00T00:00:00Z/7,P580,+1615-00-00T00:00:00Z/9,P582,+1649-00-00T00:00:00Z/9"", ""Work location"", ""Rome"", ""(1615),"", ""Messina"", ""(1630),"", ""Rome"", ""(1630-1632),"", ""Naples"", ""(circa 1631-1640), Caccamo (Sicily) (1641-1649)"", ""Authority control"", "":"", ""Q949627"", ""VIAF"", "":"", ""95771717"", ""ULAN"", "":"", ""500014795"", ""LCCN"", "":"", ""nr89011179"", ""WGA"", "":"", ""STOM, Matthias"", ""Open Library"", "":"", ""OL979037A"", ""WorldCat"", ""artist QS:P170,Q949627""]",[],"[""English:"", ""Christ before Caiaphas""]",[],[],[],"[""early 1630s"", ""date QS:P571,+1630-00-00T00:00:00Z/8""]","[""oil on canvas"", ""medium QS:P186,Q296955;P186,Q12321255,P518,Q861259""]","[""Height: 142.2 cm (56 in); Width: 184.7 cm (72.7 in)"", ""dimensions QS:P2048,142.24U174728"", ""dimensions QS:P2049,184.79U174728""]",[],[],[],[],[],[],[],[],[],"[""http://collection.mam.org/details.php?id=4902""]",[],[],[],[],[],[],[],[],[],[],"[""Milwaukee Art Museum"", ""Native name"", ""Milwaukee Art Museum"", ""Location"", ""Milwaukee"", "","", ""United States of America"", ""Coordinates"", ""43\u00b0\u00a002\u2032\u00a023.618\u2033\u00a0N, 87\u00b0\u00a053\u2032\u00a049.352\u2033\u00a0W"", ""Established"", ""1888"", ""Web page"", ""www.mam.org"", ""Authority control"", "":"", ""Q325712"", ""VIAF"", "":"", ""147588246"", ""ISNI"", "":"", ""0000 0004 0423 850X"", ""LCCN"", "":"", ""n81037507"", ""GND"", "":"", ""2114798-X"", ""SUDOC"", "":"", ""032276478"", ""WorldCat"", ""institution QS:P195,Q325712""]",[],"[""painting"", ""object_type QS:P31,Q3305213""]","[""http://picasaweb.google.com/lh/photo/NzGqkcNuqdnAaHyggbcCJw""]",[]
Apostasialogo.jpg,information,[],"[""Michael Henderson"", ""from Brisbane, Australia""]",[],"[""Espa\u00f1ol:"", ""Graffiti utilizado recientemente en las manifestaciones proapostas\u00eda en Espa\u00f1a.""]",[],[],"[""\n24 January 2007, 22:38""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Apostasia""]",[],[],[],[],[],[],[],[],[],[],[],[],[]
