qid,label,doi,pmid
http://www.wikidata.org/entity/Q109417559,En Jeu: Lincoln Logs or Pick-up Sticks,10.1163/1570068053429875,
http://www.wikidata.org/entity/Q109417560,Table Dancing in an Opium Den: Marx’s Conjuration of Criticism out of “Criticism of Religion” in 1844,10.1163/15700682-12341263,
http://www.wikidata.org/entity/Q109417562,"Book Review: Let Justice Roll Down: The Old Testament, Ethics, and Christian Life",10.1177/002096430004800107,
http://www.wikidata.org/entity/Q109417563,Theology when Everything is Out of Control,10.1177/002096430005500302,
http://www.wikidata.org/entity/Q109417564,"Book Review: Lament: Reclaiming Practices in Pulpit, Pew, and Public Square",10.1177/002096430606000339,
http://www.wikidata.org/entity/Q109417566,Book Review: Transforming Spirituality: Integrating Theology and Psychology,10.1177/002096430806200113,
http://www.wikidata.org/entity/Q109417570,Book Review: Global Neighbors: Christian Faith and Moral Obligation in Today's Economy,10.1177/002096431006400233,
http://www.wikidata.org/entity/Q109417573,Book Review: Who Is Jesus Christ for Us Today? Pathways to Contemporary Christology,10.1177/002096431006400323,
http://www.wikidata.org/entity/Q109417576,Book Review: Atheist Delusions: The Christian Revolution and its Fashionable Enemies,10.1177/002096431006400419,
http://www.wikidata.org/entity/Q109417578,The Peril of Usury in the Christian Tradition,10.1177/002096431106500204,
http://www.wikidata.org/entity/Q109417582,Perspectives on Aging and the Elderly in the Hebrew Bible,10.1177/0020964313518179,
http://www.wikidata.org/entity/Q109417585,Luke and the Jewish Religion,10.1177/0020964314540107,
http://www.wikidata.org/entity/Q109417589,Isaiah’s Suffering Servant: Before and After Christianity,10.1177/0020964318820594,
http://www.wikidata.org/entity/Q109417591,"Book Review: God, Marx, and the Future",10.1177/002096437603000227,
http://www.wikidata.org/entity/Q109417594,Book Review: A Handbook For The Church,10.1177/002096437903300309,
http://www.wikidata.org/entity/Q109417598,The Significance of Social Location in Reading John's Story,10.1177/002096439504900405,
http://www.wikidata.org/entity/Q109417602,Reconceiving Infertility: Biblical Perspectives on Procreation and Childlessness,10.1177/0021140016648628B,
http://www.wikidata.org/entity/Q109417604,"Subverting Forced Identities, Violent Acts, and the Narrativity of Race",10.1177/002193470203200503,
http://www.wikidata.org/entity/Q109417608,The Significance of Body and Resurrection in the Roman Catholic Order of Christian Funerals,10.1177/003932070903900107,
http://www.wikidata.org/entity/Q109417611,Holy Communion as Public Act: Ethics and Liturgical Participation,10.1177/003932071104100104,
http://www.wikidata.org/entity/Q109417615,Baptism and Identity Formation: Convergences in Ritual and Ethical Perspectives a Dialogue,10.1177/0039320712042001-209,
http://www.wikidata.org/entity/Q109417618,"Models of Liturgical Memory: Mystical-Political Dimensions, Mythic-Historic Tensions",10.1177/0039320719884125,
http://www.wikidata.org/entity/Q109417620,"Book Review: An Ethics of Remembering: History, Heterology, and the Nameless others",10.1177/004056390006100128,
http://www.wikidata.org/entity/Q109417623,Book Review: Justification: The Heart of the Christian Faith,10.1177/004056390206300323,
http://www.wikidata.org/entity/Q109417627,Book Review: Power and the Spirit of God: Toward an Experience-Based Pneumatology,10.1177/004056390506600423,
http://www.wikidata.org/entity/Q109417630,Book Review: The Eucharistic Liturgies: Their Evolution and Interpretation,10.1177/004056391307400335,
http://www.wikidata.org/entity/Q109417636,Book Review: A Priestly People: Baptismal Priesthood and Priestly Ministry. By Jean-Pierre Torrell. Translated from the French by Peter Heinegg,10.1177/0040563914529909M,
http://www.wikidata.org/entity/Q109417639,"Sign of Reconciliation and Conversion? Differing Views of Power—Ecclesial, Sacramental, Anthropological—among Hierarchy and Laity",10.1177/0040563914538728,
http://www.wikidata.org/entity/Q109417641,Book Review: Hope in Action: Subversive Eschatology in the Theology of Edward Schillebeeckx and Johann Baptist Metz. By Steven M. Rodenborn,10.1177/0040563915593487Q,
http://www.wikidata.org/entity/Q109417642,"Book Review: Feet Rooted, Hearts Radiant, Minds Raised: Living Sacraments in India. By Francis Gonsalves, SJ",10.1177/0040563916635112R,
http://www.wikidata.org/entity/Q109417643,"The Creature Makes Itself: Aquinas, the De-idealization of the Eternal Ideas, and the Fate of the Individual",10.1177/0040563917698558,
http://www.wikidata.org/entity/Q109417644,"Book Review: From Passion to Paschal Mystery: A Recent Magisterial Development concerning the Christological Foundation of the Sacraments. By Dominic M. Langevin, OP",10.1177/0040563917719018T,
http://www.wikidata.org/entity/Q109417645,"Book Review: Snodgrass, Klyne R.: Stories with Intent",10.1177/0040563918819916B,
http://www.wikidata.org/entity/Q109417646,Book Review: The Oxford Handbook of Sacramental Theology By Hans Boersma and Matthew Levering (eds.),10.1177/0040563918819918C,
http://www.wikidata.org/entity/Q109417647,Eberhard Jüngel on the Structure of Theology,10.1177/004056399605700103,
http://www.wikidata.org/entity/Q109417648,The Market Economy and Christian Ethics By Peter H. Sedgwick,10.1177/004057360305900419,
http://www.wikidata.org/entity/Q109417650,Cross Talk: Preaching Redemption Here and Now: Sally Brown,10.1177/004057360906500417,
http://www.wikidata.org/entity/Q109417651,Elihu's revelation,10.1177/0040573611416537,
http://www.wikidata.org/entity/Q109417652,The Church and the Crisis of Community: A Practical Theology of Small-Group Ministry by Theresa F. Latini,10.1177/0040573613496021,
http://www.wikidata.org/entity/Q109417653,The Creative Suffering of God by Paul S.,10.1177/004057368904500422,
http://www.wikidata.org/entity/Q109417654,The Amnesty of Grace: Justification by Faith from a Latin American Perspective; By Elsa Tamez; Translated by Sharon H. Ringe.,10.1177/004057369405100323,
http://www.wikidata.org/entity/Q109417655,Jesus in the Power of the Spirit: By C. S. Song,10.1177/004057369505200216,
http://www.wikidata.org/entity/Q109417657,Behind the Stained Glass Windows: Money Dynamics in the Church by John and Sylvia Ronsvalle,10.1177/004057369805500121,
http://www.wikidata.org/entity/Q109417658,Notes Toward Refining the Postcolonial Optic,10.1177/0142064X0002207507,
http://www.wikidata.org/entity/Q109417659,Exiles in a Foreign Land,10.1177/0160597614560567,
http://www.wikidata.org/entity/Q109417660,Poetic Closure in Job: The First Cycle,10.1177/0309089210372912,
http://www.wikidata.org/entity/Q109417661,Ruth III: a Response,10.1177/030908927800300505,
http://www.wikidata.org/entity/Q109417662,The Issue of Ge'Ullah in rUth,10.1177/030908927800300506,
http://www.wikidata.org/entity/Q109417663,On Choosing Models for Recreating Israelite Pre-Monarchic History,10.1177/030908928100602101,
http://www.wikidata.org/entity/Q109417664,Panel Response to Marcella Althaus-Reid's Indecent Theology,10.1177/096673500301100206,
http://www.wikidata.org/entity/Q109417665,Mujerista Theology: Biblical Interpretation and Political Theology,10.1177/0966735011411802,
http://www.wikidata.org/entity/Q109417666,"Book Review: Black Citymakers: How the Philadelphia Negro Changed Urban America, edited by Marcus Anthony Hunter",10.1177/1078087413515174,
http://www.wikidata.org/entity/Q109417667,Between Jim Crow and the Swastika,10.1179/1476994813Z.00000000016,
http://www.wikidata.org/entity/Q109417668,Recovering Grief in the Age of Grief Recovery,10.1179/JPT.2003.13.1.005,
http://www.wikidata.org/entity/Q109417669,Reclaiming Caritas in a Hyper-masculine World,10.1179/JPT.2007.17.2.003,
http://www.wikidata.org/entity/Q109417670,Hegel's Self-Conscious Woman,10.1215/00267929-53-2-173,
http://www.wikidata.org/entity/Q109417671,Judenzopf/Chinesenzopf: Of Jews and Queues,10.1215/10679847-2-3-500,
http://www.wikidata.org/entity/Q109417672,"Not Solely Sola Scriptura, or, a Rejoinder to Brad S. Gregory's The Unintended Reformation",10.1215/10829636-3644038,
http://www.wikidata.org/entity/Q109417673,Con un pie a cada lado/With a Foot in Each Place,10.1215/15366936-2.1.158,
http://www.wikidata.org/entity/Q109417674,An Intra-Ethnic Analysis of Social Affiliations Among Latinos in the United States,10.1300/J134V11N01_05,
http://www.wikidata.org/entity/Q109417675,From the Co-editors' Keyboards,10.1300/J154V04N01_01,
http://www.wikidata.org/entity/Q109417938,"Book Review: The Johannine Approach to Mission, by Teresa Okure.; An Evolutionary Approach to Jesus of Nazareth, by Juan Luis Segundo.",10.1177/002096430004400325,
http://www.wikidata.org/entity/Q109417940,'Of Snips . . . and Puppy Dog Tails': Freud's Sublimation of Judentum,10.1353/AIM.0.0049,
http://www.wikidata.org/entity/Q109417941,Preface to The Wilkomirski Case: Fragments or Figments?,10.1353/AIM.2002.0016,
http://www.wikidata.org/entity/Q109417943,The Wilkomirski Case: Fragments or Figments?,10.1353/AIM.2002.0017,
http://www.wikidata.org/entity/Q109417944,Committed to Memory: Cultural Mediations of the Holocaust (review),10.1353/BIO.2004.0064,
http://www.wikidata.org/entity/Q109417945,Space and Spatiality in Modern German-Jewish History eds. by Simone Lässig and Miriam Rürup,10.1353/GSR.2018.0117,
http://www.wikidata.org/entity/Q109417946,The Bible and the Politics of Exegesis: Essays in Honor of Norman K. Gottwald on His Sixty-Fifth Birthday (review),10.1353/HBR.1994.0015,
http://www.wikidata.org/entity/Q109417948,A Cumulative Index to the Grammar and Syntax of Biblical Hebrew (review),10.1353/HBR.1999.0007,
http://www.wikidata.org/entity/Q109417951,Spinoza's Election of the Jews: The Problem of Jewish Persistence,10.1353/JSS.2006.0004,
http://www.wikidata.org/entity/Q109417952,The Discipline of Philosophy and the Invention of Modern Jewish Thought by Willi Goetschel,10.1353/PEW.2015.0077,
http://www.wikidata.org/entity/Q109417953,Got Ethics?: Envisioning and Evaluating the Future of Our Guild and Discipline,10.1353/SCE.2016.0038,
http://www.wikidata.org/entity/Q109417955,"The Place of Christ in Liturgical Prayer: Trinity, Christology, and Liturgical Theology (review)",10.1353/SCS.0.0030,
http://www.wikidata.org/entity/Q109417956,Jewish Women in Greco-Roman Palestine (review),10.1353/SHO.2000.0145,
http://www.wikidata.org/entity/Q109417957,The First Modern Jew: Spinoza and the History of an Image by Daniel B. Schwartz,10.1353/SHO.2013.0121,
http://www.wikidata.org/entity/Q109417958,Gott und die Ökonomie des Heiligen Geistes,10.14315/EVTH-1980-0105,
http://www.wikidata.org/entity/Q109417959,Theologie predigen,10.14315/PRTH-2006-0209,
http://www.wikidata.org/entity/Q109417960,Pursuing the Intrinsic Relationship between Liturgy and Ethics: Practical-Theological Promise in Poverty of Spirit,10.14712/23363398.2020.45,
http://www.wikidata.org/entity/Q109417961,Toward Greater Understanding of Practical Theology,10.1515/IJPT-2012-0009,
http://www.wikidata.org/entity/Q109417963,Ter mundus accipit infinitum: The Dogmatic Coordinates of Schleiermacher's Trinitarian Treatise,10.1515/NZST.2010.003,
http://www.wikidata.org/entity/Q109417964,"John 13 1–20, The Footwashing in the Johannine Tradition",10.1515/ZNTW.1982.73.1-2.31,
http://www.wikidata.org/entity/Q109417965,The psychopathology of everyday Vienna: Psychoanalysis and Freud's familiars,10.1516/QDNQ-D1F4-99CE-JUEF,
http://www.wikidata.org/entity/Q109417966,A Relatively New Discovery in the Modern West: #BlackLivesMatter and the Evolution of Black Humanism,10.15367/KF.V4I1.140,
http://www.wikidata.org/entity/Q109417967,'The Whole Story is What I'm After': Womanist Revolutions and Liberation Feminist Revelations through Biomythography and Emancipatory Historiography,10.1558/BLTH.3.2.176.65728,
http://www.wikidata.org/entity/Q109417968,"Hamid Reza Kusha,Islam in American Prisons: Black Muslims' Challenge to American Penology.",10.1558/BLTH.V10I2.216,
http://www.wikidata.org/entity/Q109417969,"Shirley Elizabeth Thompson, Exiles at Home: The Struggle to Become American in Creole New Orleans",10.1558/BLTH.V8I1.118,
http://www.wikidata.org/entity/Q109417970,More Than Conquerors: Just War Theory and the Need for a Black Christian Antiwar Movement,10.1558/BLTH.V9I2.136,
http://www.wikidata.org/entity/Q109417971,Mourning the Loss of Cultural Selfobjects: Black Embodiment and Religious Experience afer Trauma,10.1558/PRTH.V1I2.233,
http://www.wikidata.org/entity/Q109417973,W. E. B. Du Bois: American Prophet. By Edward J. Blum.,10.2307/25095546,
http://www.wikidata.org/entity/Q109417975,"Episcopalians and Race: Civil War to Civil Rights by Gardiner H. Shattuck, Jr.",10.2307/2692423,
http://www.wikidata.org/entity/Q109417976,"A Kingdom on Earth: Anglo-American Social Christianity, 1880-1940 by Paul T. Phillips",10.2307/2952989,
http://www.wikidata.org/entity/Q109417977,Thoughts of Zimri-Lim,10.2307/3209891,
http://www.wikidata.org/entity/Q109417980,Johannine Polemic: The Role of Tradition and Theology,10.2307/3260996,
http://www.wikidata.org/entity/Q109417981,The Secret System: A Study in the Chronology of the Old Testament,10.2307/3265253,
http://www.wikidata.org/entity/Q109418012,A Short Note on a 'Mayor' Subject,10.2307/3265838,
http://www.wikidata.org/entity/Q109418014,The Word in the World: The Cosmological Tale in the Fourth Gospel,10.2307/3266615,
http://www.wikidata.org/entity/Q109418015,Divine War in the Old Testament and in the Ancient near East,10.2307/3267157,
http://www.wikidata.org/entity/Q109418016,The Humanity of Jesus in the Fourth Gospel,10.2307/3267212,
http://www.wikidata.org/entity/Q109418017,Linguistic Evidence for the Northern Origin of Selected Psalms,10.2307/3267241,
http://www.wikidata.org/entity/Q109418018,The People Called: The Growth of Community in the Bible by Paul D. Hanson,10.2307/3267584,
http://www.wikidata.org/entity/Q109418019,Understanding the Fourth Gospel,10.2307/3267888,
http://www.wikidata.org/entity/Q109418020,Qohelet's Eschalotological Poem,10.2307/3268004,
http://www.wikidata.org/entity/Q109418021,Reading the Bible in the Global Village,10.2307/3268160,
http://www.wikidata.org/entity/Q109418022,Social-Science Commentary on the Gospel of John,10.2307/3268506,
http://www.wikidata.org/entity/Q109418023,Treatment of Criminals at Mari: A Survey,10.2307/3632052,
http://www.wikidata.org/entity/Q109418025,Some Comments on Archive Keeping at Mari,10.2307/4199931,
http://www.wikidata.org/entity/Q109418026,Mari Dreams,10.2307/601885,
http://www.wikidata.org/entity/Q109418027,The Old Babylonian Tablets from Al-Rimah,10.2307/602090,
http://www.wikidata.org/entity/Q109418028,The King and I a Mari King in Changing Perceptions,10.2307/604782,
http://www.wikidata.org/entity/Q109418029,Women's Working Poverty: Feminist and Religious Alliances in the Living Wage Movement,10.2979/JFEMISTUDRELI.27.1.75,
http://www.wikidata.org/entity/Q109418030,Transing the Study of Religion: A (Christian) Theological Response,10.2979/JFEMISTUDRELI.34.1.07,
http://www.wikidata.org/entity/Q109418031,"Katie's Canon: Enfleshing Womanism, Mentoring, and the Soul of the Black Community",10.2979/JFEMISTUDRELI.35.1.12,
http://www.wikidata.org/entity/Q109418032,"Kevin R. Brine, Elena Ciletti and Henrike Lähnemann (eds.), The Sword of Judith: Judith Studies across the Disciplines",10.2979/NASHIM.24.146,
http://www.wikidata.org/entity/Q109418033,"'A Horse is a Horse, Of Course, Of Course,' or Some Nagging Suspicions about Some Jewish Writers",10.2979/PROOFTEXTS.37.2.02,
http://www.wikidata.org/entity/Q109418034,Teaching the Canon and Cannon Formation as Incarnation and Conjure: Dr. Katie Geneva Cannon as Womanist Mentor and Muse,10.31046/WABASHCENTER.V1I1.1585,
http://www.wikidata.org/entity/Q109418035,Introduction to Hugoye 13: A Double Issue on Philoxenos of Mabbug,10.31826/HUG-2011-130103,
http://www.wikidata.org/entity/Q109418036,A Biblographic Clavis to the Works of Philoxenos of Mabbug,10.31826/HUG-2011-130116,
http://www.wikidata.org/entity/Q109418037,Not aGeistof a Chance: Laying to Rest an 'Unlaid Ghost'?,10.3200/GERR.83.1.42-55,
http://www.wikidata.org/entity/Q109418038,"Some More Additional ‘Day Residues': The First Review of Studien Uber Hysterie, Ilona Weiss and the Dream of Irma's Injection",10.3366/PAH.2000.2.1.61,
http://www.wikidata.org/entity/Q109418039,"Postcolonial and Diasporic Criticism in Biblical Studies: Focus, Parameters, Relevance",10.3366/SWC.1999.5.2.177,
http://www.wikidata.org/entity/Q109418040,'It is for this reason that i have not come down to my lord ...' visit obligations and vassal pretexts in the Mari archives,10.3917/ASSY.107.0119,
http://www.wikidata.org/entity/Q109418041,La théologie des sacrements comme théologie fondamentale,10.3917/TRANS.111.0159,
http://www.wikidata.org/entity/Q109418042,"Robert Strivens, Philip Doddridge and the Shaping of Evangelical Dissent",10.4000/1718.779,
http://www.wikidata.org/entity/Q109418043,Le péché contre le sang : la syphilis et la construction de l’identité juive,10.4000/RGI.562,
http://www.wikidata.org/entity/Q109418044,The theory–practice distinction and the complexity of practical knowledge,10.4102/HTS.V72I4.3381,
http://www.wikidata.org/entity/Q109418045,Gaining One's Definition,10.5325/JAFRIRELI.3.1.0044,
http://www.wikidata.org/entity/Q109418046,An Examination of the Sexual Behavior of Middle-Class African American Female College Freshmen,10.5406/BLACWOMEGENDFAMI.4.2.0001,
http://www.wikidata.org/entity/Q109418047,Black Megachurches and Gender Inclusivity,10.5406/WOMGENFAMCOL.3.2.0115,
http://www.wikidata.org/entity/Q109418048,The Other Jewish QuestionIdentifying the Jew and Making Sense of Modernity,10.5422/FORDHAM/9780823233618.001.0001,
http://www.wikidata.org/entity/Q109418049,Appropriation and Reciprocity in the Doing of Feminist and Womanist Ethics,10.5840/ASCE19931310,
http://www.wikidata.org/entity/Q109418050,To Be Called Beloved,10.5840/ASCE1993136,
http://www.wikidata.org/entity/Q109418051,"Response to 'Social Science, Christian Ethics and Democratic Politics: Issues of Poverty and Wealth' by Mary Jo Bane",10.5840/ASCE2001214,
http://www.wikidata.org/entity/Q109418052,A New Discipline?,10.5840/JSCE20052526,
http://www.wikidata.org/entity/Q109418053,Waging Religious Ethics,10.5840/JSCE200929130,
http://www.wikidata.org/entity/Q109418054,‘Oh Say Can You See?’,10.5840/JSCE201942210,
http://www.wikidata.org/entity/Q109418055,Mary Marshall. The Portrayals of the Pharisees in the Gospels and Acts,10.6017/SCJR.V11I1.9330,
http://www.wikidata.org/entity/Q109418056,Telling 'Short Stories by Jesus' – With Gratitude for the On-going Conversation,10.6017/SCJR.V12I1.9971,
http://www.wikidata.org/entity/Q109418057,"Reflections on Reflections: Jesus, Judaism, and Jewish-Christian Relations",10.6017/SCJR.V8I1.5179,
http://www.wikidata.org/entity/Q109418059,Between Athens and Berlin: The Theological Education Debate: By David H. Kelsey,10.1177/004057369405100126,
http://www.wikidata.org/entity/Q109715471,Islam and the Devotional Object: Seeing Religion in Egypt and Syria,,
http://www.wikidata.org/entity/Q109715472,Sanctity and Mysticism in Medieval Egypt : The Wafāʼ Sufi Order and the Legacy of Ibn ʻArabī,,
http://www.wikidata.org/entity/Q109715473,The Development of Sufism in Mamluk Egypt,,
http://www.wikidata.org/entity/Q109715475,"Epistles of the Brethren of Purity. 22, The Case of the Animals versus Man before the King of the Jinn: An Arabic Critical Edition and English Translation of Epistle 22",,
http://www.wikidata.org/entity/Q109715476,"Sufism in the Ottoman era, 16th-18th Century",,
http://www.wikidata.org/entity/Q109715549,Myth,,
http://www.wikidata.org/entity/Q109715738,"Mysticism, Islamic",,
http://www.wikidata.org/entity/Q109716490,Angels,,
http://www.wikidata.org/entity/Q109716500,Dhakara,,
http://www.wikidata.org/entity/Q109716512,Gabriel,,
http://www.wikidata.org/entity/Q109716722,Israfil,,
http://www.wikidata.org/entity/Q109716820,Preserved Tablet,,
http://www.wikidata.org/entity/Q109716860,Remembrance,,
http://www.wikidata.org/entity/Q109716933,Tawakkul,,
http://www.wikidata.org/entity/Q109717865,Wafa’iyya,,
http://www.wikidata.org/entity/Q109717910,"Al-Ansari, Zakariyya",,
http://www.wikidata.org/entity/Q109717919,Ali ibn Muhammad Wafa,,
http://www.wikidata.org/entity/Q109717932,"Dardir, Ahmad",,
http://www.wikidata.org/entity/Q109717941,Demirdashiyya,,
http://www.wikidata.org/entity/Q109717947,Friend of God (wali Allah),,
http://www.wikidata.org/entity/Q109717965,Grave Visitation/Grave Worship (ziyara),,
http://www.wikidata.org/entity/Q110415063,"Occupy Heaven Are God, Religion, and Politics beyond Rescue?",10.2143/ESWTR.22.0.3040793,
http://www.wikidata.org/entity/Q110503363,"Notes on Recent Publications - Ordinary Theology: Looking, Listening and Learning in Theology - By Jeff Astley",10.1111/J.1748-0922.2005.0015.X,
http://www.wikidata.org/entity/Q110503495,Review Essays: The Economy is Expanding: Theology to the Rescue.,10.1111/J.1748-0922.2002.TB00381.X,
http://www.wikidata.org/entity/Q110505628,An Ever Present Help: Black Megachurch Cultural Responses to Conflict,,
http://www.wikidata.org/entity/Q110506095,Determinants of Individual Neighborhood Ties and Social Resources in Poor Urban Neighborhoods,10.1080/02732170309218,
http://www.wikidata.org/entity/Q110521170,Plainfield's African-American: From Northern Slavery to Church Freedom. Edited by Leonard L. Bethel and Frederick A. Johnson.,10.2307/3170086,
http://www.wikidata.org/entity/Q110521439,Book Review: The Baptism of Early Virginia: How Christianity Created Race. By Rebecca Anne Goetz,10.1177/0040563913519056D,
http://www.wikidata.org/entity/Q110521882,Response to Review Article of The Trial of the Witnesses: The Rise and Decline of Postliberal Theology by William Placher,10.1111/J.1479-2214.2007.00113.X,
http://www.wikidata.org/entity/Q110523013,The Eclipse of the Divine Mind,10.2143/ETL.93.1.3203589,
http://www.wikidata.org/entity/Q110523307,"Islam in Black America: Identity, Liberation, and Difference in African-American Islamic Thought. By Edward E. Curtis IV.",10.2307/3659576,
http://www.wikidata.org/entity/Q110523440,Reviewed Work: American Prophecy: Race and Redemption in American Political Culture by George Shulman,10.5406/JAMERETHNHIST.32.1.0133,
http://www.wikidata.org/entity/Q110550678,The Search to Be Real: Why Psychotherapists Become Therapists,10.1023/A:1012516915840,
http://www.wikidata.org/entity/Q110550698,"The Rod of Discipline: Masochism, Sadism, and the Judeo-Christian Religion",10.1023/A:1010356918097,
http://www.wikidata.org/entity/Q110551021,book Review of Grant Us Courage: Travels Along the Mainline of American Protestantism,,
http://www.wikidata.org/entity/Q110612548,Review of Jurgen Moltmann's Systematic Contributions to Theology,10.1111/J.1748-0922.1996.TB00312.X,
http://www.wikidata.org/entity/Q110613023,Review of Gateway to the heavenly city: crusader Jerusalem and the Catholic West (1099-1187) by Sylvia Schein,,
http://www.wikidata.org/entity/Q110613225,"Review of The Sepulchre of Christ and the Medieval West: from the Beginning to 1600, Colin Morris",,
http://www.wikidata.org/entity/Q110622470,Book Review: Congregations in America,10.1111/J.1479-2214.2006.00081.X,
http://www.wikidata.org/entity/Q110622659,A new manifest destiny : the emerging theological voice of Hispanic Americans,10.1111/J.1748-0922.1991.TB00078.X,
http://www.wikidata.org/entity/Q110622786,Response: Postcolonial Biblical Criticism: Critiques and Challenges,,
http://www.wikidata.org/entity/Q110622911,Recent Research in the Johannine Letters,,
http://www.wikidata.org/entity/Q110622988,Review of Commentaire de la Première Epître de Jean,,
http://www.wikidata.org/entity/Q110623008,"Review of Hispanic Women, Prophetic Voice in the Church",,
http://www.wikidata.org/entity/Q110623052,Review of Plutarch's Ethical Writings and Early Christian Literature,,
http://www.wikidata.org/entity/Q110623077,Review of Profiles in Liberation,,
http://www.wikidata.org/entity/Q110623171,"Notes on Recent Publications: Love One Another, My Friends: St. Augustine's Homilies on 1st John",,
http://www.wikidata.org/entity/Q110628654,Notes on Recent Publications: Images of Moses by Daniel J Silver,,
http://www.wikidata.org/entity/Q110628761,Buddhism and Race in the United States,10.1111/REC3.12412,
http://www.wikidata.org/entity/Q110628770,History of Consequences: The case of Gregory's Moralia in Iob,10.1628/219222712804556644,
http://www.wikidata.org/entity/Q110628878,"Book Note, Sinai and Zion: An Entry into the Jewish Bible",10.1177/004057368604300137,
http://www.wikidata.org/entity/Q110629463,Shorter Reviews: Solidarity ethics: transformation in a globalized world,10.1177/0020964316688058,
http://www.wikidata.org/entity/Q110702543,Sufi Altruism,,
http://www.wikidata.org/entity/Q110702544,The Wafa'iyya of Cairo,,
http://www.wikidata.org/entity/Q110702545,Seeing is Believing: Sufi Vision and the Formation of the Ethical Subject,,
http://www.wikidata.org/entity/Q110702546,The Cosmopolitan Figure as Ethical Exemplar: Notes from a Tenth-Century Gulf Encyclopedia,,
http://www.wikidata.org/entity/Q110702547,Dressing the Kaʻba from Cairo: The Aesthetics of Pilgrimage to Mecca,,
http://www.wikidata.org/entity/Q110702548,Repetition and Relics: Tracing the Lives of Muhammad’s Sandal,,
http://www.wikidata.org/entity/Q110702549,"Networks, Processions, and the Disruptive Display of Religion",,
http://www.wikidata.org/entity/Q110702550,Sufi Iconoclasm and the Problem of Comparative Religion,,
http://www.wikidata.org/entity/Q110702551,Is this the End of Medieval Sufism? Strategies of Transversal Affiliation in Ottoman Egypt,,
http://www.wikidata.org/entity/Q110702553,A Fourteenth Century Inheritance of Ibn ‘Arabi's Hermeneutics -- the Nafa'is al-'Irfan of Muhammad Wafa',,
http://www.wikidata.org/entity/Q110702554,Conceptions of the Ultimate Saint in Mamluk Egypt,,
http://www.wikidata.org/entity/Q110702555,Akbarian Thought in a Branch of the Egyptian Shadhiliyya,,
http://www.wikidata.org/entity/Q110702556,Notes on the Transmission of Mystical Philosophy: Ibn ‘Arabî according to ‘Abd al-Wahhâb al-Sha’rânî,,
http://www.wikidata.org/entity/Q110702557,The Concept of Sainthood According to Ibn Bâkhila; a Shâdhili Shaykh of the 8th/14th Century,,
http://www.wikidata.org/entity/Q110702558,The Experience of Miracle and Metaphor in the Qur'an,,
http://www.wikidata.org/entity/Q110702559,Ibn al-Arabi,,
http://www.wikidata.org/entity/Q110702603,Ikhwan al-Safa,,
http://www.wikidata.org/entity/Q110714086,"Sufism in Ottoman Egypt: Circulation, Renewal, and Authority in the Seventeenth and Eighteenth Centuries",10.1017/S0041977X20000154,
http://www.wikidata.org/entity/Q110714088,"How to Read the Qur'an: A New Guide, With Select Translations",10.1017/S2151348100003487,
http://www.wikidata.org/entity/Q110714089,The Prophet's Ascension: Cross-Cultural Encounters with the Islamic Mi'raj Tales,10.1017/S2151348100001610,
http://www.wikidata.org/entity/Q110714090,Islamisches Bilderverbot vom Mittel- bis ins Digitalzeitalter,,
http://www.wikidata.org/entity/Q110714091,Defining Islam: A Reader (Critical Categories in the Study of Religion),,
http://www.wikidata.org/entity/Q110714092,Islam and Global Dialogue: Religious Pluralism and the Pursuit of Peace - Edited by Roger Boase,10.1111/J.1748-0922.2007.00182_2.X,
http://www.wikidata.org/entity/Q110714094,The Cult of Saints among Muslims and Jews in Medieval Syria (Book),,
http://www.wikidata.org/entity/Q110714095,Representations of the Divine in Arabic Poetry,10.1111/J.1748-0922.2004.TB00402.X,
http://www.wikidata.org/entity/Q110714096,New Sources for the Study of Sufism in Mamluk Egypt,10.1017/S0041977X02000113,
http://www.wikidata.org/entity/Q110714098,"Alef Is for Allah: Childhood, Emotion, and Visual Culture in Islamic Societies",10.1111/RSR.14487,
http://www.wikidata.org/entity/Q110714099,"Un manuel' ifrîqiyen d'adab soufi: Paroles de sagesse de 'Abd al-Wahhab al-Mzughî (m. 675-1276) compagnon de Shâdhilî: Étude, notes et traduction partielle suivis du texte arabe",10.1163/22105956-12341285,
http://www.wikidata.org/entity/Q110714100,Intertext and Artworks - Reading Islamic Hagiography,10.1177/0008429814538230,
http://www.wikidata.org/entity/Q110714101,"Sufism and Society: Arrangements of the Mystical in the Muslim World, 1200-1800",10.1163/22105956-12341251,
http://www.wikidata.org/entity/Q110714102,Notes on the Literature of Sufi Prayer Commentaries,10.6082/M1TX3CJF,
http://www.wikidata.org/entity/Q110714103,Emanations of Grace: Mystical Poems by ʻĀʼishah al-Bāʻūnīyah (d. 923/1517),10.6082/M1S46Q3N,
http://www.wikidata.org/entity/Q110714104,Objects of Translation: Material Culture and Medieval 'Hindu-Muslim' Encounter,10.2752/175183410X12862096297080,
http://www.wikidata.org/entity/Q110714105,The Problem of Sufism,10.6082/M1S75DGH,
http://www.wikidata.org/entity/Q110714106,Al-'Aqā' id al-Dīnīyah fī Miṣr al-Mamlūkīyah bayna al-Islām wa-al-Taṣawwuf,10.6082/M1QJ7FG5,
http://www.wikidata.org/entity/Q110714107,In the Footsteps of the Prophet: Lessons from the Life of Muhammad,,
