qid,label_en,author_string_uuid,author_string,author_string_series_ordinal,author_string_ref1_hash,author_string_ref1_referenceUrl,author_string_ref1_stated_in,author_string_ref1_retrieved_nodeId,author_string_ref1_retrieved_val,author_string_ref1_retrieved_prec
Q115687834,"Proper 27, Thirty-Second Sunday in Ordinary Time",773AC4FC-0570-470E-BC7F-64E5182250D1,Ron Salfen,4,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,b4638a45-067e-442f-add3-85eef7b20c87,2022-12-13T00:00:00Z,11
Q115687834,"Proper 27, Thirty-Second Sunday in Ordinary Time",DD8DB38C-C43F-4262-BEBF-0D5C7364F197,Stephen McCutchan,5,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,bc019656-0a28-41b8-b815-b3dd4cb09d39,2022-12-13T00:00:00Z,11
Q115687835,"Proper 26, Thirty-First Sunday in Ordinary Time",516B3D44-4A32-43CE-9F3F-99D2C0924B30,William Ramsey,1,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,311432c1-fcfd-418e-8208-3124caf7a8d4,2022-12-13T00:00:00Z,11
Q115687835,"Proper 26, Thirty-First Sunday in Ordinary Time",5259D60C-597A-4F3B-A81B-81E83CE4FB26,James B Ashbrook,3,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,b558931f-5e9b-449b-acef-42a9eb54a058,2022-12-13T00:00:00Z,11
Q115687835,"Proper 26, Thirty-First Sunday in Ordinary Time",0E305669-C132-40A0-9F61-0CDF9EBDA1AC,Ron Salfen,4,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,8f31c2b2-ad92-403c-a816-3c23196a7bf1,2022-12-13T00:00:00Z,11
Q115687835,"Proper 26, Thirty-First Sunday in Ordinary Time",9DBDCD56-32EE-4106-B38D-1680AD1E8B24,Stephen McCutchan,5,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,37e8a691-b8c7-4a0d-ae2b-c98bcdc0fe7f,2022-12-13T00:00:00Z,11
Q115687835,"Proper 26, Thirty-First Sunday in Ordinary Time",7483BAEC-36A4-4D6D-A228-1B331C56B772,J Harold McKeithen,7,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,75abde59-d0fa-4971-a8c9-ea5d550eb926,2022-12-13T00:00:00Z,11
Q115687835,"Proper 26, Thirty-First Sunday in Ordinary Time",0B783004-4C20-4B07-BD5C-45CD10BCB556,Sam Morris,8,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,8da24c2e-6e1f-4d1e-bed6-9eca04c870b2,2022-12-13T00:00:00Z,11
Q115687860,"New proclamation. Year C, 2003-2004, Advent through Holy Week",87F1BE5F-8F44-4B00-B5FA-54C43ECF05EB,Susan K Hedahl,1,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,98efdfc8-d7ed-4893-87ee-a29b31373949,2022-12-13T00:00:00Z,11
Q115687866,Proclaiming the Lord's favor: preaching on economics in an election year,6460C1B7-03B2-40C3-9FBA-A84C47DEF314,Blair Gilmer Meeks,2,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,5331fdc6-ce34-4516-b3ac-40e779a9f64e,2022-12-13T00:00:00Z,11
