qid,local_filename,local_identifier,rank,label,notes,kilobytes,height,width,photo_inception,subdir
Q105091574,2001.112.tif,2001.112,primary,,,77623,4840,2736,2016-07-07,2001
Q105091575,2005.020.jpg,2005.020,primary,,,79,576,250,2005-12-20,2005
Q105091576,2001.074.tif,2001.074,primary,,,98207,5159,3248,2012-04-25,2001
Q105091577,1998.039.tif,1998.039,primary,,,70915,2947,4105,2012-09-13,1998
Q105091579,2016.005.02.tif,2016.005.02,primary,,,108358,5088,3634,2016-10-31,2016
Q105091580,2001.142.tif,2001.142,primary,,,83180,4812,2949,2016-07-07,2001
Q105091585,1970.027.tif,1970.027,primary,,,67256,4765,3613,2015-11-03,1970
Q105091586,1997.051.tif,1997.051,primary,,,82026,4480,3124,2012-07-04,1997
Q105091587,1997.070.tif,1997.070,primary,,,80869,4448,3102,2012-07-04,1997
Q105091590,2001.076.tif,2001.076,primary,,,84796,4871,2970,2016-04-05,2001
Q105091593,2016.005.20.tif,2016.005.20,primary,,,72465,4135,2990,2016-10-31,2016
Q105091594,2001.169.tif,2001.169,primary,,,81760,4725,2952,2016-04-05,2001
Q105091595,2015.038ss.tif,2015.038ss,primary,,,28488,2901,3805,2013-10-07,2015
Q105091608,2000.018.tif,2000.018,primary,,,55875,4018,2372,2016-07-12,2000
Q105091610,1997.054.tif,1997.054,primary,,,69823,4164,2861,2012-07-04,1997
Q105091611,2000.071.tif,2000.071,primary,,,69484,4403,2692,2016-07-11,2000
Q105091614,2000.019.tif,2000.019,primary,,,84040,4634,3094,2016-07-14,2000
Q105091615,2001.097.tif,2001.097,primary,,,87757,4780,3132,2012-04-25,2001
Q105091616,2015.038r.tif,2015.038r,primary,,,25010,3810,2912,2014-05-21,2015
Q105091620,1999.034.tif,1999.034,primary,,,81693,4701,2965,2012-07-03,1999
Q105091621,2005.014.jpg,2005.014,primary,,,144,947,360,2005-01-15,2005
Q105091623,2005.029.jpg,2005.029,primary,,,100,612,291,2005-12-20,2005
Q105091625,2001.167.tif,2001.167,primary,,,85694,4964,2945,2016-03-31,2001
Q105091627,2000.058.tif,2000.058,primary,,,62385,4164,2556,2016-07-11,2000
Q105091628,2000.053.tif,2000.053,primary,,,68713,4204,2788,2016-07-11,2000
Q105091630,1998.044.tif,1998.044,primary,,,63822,3869,2814,2012-08-14,1998
Q105091631,1998.045.tif,1998.045,primary,,,64820,3952,2798,2012-08-14,1998
Q105091632,1998.043.tif,1998.043,primary,,,63479,3919,2763,2012-08-14,1998
Q105091633,1996.073.tif,1996.073,primary,,,84805,4414,3278,2012-08-09,1996
Q105091634,1996.071.tif,1996.071,primary,,,70034,3963,3015,2012-08-09,1996
Q105091635,1996.072.tif,1996.072,primary,,,70829,3931,3074,2012-08-09,1996
Q105091636,1996.074.tif,1996.074,primary,,,82783,4366,3235,2012-08-09,1996
Q105091637,2001.108.tif,2001.108,primary,,,84911,4824,3003,2016-07-07,2001
Q105091644,2001.022.tif,2001.022,primary,,,92058,3140,5002,2016-07-07,2001
Q105091647,2000.031.tif,2000.031,primary,,,65666,4456,2514,2016-07-11,2000
Q105091648,2001.122.tif,2001.122,primary,,,89506,3200,4772,2016-07-07,2001
Q105091650,2000.012.tif,2000.012,primary,,,87267,4804,3099,2016-07-14,2000
Q105091652,2001.092.tif,2001.092,primary,,,75307,2895,4438,2016-04-05,2001
Q105091653,2001.153.tif,2001.153,primary,,,82545,4907,2870,2016-04-05,2001
Q105091654,2000.025.tif,2000.025,primary,,,84240,4875,2948,2016-07-11,2000
Q105091656,2001.088.tif,2001.088,primary,,,112292,5185,3695,2012-04-25,2001
Q105091657,2001.174.tif,2001.174,primary,,,102509,4978,3513,2012-04-25,2001
Q105091658,2015.038n.tif,2015.038n,primary,,,32931,2910,3823,2014-05-21,2015
Q105091660,2000.009.tif,2000.009,primary,,,86502,4751,3106,2016-07-11,2000
Q105091662,2001.102.tif,2001.102,primary,,,86180,4886,3009,2016-07-07,2001
Q105091664,2001.033.tif,2001.033,primary,,,84131,4877,2943,2016-04-05,2001
Q105091665,2000.038.tif,2000.038,primary,,,62220,4012,2645,2016-07-12,2000
Q105091666,2001.106.tif,2001.106,primary,,,84522,4850,2973,2016-07-07,2001
Q105091667,2000.081.tif,2000.081,primary,,,61795,4094,2575,2016-03-31,2000
Q105091668,2001.134.tif,2001.134,primary,,,89626,4986,3067,2016-07-07,2001
Q105091669,2001.016.tif,2001.016,primary,,,73200,4748,2630,2016-04-05,2001
Q105091670,2001.080.tif,2001.080,primary,,,68686,4314,2716,2016-04-05,2001
Q105091671,2001.079.tif,2001.079,primary,,,78304,2962,4510,2016-07-07,2001
Q105091673,2001.144.tif,2001.144,primary,,,74913,4661,2742,2016-04-05,2001
Q105091674,2001.105.tif,2001.105,primary,,,79798,4643,2932,2016-07-07,2001
Q105091675,2000.034.JPG,2000.034,primary,,,2013,2448,3264,2017-04-12,2000
Q105091676,1998.038.tif,1998.038,primary,,,82854,3061,4618,2012-09-13,1998
Q105091680,2001.085.tif,2001.085,primary,,,83882,4778,2995,2016-04-05,2001
Q105091687,2006.003.jpg,2006.003,primary,,,97,469,360,2006-01-26,2006
Q105091688,1957.017.jpg,1957.017,primary,,,38,492,354,2010-02-22,1957
Q105091691,1964.006.jpg,1964.006,primary,,,207,382,500,2010-08-25,1964
Q105091692,2016.009.jpg,2016.009,primary,,,2010,3241,2111,2017-11-20,2016
Q105091694,2000.042.tif,2000.042,primary,,,74257,4428,2861,2016-07-11,2000
Q105091695,2000.026.tif,2000.026,primary,,,70516,4304,2795,2016-07-11,2000
Q105091697,2000.047.tif,2000.047,primary,,,61374,4173,2509,2016-07-14,2000
Q105091698,1979.0693P.tif,1979.0693P,primary,,,42798,3472,4204,2010-04-01,1979
Q105091700,2000.080.tif,2000.080,primary,,,63082,2657,4050,2016-07-14,2000
Q105091701,2001.073.tif,2001.073,primary,,,83918,4709,3040,2016-04-05,2001
Q105091705,2000.097.tif,2000.097,primary,,,71644,4414,2769,2016-07-11,2000
Q105091706,2001.055.tif,2001.055,primary,,,72195,4597,2679,2016-07-07,2001
Q105091707,2001.020.tif,2001.020,primary,,,78820,4645,2895,2016-07-07,2001
Q105091708,2000.092.tif,2000.092,primary,,,77993,4599,2893,2016-07-14,2000
Q105091710,2001.054.tif,2001.054,primary,,,85364,4960,2936,2016-07-07,2001
Q105091713,2016.005.25.tif,2016.005.25,primary,,,78471,4876,2746,2016-10-31,2016
Q105091714,2001.028.tif,2001.028,primary,,,91707,4795,3263,2016-07-07,2001
Q105091715,1993.008.tif,1993.008,primary,,,10034,2100,1626,2010-04-15,1993
Q105091716,2001.145.tif,2001.145,primary,,,78571,4659,2877,2016-07-07,2001
Q105091718,2001.083.tif,2001.083,primary,,,83469,4785,2976,2016-04-05,2001
Q105091725,2000.017.tif,2000.017,primary,,,60002,4261,2402,2016-07-11,2000
Q105091726,2001.175.tif,2001.175,primary,,,77522,4647,2846,2016-04-05,2001
Q105091727,2005.021.tif,2005.021,primary,,,819,561,360,2010-04-26,2005
Q105091728,2000.059.tif,2000.059,primary,,,74411,4621,2747,2016-07-11,2000
Q105091729,2000.016.tif,2000.016,primary,,,77592,4760,2781,2016-07-14,2000
Q105091730,2001.133.tif,2001.133,primary,,,72922,4537,2742,2016-03-31,2001
Q105091731,2001.124.tif,2001.124,primary,,,80329,4666,2937,2016-04-05,2001
Q105091732,1976.019.tif,1976.019,primary,,,35392,3206,3768,2010-04-06,1976
Q105091733,2005.024.tif,2005.024,primary,,,797,387,504,2010-04-26,2005
Q105091735,2015.075.16.tif,2015.075.16,primary,,,84782,4502,3213,2016-11-16,2015
Q105091736,2016.005.08.tif,2016.005.08,primary,,,110298,5159,3648,2016-10-31,2016
Q105091737,2005.025.jpg,2005.025,primary,,,62,504,223,2010-02-24,2005
Q105091738,2015.075.17.tif,2015.075.17,primary,,,85074,4536,3200,2016-11-16,2015
Q105091739,2000.051.tif,2000.051,primary,,,61234,4251,2457,2016-07-14,2000
Q105091741,2015.038p.tif,2015.038p,primary,,,23632,3823,2930,2014-05-21,2015
Q105091742,2001.178-2.tif,2001.178,primary,,,77810,4571,2904,2016-04-05,2001
Q105091743,2005.026.jpg,2005.026,primary,,,101,657,360,2010-02-24,2005
Q105091744,2000.072.JPG,2000.072,primary,,,1561,3000,1919,2008-05-09,2000
Q105091745,2000.028.tif,2000.028,primary,,,80810,4908,2809,2016-07-11,2000
Q105091747,2000.070.tif,2000.070,primary,,,58126,3991,2484,2016-07-12,2000
Q105091748,1964.011.jpg,1964.011,primary,,,210,379,500,2010-08-25,1964
Q105091752,2000.094.tif,2000.094,primary,,,69306,4490,2633,2016-07-14,2000
Q105091753,2001.128.tif,2001.128,primary,,,66767,4172,2730,2016-03-31,2001
Q105091756,2000.041.tif,2000.041,primary,,,58891,3996,2514,2016-07-14,2000
Q105091758,2001.150.tif,2001.150,primary,,,90311,4993,3086,2016-03-31,2001
Q105091759,2000.062.tif,2000.062,primary,,,78661,4656,2882,2016-07-11,2000
Q105091760,2001.089.tif,2001.089,primary,,,85234,4764,3052,2016-04-05,2001
Q105091761,2001.119.tif,2001.119,primary,,,66828,4265,2673,2016-03-31,2001
Q105091763,2005.018.jpg,2005.018,primary,,,72,240,504,2005-01-15,2005
Q105091764,2005.009.tif,2005.009,primary,,,13154,2100,1600,2010-04-26,2005
Q105091765,2005.027.tif,2005.027,primary,,,693,473,360,2010-04-26,2005
Q105091767,1964.008.jpg,1964.008,primary,,,226,500,434,2010-08-25,1964
Q105091769,2016.005.12.tif,2016.005.12,primary,,,103070,5159,3409,2016-10-31,2016
Q105091770,2016.005.13.tif,2016.005.13,primary,,,103765,5159,3432,2016-10-31,2016
Q105091771,2001.127.tif,2001.127,primary,,,110622,5159,3659,2012-04-25,2001
Q105091774,2000.035.tif,2000.035,primary,,,78515,4738,2827,2016-07-11,2000
Q105091779,1964.020.jpg,1964.020,primary,,,232,398,500,2010-08-25,1964
Q105091780,2001.100.tif,2001.100,primary,,,82917,4841,2922,2016-04-05,2001
Q105091781,2001.114.tif,2001.114,primary,,,87560,4961,3011,2016-07-07,2001
Q105091783,2001.179.tif,2001.179,primary,,,75733,4619,2797,2016-04-05,2001
Q105091784,2001.171.tif,2001.171,primary,,,81806,4807,2903,2016-07-07,2001
Q105091785,2001.168.tif,2001.168,primary,,,74026,4478,2820,2016-04-05,2001
Q105091786,2001.011.tif,2001.011,primary,,,85792,4962,2950,2016-07-07,2001
Q105091787,2001.094.tif,2001.094,primary,,,86219,4866,3023,2016-07-07,2001
Q105091791,2000.064.tif,2000.064,primary,,,73286,4370,2861,2016-07-11,2000
Q105091792,2000.067.tif,2000.067,primary,,,66746,4285,2657,2016-07-14,2000
Q105091793,2001.098.tif,2001.098,primary,,,83647,4461,3199,2016-04-05,2001
Q105091796,1997.072.tif,1997.072,primary,,,75448,4243,3034,2012-07-04,1997
Q105091799,2015.038u.tif,2015.038u,primary,,,20855,2876,3820,2014-05-21,2015
Q105091803,2001.021.tif,2001.021,primary,,,79478,2914,4653,2015-08-12,2001
Q105091804,2005.016.jpg,2005.016,primary,,,162,854,360,2005-01-15,2005
Q105091805,2000.098.tif,2000.098,primary,,,66133,4309,2618,2016-07-12,2000
Q105091807,1982.011.tif,1982.011,primary,,,8875,1762,1719,2011-04-11,1982
Q105091808,1982.037.tif,1982.037,primary,,,8403,1706,1681,2011-04-11,1982
Q105091810,1982.030.tif,1982.030,primary,,,8265,1687,1672,2011-04-11,1982
Q105091811,1982.052.tif,1982.052,primary,,,37375,3532,3608,2010-10-08,1982
Q105091814,1982.027.tif,1982.027,primary,,,8402,1715,1672,2011-04-11,1982
Q105091816,1982.015.tif,1982.015,primary,,,8403,1696,1691,2011-04-11,1982
Q105091817,1982.057.tif,1982.057,primary,,,7346,1569,1592,2011-04-12,1982
Q105091819,1982.035.tif,1982.035,primary,,,8540,1734,1681,2011-04-11,1982
Q105091820,1982.058.tif,1982.058,primary,,,7320,1581,1574,2011-04-12,1982
Q105091821,1982.041.tif,1982.041,primary,,,8592,1725,1700,2011-04-11,1982
Q105091824,1997.140.tif,1997.140,primary,,,86616,3401,4345,2012-07-04,1997
Q105091825,2001.090.tif,2001.090,primary,,,84149,4763,3014,2016-04-05,2001
Q105091826,2001.130.tif,2001.130,primary,,,78821,4640,2898,2016-07-07,2001
Q105091828,2005.022.tif,2005.022,primary,,,33631,4083,2808,2011-04-08,2005
Q105091829,2001.123.tif,2001.123,primary,,,73755,4470,2815,2016-07-07,2001
Q105091831,1979.0767P.tif,1979.0767P,primary,,,81461,4290,3240,2012-11-29,1979
Q105091834,2001.078.tif,2001.078,primary,,,88576,4964,3044,2015-08-12,2001
Q105091835,2001.012.tif,2001.012,primary,,,78990,4687,2875,2016-07-07,2001
Q105091837,1964.010.jpg,1964.010,primary,,,194,363,500,2010-08-25,1964
Q105091839,1964.009.jpg,1964.009,primary,,,202,356,500,2010-08-25,1964
Q105091840,2000.023.tif,2000.023,primary,,,56626,4435,2178,2016-07-11,2000
Q105091841,2001.136.tif,2001.136,primary,,,110638,5159,3659,2012-04-25,2001
Q105091843,2016.005.19.tif,2016.005.19,primary,,,48414,3222,2563,2016-10-31,2016
Q105091850,2001.093.tif,2001.093,primary,,,93868,5009,3197,2016-07-07,2001
Q105091851,1957.014.jpg,1957.014,primary,,,26,425,340,2010-02-22,1957
Q105091853,2015.038s.tif,2015.038s,primary,,,33018,2909,3809,2014-05-21,2015
Q105091854,1997.057.tif,1997.057,primary,,,82352,4318,3254,2012-07-03,1997
Q105091855,1997.064.tif,1997.064,primary,,,61469,3868,2711,2012-07-12,1997
Q105091856,2001.137.tif,2001.137,primary,,,73239,4326,2888,2016-04-05,2001
Q105091857,2005.002.tif,2005.002,primary,,,415,504,195,2010-04-26,2005
Q105091858,1997.131.tif,1997.131,primary,,,54625,3223,2891,2012-07-05,1997
Q105091859,2005.003.tif,2005.003,primary,,,11840,1440,2100,2010-04-26,2005
Q105091860,1964.013.jpg,1964.013,primary,,,184,310,500,2010-08-25,1964
Q105091862,2001.126.tif,2001.126,primary,,,79632,4885,2781,2015-08-12,2001
Q105091865,2016.006.2.jpg,2016.006.2,primary,,,1130,3835,1360,2012-08-16,2016
Q105091868,2000.061.tif,2000.061,primary,,,58658,4004,2499,2016-07-12,2000
Q105091869,2000.050.tif,2000.050,primary,,,69647,4328,2745,2016-07-11,2000
Q105091870,2005.028.jpg,2005.028,primary,,,55,172,648,2005-12-20,2005
Q105091872,2001.036.tif,2001.036,primary,,,83919,4659,3073,2016-07-07,2001
Q105091873,2000.069.tif,2000.069,primary,,,65010,4218,2629,2016-07-12,2000
Q105091874,1988.042.tif,1988.042,primary,,,33167,3102,3646,2010-04-08,1988
Q105091875,2015.038pp.tif,2015.038pp,primary,,,23994,3806,2903,2013-10-07,2015
Q105091876,2006.002.jpg,2006.002,primary,,,93,463,352,2006-01-26,2006
Q105091877,2000.010.tif,2000.010,primary,,,83417,4577,3109,2016-07-14,2000
Q105091878,2000.100.tif,2000.100,primary,,,75130,4514,2839,2016-07-11,2000
Q105091879,2000.099.tif,2000.099,primary,,,60773,4200,2468,2016-07-14,2000
Q105091880,2015.038gg.tif,2015.038gg,primary,,,21750,2931,3828,2014-05-21,2015
Q105091881,2001.109.tif,2001.109,primary,,,84500,4828,2986,2016-07-07,2001
Q105091882,2001.180.tif,2001.180,primary,,,76027,4617,2809,2016-04-05,2001
Q105091885,2005.004.tif,2005.004,primary,,,5123,2100,621,2010-04-26,2005
Q105091887,2001.084.tif,2001.084,primary,,,73605,4473,2807,2016-07-07,2001
Q105091888,1964.004.jpg,1964.004,primary,,,205,500,407,2010-08-25,1964
Q105091890,1964.018.jpg,1964.018,primary,,,232,395,500,2010-08-25,1964
Q105091891,2000.088.tif,2000.088,primary,,,60157,4002,2564,2016-07-12,2000
Q105091894,1997.139.tif,1997.139,primary,,,82326,4311,3258,2012-07-04,1997
Q105091895,1997.138.tif,1997.138,primary,,,72232,4238,2908,2012-07-04,1997
Q105091897,2001.064.tif,2001.064,primary,,,93852,4999,3203,2015-08-12,2001
Q105091905,1998.034.tif,1998.034,primary,,,43745,1825,4089,2012-08-14,1998
Q105091906,1998.015.tif,1998.015,primary,,,79916,2976,4582,2012-09-13,1998
Q105091907,1999.170.tif,1999.170,primary,,,80394,2986,4594,2012-09-13,1999
Q105091908,1998.017.tif,1998.017,primary,,,28372,2092,4624,2010-06-28,1998
Q105091909,1998.019.tif,1998.019,primary,,,31163,2192,4848,2010-06-28,1998
Q105091910,1998.020.tif,1998.020,primary,,,31122,2200,4824,2010-06-28,1998
Q105091911,1998.021.tif,1998.021,primary,,,361,226,500,2010-06-28,1998
Q105091912,1998.022.tif,1998.022,primary,,,45550,1862,4173,2012-08-14,1998
Q105091913,1998.023.tif,1998.023,primary,,,48112,1673,4906,2012-09-13,1998
Q105091914,1998.024.tif,1998.024,primary,,,48380,1932,4271,2012-09-13,1998
Q105091915,1998.025.tif,1998.025,primary,,,46409,1645,4813,2012-08-14,1998
Q105091917,1998.027.tif,1998.027,primary,,,47971,4909,1667,2012-09-13,1998
Q105091918,1998.028.tif,1998.028,primary,,,49180,1673,5015,2012-09-13,1998
Q105091919,1998.029.tif,1998.029,primary,,,76183,4491,2894,2012-09-13,1998
Q105091920,1998.030.tif,1998.030,primary,,,75657,4477,2883,2012-09-13,1998
Q105091921,1998.031.tif,1998.031,primary,,,41606,4102,1730,2012-08-14,1998
Q105091922,1998.032.tif,1998.032,primary,,,28366,2000,4836,2010-06-28,1998
Q105091923,1998.033.tif,1998.033,primary,,,41036,1711,4091,2012-08-14,1998
Q105091924,2001.154.tif,2001.154,primary,,,56525,3880,2485,2016-04-05,2001
Q105091925,2001.140.tif,2001.140,primary,,,60381,4522,2278,2016-07-07,2001
Q105091926,2001.139.tif,2001.139,primary,,,60661,4513,2293,2016-07-07,2001
Q105091927,2001.051.tif,2001.051,primary,,,91772,4891,3201,2016-04-05,2001
Q105091930,1964.012.jpg,1964.012,primary,,,205,500,414,2010-08-25,1964
Q105091931,2000.060.tif,2000.060,primary,,,65620,4258,2629,2016-07-14,2000
Q105091932,2001.087.tif,2001.087,primary,,,86093,4939,2974,2016-04-05,2001
Q105091933,2000.093.tif,2000.093,primary,,,71774,4379,2796,2016-07-14,2000
Q105091934,2001.048.tif,2001.048,primary,,,72659,4618,2684,2016-04-05,2001
Q105091935,2005.005.tif,2005.005,primary,,,13154,2100,1600,2010-04-26,2005
Q105091936,2001.135.tif,2001.135,primary,,,75628,2899,4450,2016-07-07,2001
Q105091942,2001.103.tif,2001.103,primary,,,74676,4571,2787,2016-07-07,2001
Q105091943,2000.086.tif,2000.086,primary,,,83104,4611,3075,2016-07-11,2000
Q105091944,2016.003.1.tif,2016.003.1,primary,,,73999,2971,4249,2016-10-26,2016
Q105091945,2016.003.2.tif,2016.003.2,primary,,,73650,2993,4198,2016-10-26,2016
Q105091947,2016.005.05.tif,2016.005.05,primary,,,79882,5159,2642,2016-10-31,2016
Q105091948,1997.093a.tif,1997.093a,primary,,,37656,3703,3468,2011-04-04,1997
Q105091949,1997.093b.tif,1997.093b,primary,,,37958,3703,3496,2011-04-04,1997
Q105091951,1997.093c.tif,1997.093c,primary,,,40184,3837,3572,2011-04-04,1997
Q105091952,1997.093d.tif,1997.093d,primary,,,39481,3806,3538,2011-04-04,1997
Q105091954,1997.093e.tif,1997.093e,primary,,,40598,3928,3525,2011-04-04,1997
Q105091956,2001.173.tif,2001.173,primary,,,107461,5128,3575,2012-04-25,2001
Q105091957,1997.059.tif,1997.059,primary,,,66669,3913,2907,2012-07-04,1997
Q105091959,2005.006.tif,2005.006,primary,,,694,473,360,2010-04-26,2005
Q105091960,1993.007.tif,1993.007,primary,,,32678,3891,2864,2010-04-15,1993
Q105091966,2016.005.06.tif,2016.005.06,primary,,,66003,4119,2734,2016-10-31,2016
Q105091967,2000.096.tif,2000.096,primary,,,77596,4691,2822,2016-07-11,2000
Q105091969,2001.023.tif,2001.023,primary,,,77458,4740,2788,2016-07-07,2001
Q105091970,1995.047.tif,1995.047,primary,,,229028,7000,5583,2011-01-26,1995
Q105091971,2000.085.tif,2000.085,primary,,,72740,4456,2785,2016-07-11,2000
Q105091972,1998.037.tif,1998.037,primary,,,75504,3082,4180,2012-09-13,1998
Q105091973,2001.066.tif,2001.066,primary,,,87089,4805,3092,2016-04-05,2001
Q105091975,2005.007.tif,2005.007,primary,,,11569,1969,1500,2010-04-26,2005
Q105091976,1998.040.tif,1998.040,primary,,,54147,4663,1981,2012-09-13,1998
Q105091977,2000.037.tif,2000.037,primary,,,61294,3989,2621,2016-07-12,2000
Q105091979,1979.0835P.jpg,1979.0835P,primary,,,195,874,1152,2010-02-22,1979
Q105091980,2005.008.tif,2005.008,primary,,,696,473,360,2010-04-26,2005
Q105091982,2010.008.tif,2010.008,primary,,,13437,2642,1736,2012-07-30,2010
Q105091983,2001.040.tif,2001.040,primary,,,75863,4229,3060,2016-04-05,2001
Q105091984,2001.118.tif,2001.118,primary,,,86133,4890,3005,2016-07-07,2001
Q105091985,2000.013.tif,2000.013,primary,,,67421,4293,2679,2016-07-11,2000
Q105091986,2000.014.tif,2000.014,primary,,,89659,4939,3097,2016-07-14,2000
Q105091987,2001.029.tif,2001.029,primary,,,81487,4859,2861,2016-07-07,2001
Q105091990,2003.027.tif,2003.027,primary,,,10263,1489,2347,2014-11-06,2003
Q105091993,2001.149.tif,2001.149,primary,,,81064,4975,2780,2016-04-05,2001
Q105091994,1998.010.tif,1998.010,primary,,,11886,2526,1601,2010-08-23,1998
Q105091995,1979.1210P.tif,1979.1210P,primary,,,85941,4849,3024,2014-02-12,1979
Q105091997,1979.0768P.tif,1979.0768P,primary,,,36559,3051,4090,2012-11-01,1979
Q105092001,2001.070.tif,2001.070,primary,,,83511,4852,2936,2016-07-07,2001
Q105092002,2015.037x.tif,2015.037x,primary,,,32970,2936,3833,2015-09-22,2015
Q105092004,1975.057.tif,1975.057,primary,,,72826,4303,2879,2015-11-03,1975
Q105092005,1975.058.tif,1975.058,primary,,,71611,4277,2848,2015-11-03,1975
Q105092007,1997.075.tif,1997.075,primary,,,78094,4322,3083,2012-07-04,1997
Q105092012,1964.019.jpg,1964.019,primary,,,219,500,408,2010-08-25,1964
Q105092014,2005.023.tif,2005.023,primary,,,608,293,504,2010-04-26,2005
Q105092015,2016.006.3.jpg,2016.006.3,primary,,,1169,3835,1360,2012-08-16,2016
Q105092016,1997.047.tif,1997.047,primary,,,74585,4339,2933,2012-07-10,1997
Q105092019,2001.013.tif,2001.013,primary,,,88500,5016,3010,2016-07-07,2001
Q105092020,2000.066.tif,2000.066,primary,,,64216,4272,2564,2016-07-14,2000
Q105092024,2001.077.tif,2001.077,primary,,,78581,4659,2877,2016-07-07,2001
Q105092034,1999.159.tif,1999.159,primary,,,64553,4115,2676,2016-07-12,1999
Q105092035,1999.152.tif,1999.152,primary,,,83794,4810,2972,2016-07-11,1999
Q105092036,1999.165.tif,1999.165,primary,,,66346,4190,2701,2016-07-12,1999
Q105092037,1999.147.tif,1999.147,primary,,,43711,4872,3060,2010-06-28,1999
Q105092038,1999.150.tif,1999.150,primary,,,90430,5035,3064,2016-07-11,1999
Q105092039,1999.146.tif,1999.146,primary,,,39751,4828,2808,2010-06-28,1999
Q105092040,1999.155.tif,1999.155,primary,,,79193,4694,2878,2016-07-11,1999
Q105092042,1999.154.tif,1999.154,primary,,,94706,5032,3211,2016-07-11,1999
Q105092043,1999.162.tif,1999.162,primary,,,68509,4351,2686,2016-07-12,1999
Q105092044,1999.166.tif,1999.166,primary,,,62436,4131,2578,2016-07-12,1999
Q105092046,1999.153.tif,1999.153,primary,,,86903,4820,3076,2016-07-11,1999
Q105092047,1999.168.tif,1999.168,primary,,,85763,4834,3027,2016-07-11,1999
Q105092048,1999.164.tif,1999.164,primary,,,69319,4300,2750,2016-07-12,1999
Q105092049,1999.161.tif,1999.161,primary,,,70962,4515,2681,2016-07-12,1999
Q105092051,2001.095.tif,2001.095,primary,,,77215,4850,2716,2016-07-07,2001
Q105092052,2012.008q.tif,2012.008q,primary,,,34671,3928,3011,2013-05-31,2012
Q105092053,1999.158.tif,1999.158,primary,,,74096,4600,2748,2016-07-12,1999
Q105092054,1999.149.tif,1999.149,primary,,,82833,4715,2997,2016-07-11,1999
Q105092055,1999.145.tif,1999.145,primary,,,37998,4678,2770,2010-06-28,1999
Q105092056,1999.157.tif,1999.157,primary,,,32925,4242,2646,2011-04-08,1999
Q105092057,1999.156.tif,1999.156,primary,,,81861,4718,2960,2016-07-11,1999
Q105092058,1999.160.tif,1999.160,primary,,,71761,4394,2786,2016-07-14,1999
Q105092059,1999.167.tif,1999.167,primary,,,75011,4916,2603,2016-07-11,1999
Q105092060,2001.067.tif,2001.067,primary,,,84045,4754,3016,2016-04-05,2001
Q105092062,1997.065.tif,1997.065,primary,,,75867,4295,3014,2012-07-10,1997
Q105092063,2001.039.tif,2001.039,primary,,,72869,4594,2706,2016-07-07,2001
Q105092064,1964.016.jpg,1964.016,primary,,,181,388,500,2010-08-25,1964
Q105092065,1997.068.tif,1997.068,primary,,,81735,4477,3115,2012-07-04,1997
Q105092066,2000.024.tif,2000.024,primary,,,77220,4560,2889,2016-07-11,2000
Q105092070,2001.152.tif,2001.152,primary,,,83664,4666,3059,2016-07-07,2001
Q105092071,2010.002g.tif,2010.002g,primary,,,594345,11214,8188,2012-12-04,2010
Q105092072,2005.019.jpg,2005.019,primary,,,102,255,576,2005-12-20,2005
Q105092073,2001.125.tif,2001.125,primary,,,79807,4546,2995,2016-07-07,2001
Q105092077,2000.032.tif,2000.032,primary,,,68650,4478,2615,2016-07-11,2000
Q105092078,2000.044.tif,2000.044,primary,,,65830,4291,2617,2016-07-14,2000
Q105092080,2001.071.tif,2001.071,primary,,,80722,4496,3063,2015-08-12,2001
Q105092081,2016.005.22.tif,2016.005.22,primary,,,81004,2989,4624,2016-10-31,2016
Q105092085,2001.037.tif,2001.037,primary,,,75818,4549,2843,2016-03-31,2001
Q105092086,2001.082.tif,2001.082,primary,,,105655,4906,3674,2012-04-25,2001
Q105092087,2010.002e.tif,2010.002e,primary,,,611146,11410,8349,2012-12-05,2010
Q105092088,2010.002h.tif,2010.002h,primary,,,693882,11209,8223,2012-12-04,2010
Q105092090,2001.121.tif,2001.121,primary,,,72388,4456,2771,2016-04-05,2001
Q105092092,2000.046.tif,2000.046,primary,,,77096,4781,2751,2016-07-11,2000
Q105092093,2001.115.tif,2001.115,primary,,,88071,4944,3039,2016-07-07,2001
Q105092095,2005.010.tif,2005.010,primary,,,1127,779,360,2010-04-26,2005
Q105092096,2015.038q.tif,2015.038q,primary,,,20883,3798,2907,2014-05-21,2015
Q105092097,2001.104.tif,2001.104,primary,,,78039,4746,2805,2016-04-05,2001
Q105092098,2000.089.tif,2000.089,primary,,,61653,4079,2578,2016-07-12,2000
Q105092100,2010.010.tif,2010.010,primary,,,69413,4057,2919,2012-07-31,2010
Q105092103,2000.049.tif,2000.049,primary,,,65987,4114,2736,2016-07-11,2000
Q105092104,1979.0364P.tif,1979.0364P,primary,,,50061,3565,4791,2012-06-13,1979
Q105092105,2016.005.23.tif,2016.005.23,primary,,,80398,4557,3010,2016-10-31,2016
Q105092107,2001.148.tif,2001.148,primary,,,83896,4830,2963,2016-04-05,2001
Q105092109,2001.008.tif,2001.008,primary,,,87430,4865,3066,2016-07-07,2001
Q105092110,1970.035.tif,1970.035,primary,,,46768,4837,3300,2010-12-08,1970
Q105092112,2005.011.tif,2005.011,primary,,,1017,701,360,2010-04-26,2005
Q105092113,2005.012.tif,2005.012,primary,,,11565,1969,1500,2010-04-26,2005
Q105092116,2015.037e.tif,2015.037e,primary,,,43664,3821,2925,2015-09-22,2015
