qid,label,title1,language1,probability1,title2,language2,probability2
Q106577363,"Kyo Warabe (Kyoto Boys), Volume 6 of 6","Kyo Warabe (Kyoto Boys), Volume 6 of 6",en,0.999996583831571,,,0
Q106577425,Shichifukujin Daisuten (Seven Gods of Good Fortune),Shichifukujin Daisuten (Seven Gods of Good Fortune),en,0.857139436006753,,,0
Q102964560,Dos Cuadros,Dos Cuadros,es,0.999992023388416,,,0
Q102964755,Encore Europe,Encore Europe,es,0.999995366596271,,,0
Q102966709,"Jeune Dame a la Promenade, No. 6","Jeune Dame a la Promenade, No. 6",es,0.714283696579007,,,0
Q102967122,La Astronomie,La Astronomie,es,0.999996104757489,,,0
Q102967145,La Eojida de Ibiza,La Eojida de Ibiza,es,0.99999561279478,,,0
Q102967181,La Jurisprudence,La Jurisprudence,es,0.857138563216814,,,0
Q102970125,Proyectos Para Un Paisaje,Proyectos Para Un Paisaje,es,0.857139948036435,,,0
Q103296659,Aiguiere de crystal de Roche,Aiguiere de crystal de Roche,es,0.999994089045222,,,0
Q103296971,"Antonio saura-21 julio-10 agosto 1973-horas 11-2, 5-9 galería carl van der voort plaza tur palau 13 Ibiza (Dedicated poster)","Antonio saura-21 julio-10 agosto 1973-horas 11-2, 5-9 galería carl van der voort plaza tur palau 13 Ibiza (Dedicated poster)",es,0.999994586474623,,,0
Q103296978,"Antonio saura-21 julio-10 agosto 1973-horas 11-2, 5-9 galería carl van der voort-plaza tur palau 13- ibiza","Antonio saura-21 julio-10 agosto 1973-horas 11-2, 5-9 galería carl van der voort-plaza tur palau 13- ibiza",es,0.999994082226299,,,0
Q103298175,"Catedral de Barcelona, from Fotografias de los Anõs 40, Volumen I","Catedral de Barcelona, from Fotografias de los Anõs 40, Volumen I",es,0.428569175003474,,,0
Q103299420,E Furyu,E Furyu,es,0.714282060274823,,,0
Q103299501,"Eduardo Chillida, Galeria Carl van der Voort, Ibiza","Eduardo Chillida, Galeria Carl van der Voort, Ibiza",es,0.857139246495045,,,0
Q103301037,Headrest,Headrest,es,0.601445221459142,,,0
Q103301136,"Hermitas de Córdoba, from Fotografias de los Anõs 40, Volumen I","Hermitas de Córdoba, from Fotografias de los Anõs 40, Volumen I",es,0.571426824505872,,,0
Q103301262,"Homenaje a Antoni Mari Ribas: I Semana Cultural de Ibiza, Galeria Carl van der Voort, Ibiza","Homenaje a Antoni Mari Ribas: I Semana Cultural de Ibiza, Galeria Carl van der Voort, Ibiza",es,0.571808961606226,,,0
Q103301850,"Joaquim Gomis: Fotos de los Anos 1940, Galeria Carl van der Voort, Ibiza","Joaquim Gomis: Fotos de los Anos 1940, Galeria Carl van der Voort, Ibiza",es,0.857117771061609,,,0
Q103302302,"La Molina, from Fotografias de los Anõs 40, Volumen I","La Molina, from Fotografias de los Anõs 40, Volumen I",es,0.856508642420832,,,0
Q103302340,La Portentosa Vida de la Muerte (The Prodigious Life of Death),La Portentosa Vida de la Muerte,es,0.9999943525196,The Prodigious Life of Death,en,0.999997308037147
Q103306293,Palace Garden Scene,Palace Garden Scene,es,0.999995189375233,,,0
Q103307774,S. Diego d'Alcala,S. Diego d'Alcala,es,0.571426302582514,,,0
Q103309232,Submarí,Submarí,es,0.999993290067397,,,0
Q103311885,"Vallcarca, from Fotografias de los Anõs 40, Volumen I","Vallcarca, from Fotografias de los Anõs 40, Volumen I",es,0.71428115374991,,,0
Q103312039,Verre de cristal de Roche,Verre de cristal de Roche,es,0.714280422057611,,,0
Q103551192,"Xilitla, Mexico","Xilitla, Mexico",es,0.853942490172189,,,0
Q104013544,Indomeneo: Echo,Indomeneo: Echo,es,0.999994613618017,,,0
Q104030923,3 Proyectos,3 Proyectos,es,0.857139579004543,,,0
Q104030925,3 Proyectos,3 Proyectos,es,0.999996815586616,,,0
Q104032292,"Sagrada Familia, Gaudí,  from Fotografias de los Anõs 40, Volumen I","Sagrada Familia, Gaudí,  from Fotografias de los Anõs 40, Volumen I",es,0.714283130859348,,,0
Q104032293,"Sagrada Familia, Gaudí,  from Fotografias de los Anõs 40, Volumen I","Sagrada Familia, Gaudí,  from Fotografias de los Anõs 40, Volumen I",es,0.730323467701744,,,0
Q105091824,Funeral de un Payaso (Funeral of a Clown),Funeral de un Payaso,es,0.99999427346606,Funeral of a Clown,en,0.999998363166067
Q105091883,Josep Lluis Sert: Arquitectura y Diseño Urbano: Trabajo en Equipo (Dedicated book),Josep Lluis Sert: Arquitectura y Diseño Urbano: Trabajo en Equipo (Dedicated book),es,0.999994631483676,,,0
Q105091895,La Sombra de lo que fue,La Sombra de lo que fue,es,0.999996327597099,,,0
Q105091972,Mirar el Diseño ADGFAD,Mirar el Diseño ADGFAD,es,0.999996840954609,,,0
Q105092368,XVIII Trofeo de Esquí Nescafé,XVIII Trofeo de Esquí Nescafé,es,0.714283596139958,,,0
Q105095847,"Villa du Santiago, Mexico","Villa du Santiago, Mexico",es,0.999995477268698,,,0
Q105095859,Eros-bogen (Luk Erosa or Cupid's Bow),Eros-bogen (Luk Erosa or Cupid's Bow),es,0.428570973618331,,,0
Q106577241,3 Proyectos,3 Proyectos,es,0.999995639224694,,,0
Q106577328,En la Casa de Pilatosi,En la Casa de Pilatosi,es,0.999995370638946,,,0
Q102964901,"Famine Crisis, Wajid, Somalia","Famine Crisis, Wajid, Somalia",et,0.571427299068084,,,0
Q102976828,Vitesse,Vitesse,et,0.999913945654722,,,0
Q103300253,Funnel-necked vase,Funnel-necked vase,et,0.428569572377144,,,0
Q103301237,Hitsuyu,Hitsuyu,et,0.999994744745263,,,0
Q103305608,"Mukashi (Ehon) Monogatari, Volume 1","Mukashi (Ehon) Monogatari, Volume 1",et,0.99999585959856,,,0
Q103306231,Painted vase,Painted vase,et,0.999996007513007,,,0
Q103306358,Parvati on Nandi,Parvati on Nandi,et,0.999995502410179,,,0
Q103310443,Titus Manlius,Titus Manlius,et,0.863198557960083,,,0
Q105091768,Erasure List,Erasure List,et,0.71428437899494,,,0
Q105091788,Festival,Festival,et,0.857137306347205,,,0
Q105095856,Kaktus (Cactus),Kaktus (Cactus),et,0.569272770239114,,,0
Q106577400,"Oranda Sanbutsu Ko, Volumes 2 and 3","Oranda Sanbutsu Ko, Volumes 2 and 3",et,0.999994616469147,,,0
Q102965629,Furyu Kyoken Shyami Sen,Furyu Kyoken Shyami Sen,fi,0.714282480573839,,,0
Q102969895,Poison Pie,Poison Pie,fi,0.571428116295692,,,0
Q102970691,"Sakanoshita: Fudesute Mountain (Sakanoshita, Fudesute mine)",Sakanoshita: Fudesute Mountain,fi,0.99999435654646,"Sakanoshita, Fudesute mine",et,0.999995647656959
Q103300527,Gion Goreikai Saiki (Two volumes bound together),Gion Goreikai Saiki,fi,0.857140612550532,Two volumes bound together,en,0.999996341892125
Q103300534,Giovannina Rosal,Giovannina Rosal,fi,0.714284376172871,,,0
Q103302182,Kojitsuke,Kojitsuke,fi,0.857140253934415,,,0
Q103308345,Shikatake Sasaimon Koden Mukashi,Shikatake Sasaimon Koden Mukashi,fi,0.571427571151188,,,0
Q103310864,Ulysses,Ulysses,fi,0.571425060837129,,,0
Q105091757,Ehon Shiki Oyu,Ehon Shiki Oyu,fi,0.571426864361485,,,0
Q105092084,Saru Enko (Monkey Chieftain),Saru Enko (Monkey Chieftain),fi,0.999997152996059,,,0
Q105095813,Petit Point,Petit Point,fi,0.571426164173902,,,0
Q105095961,Ehon Usuko Bai,Ehon Usuko Bai,fi,0.571427344338367,,,0
Q105095963,Hyakunin Isshu,Hyakunin Isshu,fi,0.428570882562843,,,0
Q106568625,Klok,Klok,fi,0.571427160730282,,,0
Q106577325,"Ehon Sen Moto, Volume 3","Ehon Sen Moto, Volume 3",fi,0.999995560785988,,,0
Q106577346,Homeostasis,Homeostasis,fi,0.999994531206001,,,0
Q106577360,Kintoki Shutse Oogi,Kintoki Shutse Oogi,fi,0.5714245866083,,,0
Q106577419,Saiken,Saiken,fi,0.999995082931529,,,0
Q106577443,Tenkoki,Tenkoki,fi,0.999995644523362,,,0
Q102961387,A toutes les personnes qui ont des capitaux a perdre,A toutes les personnes qui ont des capitaux a perdre,fr,0.999996601840002,,,0
Q102961549,"Album du Siége, Title page from Recueil de Caricatures Publieé Pendant le Siége dans Le Charivari","Album du Siége, Title page from Recueil de Caricatures Publieé Pendant le Siége dans Le Charivari",fr,0.999995923817317,,,0
Q102963106,"Ce pauver henri iv voyant, from Album du Siége","Ce pauver henri iv voyant, from Album du Siége",fr,0.999998480295654,,,0
Q102963173,Chant des Girondius,Chant des Girondius,fr,0.999993894146162,,,0
Q102964214,"Deuxieme Suite de Chevaux, No. 14; d'apre Carle et Horace Vernet","Deuxieme Suite de Chevaux, No. 14; d'apre Carle et Horace Vernet",fr,0.999997386606121,,,0
Q102964219,"Deuxieme Suite de Chevaux, No. 15","Deuxieme Suite de Chevaux, No. 15",fr,0.999997742347856,,,0
Q102964223,"Deuxieme Suite de Chevaux, No. 16","Deuxieme Suite de Chevaux, No. 16",fr,0.999995010068194,,,0
Q102964234,"Deuxieme Suite de Chevaux, No. 17","Deuxieme Suite de Chevaux, No. 17",fr,0.999996702009415,,,0
Q102964347,Diquis Head Band,Diquis Head Band,fr,0.428569850188241,,,0
Q102964638,"Duexieme Suite de Chevaux, No. 13","Duexieme Suite de Chevaux, No. 13",fr,0.999994904448687,,,0
Q102964702,"Echoppe D'Etameur, Paris, 1924","Echoppe D'Etameur, Paris, 1924",fr,0.999994179436303,,,0
Q102964858,"Face aux IST/sida, ne comptez pas sur la chance. Mettez un preservatif. (Confront AIDS, don't rely on luck. Wear a condom)","Face aux IST/sida, ne comptez pas sur la chance. Mettez un preservatif.",fr,0.999996521264854,"Confront AIDS, don't rely on luck. Wear a condom",en,0.999995251879679
Q102964925,Fans Surimono,Fans Surimono,fr,0.857138625124531,,,0
Q102964969,"Femme nue couchée, tournée à droite (Nude woman reclining, looking right)","Femme nue couchée, tournée à droite",fr,0.999996162399011,"Nude woman reclining, looking right",en,0.714284049516179
Q102964981,Femmes de l'Isle de l'Argentière (Women from the Island of Argentière),Femmes de l'Isle de l'Argentière,fr,0.999997715845747,Women from the Island of Argentière,en,0.999998523345822
Q102964993,"Femmes de l'Isle de Siphanto, after Jean-Baptiste Hilair (1753-1822)","Femmes de l'Isle de Siphanto, after Jean-Baptiste Hilair (1753-1822)",fr,0.857138647588302,,,0
Q102964999,Fiet Unum Ovile et unus pastor,Fiet Unum Ovile et unus pastor,fr,0.999995240858272,,,0
Q102965122,Five Colours,Five Colours,fr,0.572942390981044,,,0
Q102966159,Homme à la cigarette (Self-portrait),Homme à la cigarette (Self-portrait),fr,0.99999633049969,,,0
Q102966195,"Hotel de Ville, Eglise St. Gervais et Pont d' Arcole","Hotel de Ville, Eglise St. Gervais et Pont d' Arcole",fr,0.99999473115671,,,0
Q102966282,Ils se sauvent,Ils se sauvent,fr,0.99999761443763,,,0
Q102966287,Ils sont vollez,Ils sont vollez,fr,0.999995444751914,,,0
Q102966567,"J'ai besoin de quitter Paris-., from Album du Siége","J'ai besoin de quitter Paris-., from Album du Siége",fr,0.999997675040244,,,0
Q102966676,Je me suis mis dans les volontaires! from Album du Siége,Je me suis mis dans les volontaires! from Album du Siége,fr,0.999997005802178,,,0
Q102966681,"Jean Cocteau and Sphinx, les Baux","Jean Cocteau and Sphinx, les Baux",fr,0.999996627232327,,,0
Q102966715,Jeune Fille à La Chevelure Longue (Young Girl with Long Hair),Jeune Fille à La Chevelure Longue,fr,0.999997495041649,Young Girl with Long Hair,en,0.999996601653713
Q102966763,Juin - On Tond les Moutons,Juin - On Tond les Moutons,fr,0.571427959011112,,,0
Q102967090,L'Apparition,L'Apparition,fr,0.999942294514293,,,0
Q102967108,"L'empire c'est la paix. (The Empire means peace.), from Album du Siége",L'empire c'est la paix.,fr,0.857140596430687,The Empire means peace.,en,0.999996621476056
Q102967140,La Dialectique,La Dialectique,fr,0.999997484321328,,,0
Q102967154,La Forêt,La Forêt,fr,0.999996616811178,,,0
Q102967164,La Grande Verte et Noire,La Grande Verte et Noire,fr,0.999996499326856,,,0
Q102967188,La Malheureuse Family Calas,La Malheureuse Family Calas,fr,0.857139481967719,,,0
Q102967201,La Physique,La Physique,fr,0.999995368915177,,,0
Q102967209,La Plaine Prés Du Lac (The Plains near the Lake),La Plaine Prés Du Lac,fr,0.999996255368189,The Plains near the Lake,en,0.999997314736207
Q102967214,La Pomme,La Pomme,fr,0.999996910890585,,,0
Q102967218,La Rhétorique,La Rhétorique,fr,0.999996604209816,,,0
Q102967228,La Théology,La Théology,fr,0.571427405467553,,,0
Q102967263,"Laissez appuyer moa-, from Album du Siége","Laissez appuyer moa-, from Album du Siége",fr,0.999998372734732,,,0
Q102967878,Large eagle pendant,Large eagle pendant,fr,0.999994630465118,,,0
Q102967932,"Le Bon Genre, #110; Jeu de Bague Volante","Le Bon Genre, #110; Jeu de Bague Volante",fr,0.999994171229746,,,0
Q102967937,"Le Bon Genre, #5; La Promenade sous le Berceau","Le Bon Genre, #5; La Promenade sous le Berceau",fr,0.999995257373647,,,0
Q102967945,"Le Bouquet (from ""Croquis Parisiens"" by J.K. Huysmans)","Le Bouquet (from ""Croquis Parisiens"" by J.K. Huysmans)",fr,0.857140586008561,,,0
Q102967960,Le Fantôme,Le Fantôme,fr,0.999995638870307,,,0
Q102967969,Le Galop de Chasse,Le Galop de Chasse,fr,0.999996036528455,,,0
Q102967978,Le Louvre et la Seine,Le Louvre et la Seine,fr,0.999996608174996,,,0
Q102967989,"Le revers de la Médaille de Sainte-Hélène. (The reverse side of the Medal of Sainte-Hélène.), from Album du Siége",Le revers de la Médaille de Sainte-Hélène.,fr,0.999998622291057,The reverse side of the Medal of Sainte-Hélène.,en,0.999994607616286
Q102967996,Le sang je ne veux pas le voir,Le sang je ne veux pas le voir,fr,0.857141943548022,,,0
Q102968023,"Les fuyards se dissimulant, from Album du Siége","Les fuyards se dissimulant, from Album du Siége",fr,0.999995270175406,,,0
Q102968030,Les Mans,Les Mans,fr,0.999996314295825,,,0
Q102968037,Les Plaisirs du Seigneur,Les Plaisirs du Seigneur,fr,0.9999987169169,,,0
Q102968043,Les Prussiens m'ont donne un ciagre! from Album du Siége,Les Prussiens m'ont donne un ciagre! from Album du Siége,fr,0.999997970970333,,,0
Q102968055,Leur retour chez eux,Leur retour chez eux,fr,0.999996948104307,,,0
Q102968302,"Madame Putois, j'aurais tout de meme jamais, from Album du Siége","Madame Putois, j'aurais tout de meme jamais, from Album du Siége",fr,0.857139360466777,,,0
Q102968316,"Maintenant j'adore les gens greles, from Album du Siége","Maintenant j'adore les gens greles, from Album du Siége",fr,0.999994526687288,,,0
Q102968452,"Marly le roi, France","Marly le roi, France",fr,0.99999591747498,,,0
Q102968671,"Modes Parisiennes en prévision-, from Album du Siége","Modes Parisiennes en prévision-, from Album du Siége",fr,0.99999797010764,,,0
Q102968675,"Moi, je suis ravitaille!-, from Album du Siége","Moi, je suis ravitaille!-, from Album du Siége",fr,0.99999727259193,,,0
Q102969040,Noire Horizontale (Sombre aux traits fins)| Black Horizontal (Dark fine features),Noire Horizontale (Sombre aux traits fins)| Black Horizontal (Dark fine features),fr,0.857139280298587,,,0
Q102969081,Nous ne nous serions - from Album du Siége,Nous ne nous serions - from Album du Siége,fr,0.999996331976232,,,0
Q102969186,Odalisque,Odalisque,fr,0.714282755670593,,,0
Q102969283,"On aurait pu profiter, from Album du Siége","On aurait pu profiter, from Album du Siége",fr,0.999997117255246,,,0
Q102969426,Orphée,Orphée,fr,0.999995685002105,,,0
Q102969553,Palais des Beaux-Arts,Palais des Beaux-Arts,fr,0.999995030744018,,,0
Q102969718,Peupliers et mont-St-Michel,Peupliers et mont-St-Michel,fr,0.85714026303556,,,0
Q102969852,"Plate X from: Hesiode, Les Travaux et les Jours (Hesiodos, The Works and Days)","Plate X from: Hesiode, Les Travaux et les Jours",fr,0.999994993726776,"Hesiodos, The Works and Days",en,0.99999696343423
Q102969889,"Plus de viande!-, from Album du Siége","Plus de viande!-, from Album du Siége",fr,0.714283409215337,,,0
Q102970002,"Pour ne pas etre blesse, from Album du Siége","Pour ne pas etre blesse, from Album du Siége",fr,0.999994357648782,,,0
Q102970011,"Préparant les étrennes pour son peuple. (Preparing New Year’s gifts for his people.), from Album du Siége",Préparant les étrennes pour son peuple.,fr,0.999996841713467,Preparing New Year’s gifts for his people.,en,0.99999545956035
Q102970176,"Quand je pense que-, from Album du Siége","Quand je pense que-, from Album du Siége",fr,0.999997341854996,,,0
Q102970226,"Rationnement du pain. Un monsieur allant dîner en ville. (The rationing of bread.—A man going downtown to dine.), from Album du Siége",Rationnement du pain. Un monsieur allant dîner en ville.,fr,0.999994343081431,The rationing of bread.—A man going downtown to dine.,en,0.999997445616426
Q102970631,Rue d'Orchamp,Rue d'Orchamp,fr,0.857140767627133,,,0
Q102971552,"Six heures et demie, from Album du Siége","Six heures et demie, from Album du Siége",fr,0.99999501691527,,,0
Q102973010,"Soldats! il fait très-froid, from Album du Siége","Soldats! il fait très-froid, from Album du Siége",fr,0.999996246609864,,,0
Q102973152,"Square Napoléon. (Napoléon Square), from Album du Siége","Square Napoléon. (Napoléon Square), from Album du Siége",fr,0.999996556562467,,,0
Q102973809,"T'allais jamais a l'Eglise, from Album du Siége","T'allais jamais a l'Eglise, from Album du Siége",fr,0.999996166951471,,,0
Q102975464,"Troisieme suite de Chevaux, No. 29","Troisieme suite de Chevaux, No. 29",fr,0.999996387182362,,,0
Q102975470,"Troisieme suite de Chevaux, No. 35","Troisieme suite de Chevaux, No. 35",fr,0.99999732507374,,,0
Q102975479,"Troisieme suite de Chevaux, No. 36","Troisieme suite de Chevaux, No. 36",fr,0.999996757500648,,,0
Q102975523,Tu t'es mis un faux ventre! from Album du Siége,Tu t'es mis un faux ventre! from Album du Siége,fr,0.999996356744613,,,0
Q102975711,Un Cheval de Chasse et un petit Cheval,Un Cheval de Chasse et un petit Cheval,fr,0.999998310623727,,,0
Q102975718,"Un paysage en 1870. (The scenery in 1870.), from Album du Siége",Un paysage en 1870.,fr,0.714283936334195,The scenery in 1870.,en,0.999997283344106
Q102976694,Veue d'un coin de Calais (Ships by a Fort),Veue d'un coin de Calais,fr,0.999995763362494,Ships by a Fort,en,0.999996944045368
Q102976872,Vue d'un Moulin près d'Athenes,Vue d'un Moulin près d'Athenes,fr,0.999994991175429,,,0
Q103296950,Antique menorah,Antique menorah,fr,0.99999611225746,,,0
Q103296962,Antique white jade garment hook,Antique white jade garment hook,fr,0.857140912822019,,,0
Q103297230,Bassin de cristal de Roche,Bassin de cristal de Roche,fr,0.571138883209828,,,0
Q103297608,Bonjour Tristesse,Bonjour Tristesse,fr,0.999996202160031,,,0
Q103297719,Bouteille de cristal de Roche,Bouteille de cristal de Roche,fr,0.999995258380929,,,0
Q103298325,Charles V,Charles V,fr,0.999995061723807,,,0
Q103298894,Coupe de Jaspe de Sicile,Coupe de Jaspe de Sicile,fr,0.714284063280576,,,0
Q103299139,"Découpage, Noir/Rose/Vert (estampe)","Découpage, Noir/Rose/Vert (estampe)",fr,0.999996178950779,,,0
Q103299155,Défense d',Défense d',fr,0.999995402261468,,,0
Q103299341,Drageoir de cristal de Roche,Drageoir de cristal de Roche,fr,0.999993324528823,,,0
Q103299365,Dreux,Dreux,fr,0.571429445329397,,,0
Q103299824,Femme Hideuse from Réincarnations du Père Ubu,Femme Hideuse from Réincarnations du Père Ubu,fr,0.999995865289637,,,0
Q103299836,"Femme, Oiseaux, Étoiles (Woman, Birds, Stars)","Femme, Oiseaux, Étoiles",fr,0.999997389499395,"Woman, Birds, Stars",en,0.999994790243791
Q103300916,"Harlequin, Arles","Harlequin, Arles",fr,0.999995748285032,,,0
Q103301821,Jean-Pierre Camus,Jean-Pierre Camus,fr,0.999996027089426,,,0
Q103302239,L'Accordéon,L'Accordéon,fr,0.999998262168845,,,0
Q103302244,"L'Arrêt, Habitant du Marais (from ""Le Plaisirs de la Chasse"")","L'Arrêt, Habitant du Marais (from ""Le Plaisirs de la Chasse"")",fr,0.999993189670101,,,0
Q103302256,L'Estampe et le Surrealisme,L'Estampe et le Surrealisme,fr,0.571426314373339,,,0
Q103302266,L'Eventail,L'Eventail,fr,0.999993834363178,,,0
Q103302272,L'Ombre d'une Obscure Nuit,L'Ombre d'une Obscure Nuit,fr,0.857141241058097,,,0
Q103302278,La Bonne Faisant son Marché,La Bonne Faisant son Marché,fr,0.999995520471474,,,0
Q103302285,La Légende du Bonhomme Misère (The Legend of the Destitute Man),La Légende du Bonhomme Misère,fr,0.999995402572536,The Legend of the Destitute Man,en,0.999998521102623
Q103302333,La Poete reproche au soleil de l'avoir obligé à quitter sa dame from Vingt poëmes,La Poete reproche au soleil de l'avoir obligé à quitter sa dame from Vingt poëmes,fr,0.999997816373776,,,0
Q103304471,Le Beguin,Le Beguin,fr,0.999996013209055,,,0
Q103304476,Le chapeau épinglé (The Hat Pin),Le chapeau épinglé,fr,0.999998458051805,The Hat Pin,en,0.999995906267896
Q103304492,"Le Denicheur de Moineaux, (The Bird Thief)","Le Denicheur de Moineaux,",fr,0.999996684650781,The Bird Thief,en,0.999996421743174
Q103304510,Le Modulor,Le Modulor,fr,0.571427451727121,,,0
Q103304515,Le Puy,Le Puy,fr,0.99999876620477,,,0
Q103304522,"Le Rollier Vulgaire, femelle","Le Rollier Vulgaire, femelle",fr,0.99999572256414,,,0
Q103304540,Le Veillée (The Sitter),Le Veillée (The Sitter),fr,0.571428464229135,,,0
Q103304543,Le Vieux Roi (The Old King),Le Vieux Roi,fr,0.999995755959814,The Old King,en,0.999994737396635
Q103304581,Les Hyperréalistes,Les Hyperréalistes,fr,0.999996959744228,,,0
Q103304587,Les Olympiques,Les Olympiques,fr,0.999995429293955,,,0
Q103305063,Marquette,Marquette,fr,0.999993202497192,,,0
Q103305183,Méditerranée,Méditerranée,fr,0.9999961651854,,,0
Q103305232,"Méphistophélès dans les airs (Mephistopheles in the Air), from Faust, Tragédie de M. de Goethe, tr. en français par M. Albert Stapfer",Méphistophélès dans les airs,fr,0.999996822613343,Mephistopheles in the Air,en,0.999996798232631
Q103305250,Micus: 3 Collages Originaux,Micus: 3 Collages Originaux,fr,0.99999711903505,,,0
Q103305435,"Monsieur Lefebvre, L'Esprit Fin et Trachant","Monsieur Lefebvre, L'Esprit Fin et Trachant",fr,0.999996468328713,,,0
Q103306330,Papier Decoupé (reproduction),Papier Decoupé (reproduction),fr,0.999996255770775,,,0
Q103306382,Patene du chalice du Suger,Patene du chalice du Suger,fr,0.857141571267679,,,0
Q103306414,Paysage Nocturne,Paysage Nocturne,fr,0.999995374515535,,,0
Q103306420,Paysanne de Cayeaux,Paysanne de Cayeaux,fr,0.999997171260444,,,0
Q103306600,Plate 1 from Au Bal Masqué (4th suite) Ohé!-Fanny deguisée en femme honnete-,Plate 1 from Au Bal Masqué (4th suite) Ohé!-Fanny deguisée en femme honnete-,fr,0.999994145726861,,,0
Q103306611,Plate 18 from Au Bal Masqué (5th suite) Comment! on t'a donc t'a laisse sortir,Plate 18 from Au Bal Masqué (5th suite) Comment! on t'a donc t'a laisse sortir,fr,0.999995522730777,,,0
Q103306617,Plate 19 from Au Bal Masqué (5th suite) —Si tu veux-charmant petit cuisinier-,Plate 19 from Au Bal Masqué (5th suite) —Si tu veux-charmant petit cuisinier-,fr,0.857140093627391,,,0
Q103306623,Plate 20 from Au Bal Masqué (5th suite) On vient encore de me payer un baton de sucre de pomme!,Plate 20 from Au Bal Masqué (5th suite) On vient encore de me payer un baton de sucre de pomme!,fr,0.999995386164492,,,0
Q103306631,"Plate 21 from Au Bal Masqué (5th suite) En v'la une idée de prendre un costume pareil, et qui ne se porte plus!","Plate 21 from Au Bal Masqué (5th suite) En v'la une idée de prendre un costume pareil, et qui ne se porte plus!",fr,0.999996834706438,,,0
Q103306643,"Plate 22 from Au Bal Masqué (5th suite) Ah! bien, tu es bonne, toi, d'apporter tes rafraichissements-","Plate 22 from Au Bal Masqué (5th suite) Ah! bien, tu es bonne, toi, d'apporter tes rafraichissements-",fr,0.999994885843263,,,0
Q103306652,"Plate 23 from Au Bal Masqué (5th suite) Pamela, tu viens encore de parler a mon Alfred-","Plate 23 from Au Bal Masqué (5th suite) Pamela, tu viens encore de parler a mon Alfred-",fr,0.857138912076757,,,0
Q103306660,Plate 24 from Au Bal Masqué (5th suite) —Partons-nous  LE PIERROT (a moitie endormi),Plate 24 from Au Bal Masqué (5th suite) —Partons-nous  LE PIERROT (a moitie endormi),fr,0.857139782003696,,,0
Q103306666,"Plate 25 from Au Bal Masqué (5th suite) —Je peux bien faire joujou avec lui,","Plate 25 from Au Bal Masqué (5th suite) —Je peux bien faire joujou avec lui,",fr,0.999997720950389,,,0
Q103306679,"Plate 26 from Au Bal Masqué  ""Théophile, attends moi là-""","Plate 26 from Au Bal Masqué  ""Théophile, attends moi là-""",fr,0.999997657340558,,,0
Q103306687,Plate 28 from Au Bal Masqué (5th suite) —Avec qui es-tu dans cette loge,Plate 28 from Au Bal Masqué (5th suite) —Avec qui es-tu dans cette loge,fr,0.999997297481301,,,0
Q103306694,"Plate 3 from Au Bal Masqué (4th suite) —Allons, bon!-Caroline s'est endormie sur la table,-","Plate 3 from Au Bal Masqué (4th suite) —Allons, bon!-Caroline s'est endormie sur la table,-",fr,0.999996501336743,,,0
Q103306699,Plate 4 from Au Bal Masqué (4th suite) C'est la seconde fois depuis huit jours que je voi Georgina avec un Anglais!,Plate 4 from Au Bal Masqué (4th suite) C'est la seconde fois depuis huit jours que je voi Georgina avec un Anglais!,fr,0.99999697851168,,,0
Q103306705,"Plate 5 from Au Bal Masqué (4th suite) Fanny, serre-moi davantage","Plate 5 from Au Bal Masqué (4th suite) Fanny, serre-moi davantage",fr,0.999996294524428,,,0
Q103306709,Plate 7 from Au Bal Masqué (5th suite) Combien me vendrez-vous ce costume,Plate 7 from Au Bal Masqué (5th suite) Combien me vendrez-vous ce costume,fr,0.999995313424358,,,0
Q103306715,Plate 9 from Au Bal Masqué (5th suite) La premiere fois que je te verrai,Plate 9 from Au Bal Masqué (5th suite) La premiere fois que je te verrai,fr,0.99999573780758,,,0
Q103306759,Pope Clement XIV,Pope Clement XIV,fr,0.999995989694404,,,0
Q103306815,Porte à Venise,Porte à Venise,fr,0.999995480740966,,,0
Q103306822,"Porte Narbonnaise, Carcassone","Porte Narbonnaise, Carcassone",fr,0.571427563425533,,,0
Q103307981,"Se Réfugie En Ton Coeur, Va-Nu-Pieds De Malheur","Se Réfugie En Ton Coeur, Va-Nu-Pieds De Malheur",fr,0.571426934761818,,,0
Q103308282,Septieme Cahier de Trophées de Musique #6 (Seventh Book of Trophies of Music #6),Septieme Cahier de Trophées de Musique #6,fr,0.99999721376268,Seventh Book of Trophies of Music #6,en,0.999997088668221
Q103308676,Solaire,Solaire,fr,0.999994912088384,,,0
Q103308706,Sphère Molle,Sphère Molle,fr,0.999997074673441,,,0
Q103309405,Taoist Immortal,Taoist Immortal,fr,0.99999664239026,,,0
Q103310870,Un Chevalier Louis XIII,Un Chevalier Louis XIII,fr,0.999997546445743,,,0
Q103311063,Unité,Unité,fr,0.999998838031648,,,0
Q103311530,Untitled from L'Histoire de France (Lemons),Untitled from L'Histoire de France (Lemons),fr,0.857139489258281,,,0
Q103311877,Vaisseau Fantome,Vaisseau Fantome,fr,0.999995733279698,,,0
Q103311907,Vase Antique de Sardoine,Vase Antique de Sardoine,fr,0.999996754223069,,,0
Q103312011,Venise et le Lido,Venise et le Lido,fr,0.99999598240639,,,0
Q103312213,Water Plants (Plates d'eau),Water Plants (Plates d'eau),fr,0.999993311339724,,,0
Q104017118,Nocturne,Nocturne,fr,0.999994021717649,,,0
