filename,template_type,artist,author,title,description,depicted people,depicted place,date,medium,dimensions,institution,department,accession number,place of creation,place of discovery,object history,exhibition history,credit line,inscriptions,notes,references,source,permission,other_versions,wikidata,other fields,other versions,photographer,camera coord,attribution,collection,genre,object type,source/photographer,current location
Gesina ter Borch - echtelijke ruzie.jpg,artwork,[],"[""Gesina ter Borch"", ""(1631\u20131690)"", ""Alternative names"", ""Gesina Terborch"", ""Description"", ""Dutch painter and drawer"", ""Date of birth/death"", ""13 December 1633 (baptised)"", ""16 April 1690"", ""Location of birth/death"", ""Zwolle"", ""Zwolle"", ""Work period"", ""between circa 1647 and circa 1690"", ""date QS:P,+1650-00-00T00:00:00Z/7,P1319,+1647-00-00T00:00:00Z/9,P1326,+1690-00-00T00:00:00Z/9,P1480,Q5727902"", ""Work location"", ""Zwolle"", ""(1647\u20131690)"", ""Authority control"", "":"", ""Q1519218"", ""VIAF"", "":"", ""80602742"", ""ISNI"", "":"", ""0000 0001 1885 3050"", ""ULAN"", "":"", ""500021244"", ""LCCN"", "":"", ""no2011054452"", ""DBNL"", "":"", ""borc003"", ""WorldCat"", ""creator QS:P170,Q1519218""]",[],"[""English:"", ""couple's domestic argument""]",[],[],"[""between 1650 and 1690"", ""date QS:P571,+1650-00-00T00:00:00Z/7,P1319,+1650-00-00T00:00:00Z/9,P1326,+1690-00-00T00:00:00Z/9""]","[""watercolor"", ""medium QS:P186,Q22915256""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[""\nStedelijk Museum Zwolle""]",[],"[""painting"", ""object_type QS:P31,Q3305213""]","[""Stedelijk Museum Zwolle""]",[]
Zion Fire Baptized Holiness Church of God of The Americas Roxbury MA.jpg,information,[],"[""Tim Pierce""]",[],"[""\nThe Zion Fire Baptized Holiness Church of God of The Americas at 165 Dudley Street in Roxbury, Massachusetts.""]",[],[],"[""\n17 April 2011, 13:11:17""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Own work""]",[],[],[],[],[],[],[],[],[],[],[],[],[]
"St Mary, Yelverton, Norfolk - Porch window - geograph.org.uk - 1254679.jpg",information,[],"[""John Salmon""]",[],"[""English:"", ""St Mary, Yelverton, Norfolk - Porch window Stained glass by Pippa Blackall"", ""http://www.stainedglass-art.co.uk/"", ""The \""Fire\"" window intends to suggest the purifying nature of fire and also the idea of sacrifice (notice the little bull at the bottom!).""]",[],[],"[""\n6 April 2009""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""From"", ""geograph.org.uk""]",[],[],[],[],[],[],[],"[""John Salmon\u00a0/"", ""St Mary, Yelverton, Norfolk - Porch window"", ""/"", ""CC BY-SA 2.0""]",[],[],[],[],[]
JuventudOrozcoSICDF.JPG,artwork,"[""Jose Clemente Orozco""]","[""Thelmadatter""]","[""La Juventud (Youth)""]","[""Mural section entitled \""La Juventud\"" (Youth) by Jose Clemente Orozco on one of the walls of the San Ildefonso College in the historic center of Mexico City. This mural falls under Freedom of Panorama under Mexican law.""]",[],[],"[""23 May 2009\u00a0(according to"", ""Exif"", ""data)""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Self-published work by"", ""Thelmadatter""]",[]
Tihanyi Gipsy Woman with Child.jpg,artwork,"[""Lajos Tihanyi"", ""(1885\u20131938)"", ""Alternative names"", ""Ludwig Tihanyi; Lajlos Tihanyi"", ""Description"", ""Hungarian-French painter"", ""Date of birth/death"", ""19 October 1885"", ""11 June 1938"", ""Location of birth/death"", ""Budapest"", ""Paris"", ""Work location"", ""Budapest, Paris"", ""Authority control"", "":"", ""Q856707"", ""VIAF"", "":"", ""15040947"", ""ISNI"", "":"", ""0000 0000 7845 6033"", ""ULAN"", "":"", ""500056320"", ""LCCN"", "":"", ""n78043997"", ""GND"", "":"", ""122284119"", ""WorldCat"", ""artist QS:P170,Q856707""]",[],"[""Gipsy Woman with Child"", ""label QS:Len,\""Gipsy Woman with Child\"""", ""label QS:Lhu,\""Cig\u00e1nyasszony gyermekkel\""""]",[],[],[],"[""1908"", ""date QS:P571,+1908-00-00T00:00:00Z/9""]","[""oil on canvas"", ""medium QS:P186,Q296955;P186,Q12321255,P518,Q861259""]","[""height: 84 cm (33 in); width: 75 cm (29.5 in)"", ""dimensions QS:P2048,84U174728"", ""dimensions QS:P2049,75U174728""]",[],[],"[""68.679""]",[],[],[],[],[],[],[],[],[],"[""This is a faithful photographic reproduction of a two-dimensional,"", ""public domain"", ""work of art. The work of art itself is in the public domain for the following reason:"", ""Public domain"", ""Public domain"", ""false"", ""false"", ""The author died in 1938, so this work is in the"", ""public domain"", ""in its country of origin and other countries and areas where the"", ""copyright term"", ""is the author's"", ""life plus 80 years or fewer"", ""."", ""You must also include a"", ""United States public domain tag"", ""to indicate why this work is in the public domain in the United States.\u00a0Note that a few countries have copyright terms longer than 80 years: Mexico has 100 years and Jamaica has 95 years. This image may"", ""not"", ""be in the public domain in these countries, which moreover do"", ""not"", ""implement the"", ""rule of the shorter term"", "". C\u00f4te d'Ivoire has a general copyright term of 99 years, but it"", ""does"", ""implement the rule of the shorter term."", ""This file has been identified as being free of known restrictions under copyright law, including all related and neighboring rights."", ""https://creativecommons.org/publicdomain/mark/1.0/"", ""PDM"", ""Creative Commons Public Domain Mark 1.0"", ""false"", ""false"", ""The official position taken by the Wikimedia Foundation is that \"""", ""faithful reproductions of two-dimensional public domain works of art are public domain"", ""\""."", ""This photographic reproduction is therefore also considered to be in the public domain in the United States."", ""In other jurisdictions, re-use of this content may be restricted;"", ""see"", ""Reuse of PD-Art photographs"", ""for details.""]",[],[],[],[],[],[],[],"[""Modern Hungarian Gallery, P\u00e9cs"", ""Native name"", ""Modern Magyar K\u00e9pt\u00e1r"", ""Location"", ""P\u00e9cs"", "","", ""Hungary"", ""Coordinates"", ""46\u00b0\u00a004\u2032\u00a042.1\u2033\u00a0N, 18\u00b0\u00a013\u2032\u00a028.98\u2033\u00a0E"", ""Established"", ""1957"", ""Web page"", ""kepzo.jpm.hu"", ""Authority control"", "":"", ""Q1178249"", ""VIAF"", "":"", ""151949682"", ""ISNI"", "":"", ""0000 0001 0196 8425"", ""LCCN"", "":"", ""n82057458"", ""WorldCat"", ""institution QS:P195,Q1178249""]",[],"[""painting"", ""object_type QS:P31,Q3305213""]","[""Fine Arts in Hungary:""]",[]
Rothenburg - Klingengasse 16 - Hausspruch.jpg,information,[],"[""\nWolfgang Sauber""]",[],"[""English:"", ""Rothenburg ob der Tauber - Klingengasse. House rhyme at a bakery: \""You\u00b4ll find for your body the bread in this house, the bread for your soul you\u00b4ll find in the word of god\"""", ""Deutsch:"", ""Rothenburg ob der Tauber - Klingengasse. Hausspruch an einer B\u00e4ckerei.""]",[],[],"[""\n22 September 2007""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Own work""]",[],[],[],[],[],[],[],[],[],[],[],[],[]
WinchesterBibleJeremiah(cover).GIF,information,[],"[""This file is lacking"", ""author"", ""information.""]",[],"[""\nFol.148. Detail of God addressing Jeremiah""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[""http://www.beloit.edu/~classics/museum/WebSite/WinchesterBibleJeremiah.htm""]",[],[],[],[],[],[],[],[],[],[],[],[],[]
Gdańsk aleja Hallera 17 (detal).JPG,information,[],"[""Artur Andrzej""]",[],"[""Polski:"", ""Gda\u0144sk Wrzeszcz, al. Hallera 17. P\u0142akorze\u017aba, autor Bruno Paetsch.""]",[],[],"[""\n6 September 2012""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Own work""]",[],[],[],[],[],[],[],[],[],[],[],[],[]
"Saint-Malo monument, Jersey.jpg",none,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Peace Secure-Safe and Protected.jpg,information,[],"[""Thomas Nast"", ""(1840\u20131902)"", ""Alternative names"", ""Thos. Nast; Nast; Th Nast; Th. Nast"", ""Description"", ""American-German cartoonist and caricaturist"", ""Date of birth/death"", ""27 September 1840"", ""7 December 1902"", ""Location of birth/death"", ""Landau, Germany"", ""Guayaquil, Ecuador"", ""Work location"", ""England, Italy, USA"", ""Authority control"", "":"", ""Q214957"", ""VIAF"", "":"", ""69106390"", ""ISNI"", "":"", ""0000 0000 8391 6268"", ""ULAN"", "":"", ""500026650"", ""LCCN"", "":"", ""n78083448"", ""NLA"", "":"", ""35373399"", ""WorldCat"", ""creator QS:P170,Q214957""]",[],"[""\""Peace secure - safe and protected\"", a woodcut by"", ""Thomas Nast"", "". \""Columbia, holding an olive branch, stands tall next to a massive gun barrel on and over which doves sit and fly, in the background, a soldier stands guard beneath the American flag waving in the breeze.\""""]",[],[],"[""\nPublished February 13, 1875.""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""This image  is available from the United States"", ""Library of Congress"", ""'s"", ""Prints and Photographs division"", ""under the digital ID"", ""cph.3c29685"", ""."", ""This tag does not indicate the copyright status of the attached work. A normal copyright tag is still required. See"", ""Commons:Licensing"", ""for more information."", ""\u010de\u0161tina"", ""\u2219"", ""Deutsch"", ""\u2219"", ""English"", ""\u2219"", ""espa\u00f1ol"", ""\u2219"", ""fran\u00e7ais"", ""\u2219"", ""galego"", ""\u2219"", ""italiano"", ""\u2219"", ""lietuvi\u0173"", ""\u2219"", ""magyar"", ""\u2219"", ""Nederlands"", ""\u2219"", ""portugu\u00eas"", ""\u2219"", ""polski"", ""\u2219"", ""portugu\u00eas do Brasil"", ""\u2219"", ""rom\u00e2n\u0103"", ""\u2219"", ""sicilianu"", ""\u2219"", ""sloven\u010dina"", ""\u2219"", ""sloven\u0161\u010dina"", ""\u2219"", ""suomi"", ""\u2219"", ""T\u00fcrk\u00e7e"", ""\u2219"", ""\u0431\u0435\u043b\u0430\u0440\u0443\u0441\u043a\u0430\u044f (\u0442\u0430\u0440\u0430\u0448\u043a\u0435\u0432\u0456\u0446\u0430)"", ""\u2219"", ""\u043c\u0430\u043a\u0435\u0434\u043e\u043d\u0441\u043a\u0438"", ""\u2219"", ""\u0440\u0443\u0441\u0441\u043a\u0438\u0439"", ""\u2219"", ""\u0443\u043a\u0440\u0430\u0457\u043d\u0441\u044c\u043a\u0430"", ""\u2219"", ""\u0d2e\u0d32\u0d2f\u0d3e\u0d33\u0d02"", ""\u2219"", ""\u65e5\u672c\u8a9e"", ""\u2219"", ""\u4e2d\u6587"", ""\u2219"", ""\u4e2d\u6587\uff08\u7b80\u4f53\uff09"", ""\u2219"", ""\u4e2d\u6587\uff08\u7e41\u9ad4\uff09"", ""\u2219"", ""\u05e2\u05d1\u05e8\u05d9\u05ea"", ""\u2219"", ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629"", ""\u2219"", ""\u0641\u0627\u0631\u0633\u06cc"", ""\u2219"", ""+/\u2212""]",[],[],[],[],[],[],[],[],[],[],[],[],[]
Den Helder - Reliëf 'Redder met kind' van Maria van Everdingen bij het Reddingsmuseum op Willemsoord.jpg,information,[],"[""Willemnabuurs""]",[],"[""English:"", ""Nameless relief, commonly named 'Redder met kind' (Rescuer with child) and 'Man met kind op schouder' (Man with child on his shoulder), created by Maria van Everdingen, at the side wall of the Reddingmuseum (Rescue museum) at museum harbour Willemsoord in Den Helder, The Netherlands"", ""Nederlands:"", ""Naamloos reli\u00ebf (in de volksmond 'Redder met kind' en 'Man met kind op schouder') van Maria van Everdingen op de zijgevel van het Reddingmuseum op Willemsoord in Den Helder""]",[],[],"[""\n11 September 2011""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Own work""]",[],[],[],[],[],[],[],[],[],[],[],[],[]
Flemish - Sphinx - Walters 54233 - Profile.jpg,artwork,"[""Anonymous"", ""(Flemish artist)"", ""Unknown author"", ""Anonymous"", ""(French artist)"", ""Unknown author""]",[],"[""Sphinx""]","[""English:"", ""Together with a similar piece now at The Metropolitan Museum of Art, New York (inv. 10.134.5), this statuette may originally have been the foot of a large candlestick or of another similar object. Creatures with a human head and a bird's body (called sirens or harpies) were first described by the ancient Greek poet Homer as luring sailors with their enchanting singing and causing shipwrecks. For medieval Christians, they symbolized temptation. Here, the serpent-shaped tail further emphasizes the siren's evil nature. The figurine's position at the base of a large object would have signified the overcoming of sin.""]",[],[],"[""circa 1200"", ""date QS:P571,+1200-00-00T00:00:00Z/9,P1480,Q5727902"", ""("", ""Middle Ages"", ""era QS:P2348,Q12554"", "")""]","[""bronze"", ""medium QS:P186,Q34095""]","[""\n12.2 \u00d7 11.5 cm (4.8 \u00d7 4.5 in)""]",[],[],"[""54.233""]","[""\nFlanders""]",[],"[""Henri de Lannoy, Paris, by purchase"", ""Henri Daguerre, Paris [date of acquisistion unknown], by purchase"", ""1909:  purchased by"", ""Henry Walters"", "","", ""Baltimore"", ""1931:  bequeathed to"", ""Walters Art Museum"", ""by"", ""Henry Walters""]","[""\nRealms of Faith: Medieval and Byzantine Art from the Walters Art Museum. Frist Center for the Visual Arts, Nashville. 2002-2005. Realms of Faith: Medieval and Byzantine Art from the Walters Art Museum. Museum of Biblical Art, New York; Colby College Museum of Art, Waterville; Joslyn Art Museum, Omaha. 2008-2009.""]","[""\nAcquired by Henry Walters, 1909""]",[],[],[],"[""Walters Art Museum"", "":"", ""Home page"", ""Info about artwork""]","[""This work is"", ""free"", ""and may be used by anyone for any purpose. If you wish to"", ""use this content"", "", you do not need to request permission as long as you follow any licensing requirements mentioned on this page."", ""The Wikimedia Foundation has received an e-mail confirming that the copyright holder has approved publication under the terms mentioned on this page. This correspondence has been"", ""reviewed"", ""by a"", ""Volunteer Response Team (VRT) member"", ""and stored in our"", ""permission archive"", "". The correspondence is available to trusted volunteers"", ""as"", ""ticket #2012021710000834"", ""."", ""If you have questions about the archived correspondence, please use the"", ""VRT noticeboard"", ""."", ""Ticket link:"", ""https://ticket.wikimedia.org/otrs/index.pl?Action=AgentTicketZoom&TicketNumber=2012021710000834"", ""Find other files from the same ticket:""]",[],[],[],[],[],[],[],"[""Walters Art Museum"", ""Native name"", ""Walters Art Museum"", ""Location"", ""Baltimore"", "","", ""United States of America"", ""Coordinates"", ""39\u00b0\u00a017\u2032\u00a048\u2033\u00a0N, 76\u00b0\u00a036\u2032\u00a058\u2033\u00a0W"", ""Established"", ""1934"", ""Web page"", ""thewalters.org"", ""Authority control"", "":"", ""Q210081"", ""VIAF"", "":"", ""128918374"", ""ISNI"", "":"", ""0000 0004 0373 611X"", ""ULAN"", "":"", ""500279110"", ""LCCN"", "":"", ""no00096900"", ""GND"", "":"", ""16029354-6"", ""WorldCat"", ""institution QS:P195,Q210081""]",[],[],[],[]
Alice Mary Havers Belle of the village 1883.jpg,artwork,[],"[""Alice Havers"", ""(1850\u20131890)"", ""Alternative names"", ""Alice Mary Morgan; Alice Mary Havers; Mrs. Frederick Morgan; Mrs. Frederik Morgan; Alice Morgan Havers"", ""Description"", ""British painter and illustrator"", ""Date of birth/death"", ""1850"", ""26 August 1890"", ""Location of birth/death"", ""St John's Wood"", ""Authority control"", "":"", ""Q16062545"", ""VIAF"", "":"", ""37190862"", ""ISNI"", "":"", ""0000 0000 6661 8920"", ""ULAN"", "":"", ""500027493"", ""LCCN"", "":"", ""no2007014742"", ""Oxford Dict."", "":"", ""19213"", ""WorldCat"", ""creator QS:P170,Q16062545""]","[""Belle of the village""]","[""English:"", ""Belle of the village. Signed and dated"", ""Alice Havers/1883"", "". Oil on canvas. 83 x 141 cm.""]",[],[],"[""1883"", ""date QS:P571,+1883-00-00T00:00:00Z/9""]","[""\nOil on canvas.""]","[""\n83 x 141 cm""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Private collection"", ""institution QS:P195,Q768717""]",[],"[""painting"", ""object_type QS:P31,Q3305213""]","[""Bonhams""]",[]
Wrockwardine Church 02.jpg,information,[],"[""\nR J Higginson""]",[],"[""English:"", ""\""Three Wise Angels\"" Detail from a window in St Peter's parish church, Wrockwardine, Shropshire""]",[],[],"[""\n9 February 2009""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Own work""]","[""As"", ""Wikimedia Commons"", ""Project Scope"", ""allowing all use '"", ""with attribution"", "".  Should anyone do me the honour of considering this image suitable for mass copying or for sale, I request the courtesy of advance notice through my Wikimedia"", ""Talk"", ""page.  Thank you.""]",[],[],[],[],[],[],[],[],[],[],[],[]
Les Contrastes - 1820 - Ludwig Rullmann.jpg,information,[],"[""Ludwig Rullmann"", ""(1765\u20131823)"", ""Alternative names"", ""Ludwig Pullmann"", ""Description"", ""German drawer and engraver"", ""Date of birth/death"", ""1765"", ""1820s"", ""date QS:P,+1820-00-00T00:00:00Z/8"", ""/ 8 April 1823"", ""Location of birth/death"", ""Bremen"", ""Paris"", ""Work location"", ""Bremen"", "";"", ""Paris"", ""Authority control"", "":"", ""Q1459212"", ""VIAF"", "":"", ""74732826"", ""ISNI"", "":"", ""0000 0000 6684 3220"", ""ULAN"", "":"", ""500015079"", ""GND"", "":"", ""122362519"", ""BNE"", "":"", ""XX5443320"", ""creator QS:P170,Q1459212""]",[],"[""English:"", ""Les Contrastes"", "", lithograph by the german painter Ludwig Rullmann (1765\u20131822) made between 1820 and 1822 in Paris, France."", ""Deutsch:"", ""Les Contrastes"", "", Lithografie des deutschen Malers Ludwig Rullmann (1786\u20131822), erstellt zwischen 1820 und 1822 in Paris, Frankreich.""]",[],[],"[""between 1820 and 1822"", ""date QS:P,+1820-00-00T00:00:00Z/8,P1319,+1820-00-00T00:00:00Z/9,P1326,+1822-00-00T00:00:00Z/9""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""J\u00f6rn Christiansen (Hrsg.):"", ""Kunst und B\u00fcrgerglanz in Bremen"", "". Hauschild Verlag, Bremen 2000.""]",[],[],[],[],[],[],[],[],[],[],[],[],[]
Wandgemaelde gustel stein finthen 1955.JPG,information,[],"[""\ncreated by Ingo Schloesser - Finthen Mai 2010""]",[],"[""Deutsch:"", ""Wangemaelde von Gustel Stein, 1955, Mainz-Finthen, Huttenstrasse 8, Mai 2010"", ""Das Haus gehoert zu einer Siedlung, die 1948 fuer franzoesische Offiziere und Unteroffiziere erbaut worden ist. Nach dem Abzug der Franzosen nutzen die US-Streitkrafte die Gebaude als old finthen housing area bis circa 1992."", ""Insgesamt gibt es 2 Wandgemaelde, 1 Wandmosaik uns 1 Relief in der Siedlung, von denen nur zwei signiert sind."", ""English:"", ""mural painting by Gustel Stein, Finthen (today Mainz-Finthen, 1955. The painting shows an angler/Fisherman, a gardener and a farmer. You will find it on house No. 8 in the Huttenstrasse. The hous ist part of a housing area, built 1948 for the franch army. Later the US-Army used it as Old Finthen Housing Area. Today the houses are private.""]",[],[],"[""\nTaken on\u00a09 May 2010""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Own work""]",[],[],[],[],[],[],[],[],[],[],[],[],[]
Paruzzaro Chiesa San Marcello Sperindio Cagnola Opere Misericordia 01.jpg,information,[],"[""Laurom""]",[],"[""English:"", ""Sperindio Cagnola,"", ""Works of Mercy"", ""("", ""Feed the hungry"", ""), 1514 -24, Paruzzaro, San Marcello Church""]",[],[],"[""\nMay 2009""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Own work""]",[],[],[],[],[],[],[],[],[],[],[],[],[]
Aquileia Basilica - Ausgrabungen Mosaik 10.jpg,information,[],"[""\nWolfgang Sauber""]",[],"[""English:"", ""Patriarch's basilica, Aquileia. Excavations: Mosaic ( 4th century )."", ""Showing a cock ( light ) fighting against a turtle ( darkness ) \u2014 made from"", ""tesserae"", ""."", ""Deutsch:"", ""Patriarchenbasilica, Aquileia. Ausgrabungen: Mosaik ( 4.Jhdt. ) - ein Hahn ( Licht ) k\u00e4mpft gegen eine Schildkr\u00f6te ( Dunkelheit ).""]",[],[],"[""\n20 April 2011""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Own work""]","[""I, the copyright holder of this work, hereby publish it under the following licenses:"", ""Permission is granted to copy, distribute and/or modify this document under the terms of the"", ""GNU Free Documentation License"", "", Version 1.2 or any later version published by the"", ""Free Software Foundation"", ""; with no Invariant Sections, no Front-Cover Texts, and no Back-Cover Texts. A copy of the license is included in the section entitled"", ""GNU Free Documentation License"", ""."", ""http://www.gnu.org/copyleft/fdl.html"", ""GFDL"", ""GNU Free Documentation License"", ""true"", ""true"", ""This file is licensed under the"", ""Creative Commons"", ""Attribution-Share Alike"", ""3.0 Unported"", "","", ""2.5 Generic"", "","", ""2.0 Generic"", ""and"", ""1.0 Generic"", ""license."", ""You are free:"", ""to share"", ""\u2013 to copy, distribute and transmit the work"", ""to remix"", ""\u2013 to adapt the work"", ""Under the following conditions:"", ""attribution"", ""\u2013 You must give appropriate credit, provide a link to the license, and indicate if changes were made. You may do so in any reasonable manner, but not in any way that suggests the licensor endorses you or your use."", ""share alike"", ""\u2013 If you remix, transform, or build upon the material, you must distribute your contributions under the"", ""same or compatible license"", ""as the original."", ""https://creativecommons.org/licenses/by-sa/3.0"", ""CC BY-SA 3.0"", ""Creative Commons Attribution-Share Alike 3.0"", ""true"", ""true"", ""You may select the license of your choice.""]",[],[],[],[],[],[],[],[],[],[],[],[]
Vaszary Rocky Landscape c. 1920.jpg,artwork,"[""J\u00e1nos Vaszary"", ""(1867\u20131939)"", ""Alternative names"", ""Vaszary J\u00e1nos Mikl\u00f3s"", ""Description"", ""Hungarian painter and university teacher"", ""Date of birth/death"", ""30 November 1867"", ""19 April 1939"", ""Location of birth/death"", ""Kaposv\u00e1r"", ""Budapest"", ""Work location"", ""City of Brussels"", "";"", ""Paris"", "";"", ""Hungary"", ""Authority control"", "":"", ""Q829892"", ""VIAF"", "":"", ""57420947"", ""ISNI"", "":"", ""0000 0000 7860 5406"", ""ULAN"", "":"", ""500004176"", ""LCCN"", "":"", ""n93018582"", ""Open Library"", "":"", ""OL6374195A"", ""WorldCat"", ""artist QS:P170,Q829892""]",[],"[""Rocky Landscape""]",[],[],[],"[""circa 1920"", ""date QS:P571,+1920-00-00T00:00:00Z/9,P1480,Q5727902""]","[""oil"", ""on"", ""panel"", ""medium QS:P186,Q296955;P186,Q287,P518,Q861259""]","[""height: 30 cm (11.8 in); width: 36.5 cm (14.3 in)"", ""dimensions QS:P2048,30U174728"", ""dimensions QS:P2049,36.5U174728""]",[],[],[],[],[],[],[],[],[],[],[],[],"[""This is a faithful photographic reproduction of a two-dimensional,"", ""public domain"", ""work of art. The work of art itself is in the public domain for the following reason:"", ""Public domain"", ""Public domain"", ""false"", ""false"", ""The author died in 1938, so this work is in the"", ""public domain"", ""in its country of origin and other countries and areas where the"", ""copyright term"", ""is the author's"", ""life plus 80 years or fewer"", ""."", ""You must also include a"", ""United States public domain tag"", ""to indicate why this work is in the public domain in the United States.\u00a0Note that a few countries have copyright terms longer than 80 years: Mexico has 100 years and Jamaica has 95 years. This image may"", ""not"", ""be in the public domain in these countries, which moreover do"", ""not"", ""implement the"", ""rule of the shorter term"", "". C\u00f4te d'Ivoire has a general copyright term of 99 years, but it"", ""does"", ""implement the rule of the shorter term."", ""This file has been identified as being free of known restrictions under copyright law, including all related and neighboring rights."", ""https://creativecommons.org/publicdomain/mark/1.0/"", ""PDM"", ""Creative Commons Public Domain Mark 1.0"", ""false"", ""false"", ""The official position taken by the Wikimedia Foundation is that \"""", ""faithful reproductions of two-dimensional public domain works of art are public domain"", ""\""."", ""This photographic reproduction is therefore also considered to be in the public domain in the United States."", ""In other jurisdictions, re-use of this content may be restricted;"", ""see"", ""Reuse of PD-Art photographs"", ""for details.""]",[],[],[],[],[],[],[],"[""Hungarian National Gallery"", ""Native name"", ""Magyar Nemzeti Gal\u00e9ria"", ""Location"", ""Budapest"", ""Coordinates"", ""47\u00b0\u00a029\u2032\u00a055.5\u2033\u00a0N, 19\u00b0\u00a002\u2032\u00a012.65\u2033\u00a0E"", ""Established"", ""5 October 1957"", ""Web page"", ""www.mng.hu"", ""Authority control"", "":"", ""Q252071"", ""VIAF"", "":"", ""154420358"", ""ISNI"", "":"", ""0000 0001 2297 7259"", ""LCCN"", "":"", ""n79110318"", ""NLA"", "":"", ""36179282"", ""SUDOC"", "":"", ""02867183X"", ""WorldCat"", ""institution QS:P195,Q252071""]",[],"[""painting"", ""object_type QS:P31,Q3305213""]","[""Fine Arts in Hungary:""]",[]
"Francis Frith (English - Mount Horeb, Sinai - Google Art Project.jpg",artwork,"[""Francis Frith (English, 1822 - 1898) (1822 - 1898) \u2013 photographer (English)"", ""Details of artist on Google Art Project""]",[],"[""Mount Horeb, Sinai"", ""title QS:P1476,en:\""Mount Horeb, Sinai\"""", ""label QS:Len,\""Mount Horeb, Sinai\""""]",[],[],[],"[""1858"", ""date QS:P571,+1858-00-00T00:00:00Z/9""]","[""\nAlbumen silver""]","[""height: 364 mm (14.33 in); width: 465 mm (18.30 in)"", ""dimensions QS:P2048,364U174789"", ""dimensions QS:P2049,465U174789""]",[],[],"[""lido.getty.edu-gm-obj239370""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Getty Center"", ""Native name"", ""Getty Center"", ""Parent institution"", ""J. Paul Getty Museum"", ""Location"", ""Los Angeles"", ""Coordinates"", ""34\u00b0\u00a004\u2032\u00a039\u2033\u00a0N, 118\u00b0\u00a028\u2032\u00a030\u2033\u00a0W"", ""Established"", ""1997"", ""Web page"", ""http://www.getty.edu/museum/"", ""Authority control"", "":"", ""Q29247"", ""VIAF"", "":"", ""133364221"", ""ISNI"", "":"", ""0000 0001 2287 134X"", ""GND"", "":"", ""10081052-4"", ""BNF"", "":"", ""13340183q"", ""institution QS:P195,Q29247""]",[],"[""print"", ""object_type QS:P31,Q11060274""]","[""xgHoYx2BKJ4faQ at Google Cultural Institute"", ""maximum zoom level""]",[]
Tiffany Education (center).JPG,none,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Prayer sculpture by Rodin; back side.JPG,information,[],"[""Emw""]",[],"[""\nPrayer, a sculpture by Auguste Rodin.  Located at the B. Gerald Cantor Rodin Sculpture Garden at Stanford University.  Back side shown.""]",[],[],"[""\n29 April 2011, 13:36:00""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Own work""]",[],[],[],[],[],[],[],[],[],[],[],[],[]
Clerestory window - North Nave 02 - National Cathedral - DC.JPG,information,[],"[""\nTim Evanson""]",[],"[""English:"", ""\""Prayer for All Conditions of Men I\"" -- a stained glass clerestory window on the north side of the nave at the Washington National Cathedral in Washington, D.C.  It is located in the White Bay, which is dedicated to Henry White.  White was an American diplomat and peace-maker who served as a delegate to the Versailles Peace Conference at the end of World War I.  The theme of the bay is \""peace and unit.\""  This window was designed by Marguerite Gaudin, and fabricated by Willet Stained Glass Studios.  Note the atom in the lower right corner of the left pane (symbolizing the peaceful uses of nuclear power).  It was dedicated in 1957."", ""A \""clerestory\"" window is one that is high above the floor, and usually is quite narrow.  They are designed to allow light into a cathedral."", ""Originally, the cathedral building committee required that all stained glass in the cathedral be the modestly colored English-style stained glass.  Lawrence Saint designed most of the stained glass windows for the chancel, choir, and side chapels. But in the 1950s, financial patron James Sheldon convinced the building committee to abandon that plan in favor of the more vibrant, light-filled style of the French and Spanish cathedrals. This is why the Washington National Cathedral has such vibrant, glowing windows instead of gloomy pastels that let in almost no light.""]",[],[],"[""\n29 December 2011""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""https://www.flickr.com/photos/23165290@N00/6623039207/""]",[],[],[],[],[],[],[],[],[],[],[],[],[]
